core	depth_in_core_cm	y_bp	benthic_foraminifera_concentration_n_per_gram_gt_150um	g_bulloides_pct	g_glutinata_pct	g_glutinata_with_bulla_pct	g_glutinata_without_bulla_pct	g_inflata_pct	g_scitula_pct	g_truncatulinoides_dex	g_uvula_pct	mg_ca_subsst_degc_jonkers_2013_calibration	mg_ca_subsst_degc_kozdon_2009_calibration	n_incompta_pct	n_pachyderma_d13c_vpdb_corr	n_pachyderma_d18o_vpdb_corr	n_pachyderma_pct	o_universa	p_to_b_ratio	planktonic_foraminifera_concentration_n_per_gram_gt_150um	polar_planktonic_spp_pct	sub_polar_planktonic_species_pct	t_quinqueloba_pct	total_planktonic_foraminifera_count	transitional_planktonic_species_pct
GeoB25202	327	205482		5.01672240802676	0.668896321070234			0.334448160535117	0		0			1.33779264214047			89.6321070234114				89.6321070234114	4.34782608695652	3.01003344481605	299	6.02006688963211
GeoB25202	365	215803		7.4585635359116	0			0.276243093922652	8.56353591160221		0			4.14364640883978			75.9668508287293				75.9668508287293	7.73480662983425	3.59116022099448	362	16.2983425414365
GeoB25202	373	217722		4.93827160493827	1.54320987654321			2.16049382716049	7.09876543209876		0.308641975308642			13.8888888888889			44.7530864197531				45.0617283950617	39.1975308641975	25.3086419753086	324	15.7407407407407
GeoB25202	384	226082		10.9634551495017	0.332225913621262			0	1.99335548172757		0.332225913621262			3.98671096345515			74.0863787375415				74.4186046511628	12.2923588039867	8.30564784053156	301	13.2890365448505
GeoB25202	389	231392		13.75	0.9375			0.9375	4.0625		0.3125			4.375			49.0625				49.375	30.9375	26.5625	320	19.6875
GeoB25202	393	234517		14.7335423197492	0.626959247648903			0.313479623824451	7.21003134796238		0.313479623824451			8.46394984326019			25.3918495297806				25.705329153605	51.41065830721	42.9467084639498	319	22.884012539185
GeoB25202	396	236669		11.5511551155116	0			2.31023102310231	4.29042904290429		0.33003300330033			13.2013201320132			27.0627062706271				27.3927392739274	54.4554455445545	41.2541254125413	303	18.1518151815181
GeoB25202	409	245271		10.6896551724138	0			0.344827586206897	0.344827586206897		0.689655172413793			2.06896551724138			75.8620689655172				76.551724137931	12.0689655172414	10	290	11.3793103448276
GeoB25202	439	257793		1.65562913907285	0			0	0.662251655629139		0			1.98675496688742			95.364238410596				95.364238410596	2.31788079470199	0.33112582781457	302	2.31788079470199
GeoB25202	459	266054		4.5774647887324	0.352112676056338			0	0		0			1.05633802816901			89.4366197183099				89.4366197183099	5.63380281690141	4.5774647887324	284	4.92957746478873
GeoB25202	476	272873		5.75539568345324	0.719424460431655			0	1.07913669064748		0			1.43884892086331			90.2877697841727				90.2877697841727	2.15827338129496	0.719424460431655	278	7.55395683453238
GeoB25202	483	276142		6.32911392405063	1.58227848101266			0.632911392405063	1.26582278481013		0			2.84810126582278			86.7088607594937				86.7088607594937	3.48101265822785	0.632911392405063	316	9.81012658227848
GeoB25202	488	279168		4.75	0.5			0	1.25		0			1			90.75				90.75	2.75	1.75	400	6.5
GeoB25202	500	292364		15.1315789473684	1.31578947368421			0	3.61842105263158		0			1.97368421052632			73.6842105263158				73.6842105263158	6.25	4.27631578947368	304	20.0657894736842
GeoB25202	510	300218		7.02247191011236	4.21348314606742			0	1.12359550561798		0			1.96629213483146			84.2696629213483				84.2696629213483	3.37078651685393	1.40449438202247	356	12.3595505617978
GeoB25202	515	304086		13.3757961783439	2.86624203821656			1.59235668789809	2.54777070063694		0			9.55414012738854			64.968152866242				64.968152866242	14.6496815286624	5.09554140127389	314	20.3821656050955
GeoB25202	524	328774		23.7704918032787	2.04918032786885			4.91803278688525	13.9344262295082		0			26.2295081967213			12.7049180327869				12.7049180327869	42.6229508196721	16.3934426229508	244	44.672131147541
GeoB25202	531	332176		23.1454005934718	0.593471810089021			1.48367952522255	6.52818991097923		0.29673590504451			20.4747774480712			42.1364985163205				42.433234421365	25.8160237388724	5.34124629080119	337	31.7507418397626
GeoB25202	545	339399		0.970873786407767	0			0.485436893203883	0		0			2.42718446601942			96.1165048543689				96.1165048543689	2.42718446601942	0	206	1.45631067961165
GeoB25202	549	340876		1.10497237569061	0			0	0		0			0.368324125230203			97.4217311233886				97.4217311233886	1.47329650092081	1.10497237569061	543	1.10497237569061
GeoB25202	560	344447		2.29508196721311	0.327868852459016			0.327868852459016	0.655737704918033		0.983606557377049			1.31147540983607			86.5573770491803				87.5409836065574	8.85245901639344	7.54098360655738	305	3.60655737704918
GeoB25202	575	349929		1.95439739413681	0			0	0.325732899022801		0			1.30293159609121			93.485342019544				93.485342019544	4.23452768729642	2.93159609120521	307	2.28013029315961
GeoB25202	592	356063		0	0			0	0		0			1.86335403726708			97.8260869565217				97.8260869565217	2.17391304347826	0.31055900621118	322	0
GeoB25202	610	362210		1.54798761609907	0.309597523219814			0	0.619195046439629		0			0.928792569659443			94.1176470588235				94.1176470588235	3.40557275541796	2.47678018575851	323	2.47678018575851
GeoB25202	625	367136		8.65671641791045	0.597014925373134			0	0.298507462686567		0.597014925373134			5.07462686567164			83.5820895522388				84.1791044776119	6.26865671641791	1.19402985074627	335	9.55223880597015
GeoB25202	635	370539		11.3496932515337	0.920245398773006			0.306748466257669	1.22699386503067		0			19.6319018404908			63.1901840490798				63.1901840490797	23.0061349693252	3.37423312883436	326	13.8036809815951
GeoB25202	640	372240		17.5480769230769	0.480769230769231			2.40384615384615	0.721153846153846		0			30.0480769230769			47.1153846153846				47.1153846153846	31.7307692307692	1.68269230769231	416	21.1538461538462
GeoB25202	645	374042		8.94039735099338	0.662251655629139			1.65562913907285	0		0			41.7218543046358			44.7019867549669				44.7019867549669	44.0397350993377	2.31788079470199	302	11.2582781456954
