PC1	PC2	PC3	PC4	PC5	sample	variant
-111.637159194156	-47.6003203961922	36.3262296533435	-18.5663091392702	18.4454628129497	LV3003046936	current_taxon_centered_log
-33.1778185924624	-27.0208342045497	-6.51603614218834	7.60808681412002	-10.0990619187178	LV3003046937	current_taxon_centered_log
-27.0316122766786	56.574503812305	37.8708387791529	47.9709498658481	-13.2515524890776	LV3003046938	current_taxon_centered_log
-21.4396019321381	57.4546497862326	29.0509791601008	33.856316239651	-33.6247811694336	LV3003046939	current_taxon_centered_log
-88.1860221552295	-40.5350917012974	25.4116934567859	-10.0028581820891	22.1103787127977	LV3003046949	current_taxon_centered_log
-71.6821228162284	-38.9390929905013	14.8721101929565	7.25228149002231	10.7063312359078	LV3003046950	current_taxon_centered_log
-11.6057949509437	60.1537682327424	40.2340791966256	40.8024135739529	-18.7711125148181	LV3003046952	current_taxon_centered_log
-24.4031418806512	44.3788415709996	24.5804292030287	27.656629566485	-31.8844122914773	LV3003046953	current_taxon_centered_log
-117.979549455062	-48.8238453600326	43.9995827413717	-19.056150141405	15.6267800490168	LV3003046965	current_taxon_centered_log
-57.6078786049636	-45.7487104349361	-2.02294095748839	8.62243281331964	10.4039673462179	LV3003046966	current_taxon_centered_log
-92.7487820453787	-41.0952834008316	26.2990775051355	-28.1090032859202	9.77200188700464	LV3003046978	current_taxon_centered_log
-36.1680706462594	7.26357727940252	0.466525989128249	0.873642956237643	-18.983458207663	LV3003046979	current_taxon_centered_log
-5.87788690216889	61.0925786308524	37.2861642566281	31.5893171645296	-27.577438787636	LV3003046980	current_taxon_centered_log
-72.9819746241292	14.2319723279341	48.7376693862631	-36.5347523877885	-58.3144477729936	LV3003046993	current_taxon_centered_log
13.7409567976702	-23.9720145029574	-2.15831353816152	-47.5605779298313	-45.4162624090228	LV3003046994	current_taxon_centered_log
-5.49999581649808	51.6507646305295	31.1189461269604	31.5969284472908	-27.622362850901	LV3003046995	current_taxon_centered_log
-7.75103871031017	-31.2814100414528	1.85227257549117	-59.0979752279065	-54.4008266126471	LV3003047009	current_taxon_centered_log
-15.2571070430248	61.8296813137769	42.5059120546241	38.7591339327433	-23.7341450889445	LV3003047010	current_taxon_centered_log
4.00192655587517	57.4214322233315	31.0462009638401	32.712143743377	-27.9424572772771	LV3003047013	current_taxon_centered_log
-60.0573638451108	-31.2583953199663	13.5474844017559	-67.1643971681946	-52.0476856166096	LV3003047026	current_taxon_centered_log
-40.9375344809951	44.9096097657331	33.4309791015768	43.6976994255488	-10.5108098945129	LV3003047027	current_taxon_centered_log
93.7995921280493	-8.72533137962022	33.8511376453568	2.99882243472807	11.6267476712361	LV3003047028	current_taxon_centered_log
-95.420729770064	-41.3992995695522	28.7463533647123	-27.9850338541075	-2.98594987128389	LV3003047041	current_taxon_centered_log
-6.66480352599734	-21.393328275547	-13.4601212427673	30.8334873456701	3.71561400839088	LV3003047044	current_taxon_centered_log
-14.241439477631	55.8614781280153	29.8030339638104	34.8727343674812	-30.9668661013948	LV3003047045	current_taxon_centered_log
75.6997286395172	-7.09931370233049	15.2515389426824	-5.26062637510505	7.67193038249882	LV3003047059	current_taxon_centered_log
71.8141509705565	-3.89054149963441	13.8064359222595	1.48076891145754	4.14093840148309	LV3003047060	current_taxon_centered_log
84.0798744739725	-10.2896441040761	22.9535957355639	-0.912638810491835	10.2747218556155	LV3003047061	current_taxon_centered_log
86.6711298088404	-15.010162525012	24.1692199609954	-4.73389901414808	9.97788466122188	LV3003047062	current_taxon_centered_log
95.6677971602877	-14.4322294483024	31.7587385323117	-2.11900888467808	17.5115607135254	LV3003047063	current_taxon_centered_log
99.5531399402386	-12.6909378449398	34.0244728043499	-6.58002534140753	18.5749767762909	LV3003047064	current_taxon_centered_log
50.2847406947499	-12.15867378634	2.37872127818799	-9.11301478145186	-1.60862492458487	LV3003047065	current_taxon_centered_log
-22.4138539892897	-6.35011405147229	-19.5520598287504	19.0494866919264	-5.43539153757836	LV3003047067	current_taxon_centered_log
5.38638334325355	-11.3564105079855	-23.9295651430801	12.4046578730402	-11.5612019370711	LV3003047068	current_taxon_centered_log
2.19516261212809	-10.2834240098652	-21.5165385208418	14.8572834635193	-12.2326158435261	LV3003047069	current_taxon_centered_log
1.18102084709544	-25.7500992390037	-29.3289224158868	10.714174020225	1.71947272594708	LV3003047070	current_taxon_centered_log
-23.4225275784479	-39.1339992435846	-29.5043331173857	11.7368420014653	13.8757080358313	LV3003047071	current_taxon_centered_log
100.749979533448	-13.7430071230861	37.3638689424294	-0.829031409726747	17.7273723247899	LV3003047073	current_taxon_centered_log
100.233449534461	-13.4963194356515	37.0329246834708	-1.24363769143994	16.7073791780414	LV3003047074	current_taxon_centered_log
83.7169171841997	-14.8992818890653	21.6279710828271	-1.32885559880373	14.639035209547	LV3003047077	current_taxon_centered_log
97.4211839697388	-13.6315049385564	33.5875819874682	-1.58588926362146	18.0161347979933	LV3003047078	current_taxon_centered_log
45.2026023735247	27.1572430135195	17.8470810950886	5.32614826586229	-3.46317571722988	LV3003047079	current_taxon_centered_log
11.7117768757728	22.2635255324435	-20.5405904917275	-12.0059625035332	-3.32050947041847	LV3003047080	current_taxon_centered_log
-8.04198606048374	-10.5319972716807	-20.7408429609683	7.61777481965151	-1.85378582793461	LV3003047081	current_taxon_centered_log
20.3032742434367	-3.74848560261616	-18.4336534255018	10.6703548065203	-12.9039192720602	LV3003047082	current_taxon_centered_log
4.52604956827751	-6.92838986938404	-26.2492953947608	16.6934534687074	-9.31670022466299	LV3003047083	current_taxon_centered_log
-33.3653041967269	10.9166256120898	-13.2904391020942	17.4537973488886	-2.71461452245012	LV3003047084	current_taxon_centered_log
-17.6138382949433	-42.3865969007897	-22.0854267571609	13.8859522402507	10.4518455329743	LV3003047085	current_taxon_centered_log
77.6507269111109	-9.76758286040575	19.3486190305708	2.51035449259353	10.3494647553848	LV3003047087	current_taxon_centered_log
84.5166636030656	0.16239137506452	28.1845191703194	-1.00686239486033	8.85937272834532	LV3003047088	current_taxon_centered_log
71.0268152654871	16.7125371034192	25.4237180346938	-5.19427921732072	7.65960718960931	LV3003047089	current_taxon_centered_log
77.0345160334591	0.646800709866555	16.6927630031845	-7.74321305867116	9.63785533438021	LV3003047090	current_taxon_centered_log
38.3700721309127	30.7420978951859	-0.294464023242409	-4.86930781847072	0.065913723362343	LV3003047091	current_taxon_centered_log
16.7062349915819	38.5933905879178	-6.61910289197266	-3.52075993564946	-6.49587610002285	LV3003047093	current_taxon_centered_log
7.66512186860583	9.54545571981847	-21.5524561727141	6.79304405178126	-6.4625638410399	LV3003047094	current_taxon_centered_log
10.4576064198962	1.42447722423504	-23.8262094884299	10.5865133320623	-9.46595383121762	LV3003047095	current_taxon_centered_log
-16.3377754568915	-28.9119410251555	-29.3038844329601	10.317436984277	3.64497111639398	LV3003047096	current_taxon_centered_log
-7.59199030669356	-10.8257861928234	-28.5843128922761	19.2036731459373	0.644082106109867	LV3003047097	current_taxon_centered_log
19.0815212105232	-26.0933196070312	-26.63433547548	9.76496925697809	2.28603021447325	LV3003047098	current_taxon_centered_log
-32.6458434098086	-31.31267072657	-11.1757376687595	3.4750995388254	6.63551773845093	LV3003047099	current_taxon_centered_log
15.1116470734664	31.7649660167852	-11.9162532971231	-5.05760023952771	-6.34240274944445	LV3003047100	current_taxon_centered_log
35.3851469769623	10.6912380722185	-10.563599332163	-3.10926529038071	-2.17860115580993	LV3003047101	current_taxon_centered_log
78.5606865314302	-3.58190614156977	16.3496252945705	-5.01075388189711	11.5902341838414	LV3003047104	current_taxon_centered_log
83.042975000635	-4.8908596507109	18.5255722508443	-4.66742599954194	10.4170991628062	LV3003047105	current_taxon_centered_log
52.5427575210669	10.275916931382	-6.73085226428797	-9.45663677141657	1.59066108296583	LV3003047106	current_taxon_centered_log
9.99281649936213	14.2363478744443	-20.886875625912	2.47628638472323	-7.57485709727359	LV3003047107	current_taxon_centered_log
28.8399930475326	-5.69995878553061	-18.6926615278337	7.86405515886895	-6.25029946012543	LV3003047110	current_taxon_centered_log
-9.39218950153748	-10.3569568089237	-20.856568478822	18.1422523403532	-8.16584704954469	LV3003047112	current_taxon_centered_log
-32.466723647861	-29.469671484599	-21.9805275637763	12.4508287422695	4.01390028892214	LV3003047113	current_taxon_centered_log
11.4030465523879	-4.75633088066448	-22.2596131949185	20.2135000092217	-4.50430162743734	LV3003047114	current_taxon_centered_log
-4.14305742620628	-15.1252790026012	-26.4116257165523	17.0369420253192	-4.3795158078406	LV3003047117	current_taxon_centered_log
-84.4194791400257	-30.2999623677682	24.7232170996581	-5.33439538500475	6.49375654841953	LV3003047118	current_taxon_centered_log
80.5242898067353	-11.8266311742377	17.67505999576	-3.7877444370547	9.76546973085109	LV3003047122	current_taxon_centered_log
87.93057874227	-11.7856146755761	27.1571412090697	0.774552551116564	11.7953457044379	LV3003047123	current_taxon_centered_log
77.7497168965714	-11.4726578812681	17.6187060582486	-7.11513425385917	8.44061134841651	LV3003047124	current_taxon_centered_log
57.4998260356677	7.02014182910707	3.01189052847082	0.683936124497859	-0.92224575756973	LV3003047125	current_taxon_centered_log
25.8650136753587	-6.03952909391697	-17.4351727270344	5.13631438664531	-8.5808281701051	LV3003047126	current_taxon_centered_log
55.3027863367211	-5.98613128672123	-2.15577373921251	-4.83578750238217	-3.65625876542434	LV3003047127	current_taxon_centered_log
-13.3702861957996	-31.2949763954198	-23.8574322210124	14.6218442494415	6.45003565947707	LV3003047128	current_taxon_centered_log
-11.6003278100333	-32.5686552694942	-25.3618160419461	12.5257968295349	3.44289789294211	LV3003047129	current_taxon_centered_log
4.0760852685137	-14.4270001688629	-24.8470762855616	23.9513392425023	1.61422268094717	LV3003047130	current_taxon_centered_log
-14.7987725894	-10.8736062975763	-28.0029087416354	14.3047462769076	1.44909057770096	LV3003047131	current_taxon_centered_log
-119.443168124179	-47.0898724216498	36.6288919910642	-11.5072489552254	30.2483346244698	LV3003047132	current_taxon_centered_log
17.1260422313239	14.3911528422805	-23.3463907253416	3.73971744943907	-4.74101911917941	LV3003047133	current_taxon_centered_log
21.139473964341	45.2791826031817	4.96840237583511	7.41179702380995	-8.07243632851016	LV3003047134	current_taxon_centered_log
6.87748391743134	29.9373599766922	-11.1826284513666	7.68592166791895	-7.2812602689253	LV3003047136	current_taxon_centered_log
36.9531091329982	-11.0152015530093	-13.7629658855027	-1.70645576558508	2.78590449835995	LV3003047137	current_taxon_centered_log
20.5143733184362	25.3535855053309	-10.3176716588204	1.56621184292432	-8.70704701856782	LV3003047138	current_taxon_centered_log
24.2218484629539	-23.0329534247827	-12.4864300587441	11.4061704279416	-2.50101336217034	LV3003047139	current_taxon_centered_log
79.7786386313183	-14.2316864727486	19.0281762851952	4.2922382442504	6.20195978750795	LV3003047140	current_taxon_centered_log
96.1245698113584	-13.7005741711592	33.1444707320853	1.29396282151349	14.0055692558085	LV3003047141	current_taxon_centered_log
13.3079127792476	-27.1873777863724	-17.6395815572716	16.9127405383161	2.72231247370104	LV3003047142	current_taxon_centered_log
-11.0014743482802	-11.3940417547896	-28.1479651592657	18.4849489347013	-2.87472080420529	LV3003047143	current_taxon_centered_log
-51.5680635110273	-39.3802931119301	-15.2588953458517	17.3932889189367	17.041908665879	LV3003047144	current_taxon_centered_log
-38.8111238025047	-32.4662589454524	-2.50648813561941	-37.9845072702714	-29.7215756091689	LV3003047145	current_taxon_centered_log
-22.6772525168054	-18.2884994728873	-20.9705951409554	5.78830458744166	3.92142957322118	LV3003047146	current_taxon_centered_log
10.4850108693636	-15.9487226330096	-18.7840131105414	4.4951758215186	-6.09699354908011	LV3003047147	current_taxon_centered_log
18.4069197942484	-7.99261728052715	-20.1328641940066	0.862101731366914	-9.52042963750782	LV3003047148	current_taxon_centered_log
26.3926399504437	-6.97472913613121	-15.9910702336385	0.406729767630439	-11.1388297221012	LV3003047149	current_taxon_centered_log
-9.00566558033979	-25.3552063321812	-20.5098651719955	11.8825108964741	0.567738296178597	LV3003047150	current_taxon_centered_log
-1.74415690133468	-3.44471769847348	-23.7520988220777	17.1780907596593	-11.4334118553913	LV3003047152	current_taxon_centered_log
-14.3198201763213	-10.8166517449495	-29.4195652166049	18.2915277906702	-5.69743758462341	LV3003047153	current_taxon_centered_log
10.0692163161059	-2.69111592257426	-21.8363404528255	8.36659360477272	-13.3283756215605	LV3003047154	current_taxon_centered_log
23.4142425985007	-26.9762293188888	-24.146821510915	5.22252864891598	8.23371408418809	LV3003047155	current_taxon_centered_log
-36.7064338759018	-38.6789484250992	-14.015407007932	15.8794036033484	12.5943076670254	LV3003047156	current_taxon_centered_log
23.9248211878839	-24.4711953568026	-13.6360310081952	13.0913276014842	0.326581125644884	LV3003047158	current_taxon_centered_log
25.6372970807752	4.33676347724693	-12.9628427230197	13.545481038172	-9.46027029744018	LV3003047159	current_taxon_centered_log
98.1552381579436	-14.1021333104136	34.9551457581799	-0.985411933962814	15.1991449988706	LV3003047160	current_taxon_centered_log
96.121970199066	-14.4388684368415	33.5824952349643	0.632376290510243	14.0730010179198	LV3003047161	current_taxon_centered_log
96.9801114701211	-12.6469761751388	33.6826168475381	-4.98511924239224	16.3294188018238	LV3003047162	current_taxon_centered_log
20.7512239870454	-10.3361396195019	-23.0472921064579	11.2847307174354	-5.44776933737994	LV3003047164	current_taxon_centered_log
-12.7871795453298	-11.5739093050501	-26.1627035084891	20.8096649258988	-1.11171516028381	LV3003047166	current_taxon_centered_log
22.9347566396252	-22.4550086281747	-19.37111759892	13.1668133307029	1.20848946002811	LV3003047167	current_taxon_centered_log
-19.7735964242863	-39.8169240192326	-21.1336241896399	9.91289444403329	8.48442402766999	LV3003047168	current_taxon_centered_log
-33.5020599887056	-43.3028137398046	-22.7076415732368	8.24677555626259	19.0076543157648	LV3003047169	current_taxon_centered_log
69.7067437419306	-7.26137868623121	16.1119411187293	5.66821326094523	4.59416394411174	LV3003061473	current_taxon_centered_log
-34.8289059574337	26.7756519018492	-11.6706857883514	1.04056410256823	8.42763417229413	LV3003061474	current_taxon_centered_log
-0.0145043943704769	2.85820708190953	-21.488993594874	7.79799279684256	-9.08035208818627	LV3003061475	current_taxon_centered_log
-37.2010598267625	2.74117006239152	-14.3585800278713	23.1641492714263	5.58260625559648	LV3003061476	current_taxon_centered_log
-109.681274807334	-34.2505878086752	52.797644734325	-1.47059812748999	10.2662854632672	LV3003061477	current_taxon_centered_log
-86.2865123311766	40.4656215520635	21.5708198495941	3.53911111624277	24.3757847925654	LV3003061485	current_taxon_centered_log
34.6570163435509	-3.92891128969906	-12.8873663139064	4.55617749074528	-9.01963012614452	LV3003061486	current_taxon_centered_log
-66.2354026445406	-19.0789281530739	0.605982459685722	24.0753747173681	17.728277803751	LV3003061488	current_taxon_centered_log
47.3914548564817	23.6401655459161	19.2592579300175	7.9706386171258	-4.25547758027572	LV3003061489	current_taxon_centered_log
-117.879040435226	-40.2850578507781	54.7844417840041	-16.9457693636086	3.14934346799338	LV3003061492	current_taxon_centered_log
-1.72211257658819	-16.0946398680468	-14.4091574527298	-18.0480712960909	-27.9781620406951	LV3003061500	current_taxon_centered_log
-8.96754114192062	41.4617745197485	-5.43076274495458	-3.01113803813534	5.23320250754223	LV3003061501	current_taxon_centered_log
-60.3706831598151	30.9437842610056	-1.163065416613	6.08073130027924	15.0208102700569	LV3003061503	current_taxon_centered_log
0.202646198730994	-3.28699618780833	-19.6628255926274	19.7549997463583	-8.18458321369874	LV3003061504	current_taxon_centered_log
-16.7840569659559	-17.2277899641869	-21.2954324341341	19.0389812634959	-5.49896740026152	LV3003061505	current_taxon_centered_log
-0.595466087880631	-21.9800052337202	-5.53862885779921	-15.4053804289319	-40.4279490598307	LV3003061506	current_taxon_centered_log
23.1636397909296	-5.85300919782469	-7.90586460011863	14.7202057247548	-12.5840134873177	LV3003061513	current_taxon_centered_log
-82.449263335661	55.9351026163422	30.5099844744795	3.14168176002313	16.1283603751392	LV3003061514	current_taxon_centered_log
-93.8751258680172	50.9325982139308	38.329156294106	17.2271387449514	19.2229946957141	LV3003061515	current_taxon_centered_log
-3.29350054889059	-3.09429944641163	-22.1483349271151	19.7552631971959	-8.44339606020855	LV3003061516	current_taxon_centered_log
-74.9297929925425	-2.1720592078644	7.58702734962591	21.1458749631579	18.9484160825012	LV3003061517	current_taxon_centered_log
-87.3209800315937	-22.4986859221559	36.6748009230525	-3.12806168357728	2.9949264321759	LV3003061518	current_taxon_centered_log
