state	sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	core_ord	harmonization_mode	label
1	LV7008886721	GeoB25202_R2	147.206	4.79734	9.36027059022222	0.0905837400718455	0.120012372680112	-0.717787278716053	4	corewise_z	G-A
1	LV7008886782	GeoB25202_R2	156.777	4.74892	11.547983389	-0.238291370265336	-0.0516060941017954	-0.977763018776639	4	corewise_z	G-A
1	LV7008886723	GeoB25202_R2	215.92	3.5308	8.73138826475	0.233500153844791	0.0607396228465148	-0.878789651000983	4	corewise_z	G-A
1	LV7008867154	GeoB25202_R2	273.1135	4.43319	5.80428117764286	0.750405566676121	-0.148863767660968	-1.19828592247109	4	corewise_z	G-A
1	LV7008867130	GeoB25202_R2	276.3655	4.35117	6.6445155301	1.13631011881558	0.49454165447057	-0.227469943470548	4	corewise_z	G-A
1	LV7008867106	GeoB25202_R2	279.495	4.18545	5.32153397325	0.927901982053674	0.584182043419547	-0.528104477639892	4	corewise_z	G-A
1	LV7008867179	GeoB25202_R2	292.808	4.2296	5.4518017491	0.604654659544552	0.281410401965479	-0.887713980097577	4	corewise_z	G-A
1	LV7008867109	GeoB25202_R2	362.3745	4.511235	5.7208165615	0.247371997513988	0.490734471276587	-0.434497511732547	4	corewise_z	G-A
1	LV7008867125	GeoB25202_R2	422.7205	3.99764	7.21069035797222	1.55062985769909	-0.441167390479718	-0.45026088674597	4	corewise_z	G-A
2	LV3003047028	ST8	4.753	3.26988	6.51953039778323	-2.59295304799056	-0.494475438095721	0.668024186000151	1	corewise_z	IG-D
2	LV3003047141	ST8	39.15347	4.55	8.89722610078355	-2.66954751620483	-0.587335666061363	0.582874896682505	1	corewise_z	IG-D
2	LV3003047140	ST8	46.0948	4.361896	8.58009723613548	-2.01385952294281	-0.405744583921837	0.18909529710277	1	corewise_z	IG-D
2	LV3003047127	ST8	47.6248	4.423736	8.72209745713196	-1.4612007517187	-0.229232056045311	-0.0705097091499416	1	corewise_z	IG-D
2	LV3003047065	ST8	53.61018	4.4033892	6.44166131978254	-1.25599221006081	-0.395896413955618	-0.115945020452281	1	corewise_z	IG-D
2	LV3003047161	ST8	54.98346	4.3111578	6.47543092855096	-2.64047255757173	-0.591279657922505	0.548185653852621	1	corewise_z	IG-D
2	LV3003047160	ST8	55.8911266666667	4.34564506666667	6.67190717786631	-2.72992189665558	-0.613592603185179	0.605437884607478	1	corewise_z	IG-D
2	LV3003047125	ST8	72.872	4.22744	9.79667019017442	-1.36954828086463	0.0385921415833963	0.280712822105394	1	corewise_z	IG-D
2	LV3003047124	ST8	74.227	4.01184	8.74840765343023	-2.06717207168094	-0.429143787457425	0.24755942603565	1	corewise_z	IG-D
2	LV3003047123	ST8	75.589	4.01479	7.91867251010661	-2.37646559152916	-0.497801095743666	0.418876777385108	1	corewise_z	IG-D
2	LV3003047122	ST8	76.951	4.07902	8.14654944891421	-2.06580179407749	-0.414580551181443	0.228259183475825	1	corewise_z	IG-D
2	LV3003047106	ST8	81.06375	3.818725	7.9892783476803	-1.24000832734361	0.0985668936270854	0.247133415287405	1	corewise_z	IG-D
2	LV3003047105	ST8	82.4525	3.813575	7.94999819731899	-2.2004958210827	-0.415568610015987	0.36833495864622	1	corewise_z	IG-D
2	LV3003047104	ST8	83.84125	3.8215875	8.14686985631632	-2.1004900876105	-0.367785907743587	0.344969171288179	1	corewise_z	IG-D
