sample	module	module_abundance	core	age_kyr	state	state_label	index	value	sample_mean	centered	analysis_set
LV3003047068	grey	0.175788589528651	ST8	37.78969	1	G-A	OAP	479.767002107478	482.126064704841	-2.35906259736316	include_grey
LV3003047068	blue	0.00315402078617763	ST8	37.78969	1	G-A	OAP	354.479323308271	482.126064704841	-127.646741396571	include_grey
LV3003047068	brown	0.00107945096425331	ST8	37.78969	1	G-A	OAP	258.12265625	482.126064704841	-224.003408454841	include_grey
LV3003047068	green	0.00166302914180275	ST8	37.78969	1	G-A	OAP	820	482.126064704841	337.873935295159	include_grey
LV3003047069	turquoise	0.704385347284714	ST8	33.7436870748299	1	G-A	OAP	506.187750522645	531.561069763038	-25.3733192403934	include_grey
LV3003047069	grey	0.197801866794182	ST8	33.7436870748299	1	G-A	OAP	471.978837285965	531.561069763038	-59.5822324770728	include_grey
LV3003047069	yellow	0.089205501733882	ST8	33.7436870748299	1	G-A	OAP	570.627421921255	531.561069763038	39.0663521582172	include_grey
LV3003047069	brown	0.00220641668141376	ST8	33.7436870748299	1	G-A	OAP	295.616390009308	531.561069763038	-235.94467975373	include_grey
LV3003047069	blue	0.0015889212279123	ST8	33.7436870748299	1	G-A	OAP	556.983985765124	531.561069763038	25.4229160020865	include_grey
LV3003047069	green	0.00481194627789555	ST8	33.7436870748299	1	G-A	OAP	787.97203307393	531.561069763038	256.410963310892	include_grey
LV3003047070	turquoise	0.610565232330708	ST8	30.128	1	G-A	OAP	383.287096414355	385.933751722528	-2.64665530817337	include_grey
LV3003047070	yellow	0.08218137125337	ST8	30.128	1	G-A	OAP	583.746990552621	385.933751722528	197.813238830092	include_grey
LV3003047070	grey	0.3005662895808	ST8	30.128	1	G-A	OAP	448.270851538213	385.933751722528	62.3370998156846	include_grey
LV3003047070	brown	0.00389200190305017	ST8	30.128	1	G-A	OAP	295.664685908319	385.933751722528	-90.2690658142093	include_grey
LV3003047070	blue	0.00279510493207168	ST8	30.128	1	G-A	OAP	218.699134199134	385.933751722528	-167.234617523394	include_grey
LV3003047071	grey	0.331271922142431	ST8	26.141	1	G-A	OAP	563.093103133647	503.357716185039	59.7353869486083	include_grey
LV3003047071	turquoise	0.556053318243265	ST8	26.141	1	G-A	OAP	444.214864994924	503.357716185039	-59.1428511901153	include_grey
LV3003047071	yellow	0.106717326183515	ST8	26.141	1	G-A	OAP	606.563185223225	503.357716185039	103.205469038186	include_grey
LV3003047071	brown	0.00118789381262266	ST8	26.141	1	G-A	OAP	103.422684310019	503.357716185039	-399.93503187502	include_grey
LV3003047071	blue	0.00421713531210843	ST8	26.141	1	G-A	OAP	628.285386277688	503.357716185039	124.927670092649	include_grey
LV3003047071	green	0.000552404306058932	ST8	26.141	1	G-A	OAP	674.567073170732	503.357716185039	171.209356985693	include_grey
LV3003047073	grey	0.938944614042739	ST8	101.685	2	IG-D	OAP	-42.2498227687193	12.1250886156404	-54.3749113843597	include_grey
LV3003047073	turquoise	0.0610553859572612	ST8	101.685	2	IG-D	OAP	66.5	12.1250886156404	54.3749113843597	include_grey
LV3003047074	grey	0.865113427345187	ST8	100.672	2	IG-D	OAP	-127.967094655006	-96.6736864709051	-31.293408184101	include_grey
LV3003047074	brown	0.0235438381361128	ST8	100.672	2	IG-D	OAP	-244	-96.6736864709051	-147.326313529095	include_grey
LV3003047074	turquoise	0.1113427345187	ST8	100.672	2	IG-D	OAP	81.9460352422908	-96.6736864709051	178.619721713196	include_grey
LV3003047077	turquoise	0.397366080145799	ST8	99.7145	2	IG-D	OAP	493.376142340661	358.853281795003	134.522860545658	include_grey
LV3003047077	grey	0.545507799787377	ST8	99.7145	2	IG-D	OAP	196.782415825798	358.853281795003	-162.070865969205	include_grey
LV3003047077	yellow	0.0504653836974681	ST8	99.7145	2	IG-D	OAP	528.107850808555	358.853281795003	169.254569013552	include_grey
LV3003047077	brown	0.00397040637000716	ST8	99.7145	2	IG-D	OAP	-244	358.853281795003	-602.853281795003	include_grey
LV3003047077	blue	0.00269032999934911	ST8	99.7145	2	IG-D	OAP	820	358.853281795003	461.146718204997	include_grey
LV3003047078	grey	0.750447894893998	ST8	98.757	2	IG-D	OAP	-1.51902681437519	296.783062789212	-298.302089603587	include_grey
LV3003047078	turquoise	0.230889817856076	ST8	98.757	2	IG-D	OAP	451.63221518201	296.783062789212	154.849152392799	include_grey
LV3003047078	yellow	0.0186622872499254	ST8	98.757	2	IG-D	OAP	440.236	296.783062789212	143.452937210788	include_grey
LV3003047079	green	0.0723281441315375	ST8	97.52	4	IG-B	OAP	689.402779870424	408.837520929655	280.565258940769	include_grey
LV3003047079	turquoise	0.404740248382019	ST8	97.52	4	IG-B	OAP	450.29572789021	408.837520929655	41.4582069605553	include_grey
LV3003047079	grey	0.470928808815813	ST8	97.52	4	IG-B	OAP	227.382524832427	408.837520929655	-181.454996097228	include_grey
LV3003047079	yellow	0.0265932015625911	ST8	97.52	4	IG-B	OAP	500.072741555381	408.837520929655	91.2352206257264	include_grey
