sample	module	module_abundance	OAP	MGI	MFI	DCI	MII	SRPI	tea_mode	n_taxa_input	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	n_taxa_in_module_sample	module_total_reads	core	age_kyr	state	state_label
LV3003047084	grey	0.281261293312487	507.467640376337	-13.8155105579643	0	-2.12521456846018	-2.14511412979358	-0.583751040861928	ko	300	267	253	230	0.931868263552783	0.909392912541858	0.855028660066973	300	150209	ST8	33.276	4	IG-B
LV3003047084	green	0.0277724204435873	727.087349918356	-13.8155105579643	0	-9.58631534215202	-14.8437420498706	-1.69910738935218	ko	43	41	37	27	0.977413700107875	0.842570118662352	0.701928263214671	43	14832	ST8	33.276	4	IG-B
LV3003047084	turquoise	0.610287329956652	492.552560776095	-13.8155105579643	0	-1.89449275340734	-3.60734106626959	-1.03440028294399	ko	226	225	215	180	0.997563871664514	0.959297634132797	0.812286186784157	226	325927	ST8	33.276	4	IG-B
LV3003047084	yellow	0.0764284577431164	617.376692169217	-13.8155105579643	0	-1.3247843660463	-3.42248224555377	-1.2291886486123	ko	73	71	68	53	0.981649802778254	0.960751647597815	0.816571526569812	73	40817	ST8	33.276	4	IG-B
LV3003047084	blue	0.00287798073232158	302.313656387665	-13.8155105579643	0	-13.2601148704325	-15.1856537174072	-1.3934024010954	ko	9	8	8	6	0.933636955107352	0.933636955107352	0.738451528952505	9	1537	ST8	33.276	4	IG-B
LV3003047084	brown	0.00137251781183586	396.487039563438	-13.8155105579643	0	-14.3884843995273	-1.16091617200426	0.350469200932327	ko	4	4	3	4	1	0.837653478854025	1	4	733	ST8	33.276	4	IG-B
LV3003047085	grey	0.324393462776151	499.053210994225	-13.8155105579643	0	-2.97084878747185	-1.75678073598808	-0.490314603610887	ko	310	304	296	263	0.99302672276869	0.971270933764316	0.916153481762198	310	143548	ST8	29.703	1	G-A
LV3003047085	turquoise	0.557198448855624	443.597582431817	-13.8155105579643	0	-1.22619307003899	-2.99363260008452	-0.919774300534512	ko	202	202	194	159	1	0.950378598920375	0.820422035389975	202	246567	ST8	29.703	1	G-A
LV3003047085	yellow	0.108051307083198	547.614207271332	-13.8155105579643	0	-0.533487648946989	-3.25422926385441	-0.961689225862832	ko	71	69	65	50	0.990567616179362	0.960513657087882	0.799221985192621	71	47814	ST8	29.703	1	G-A
LV3003047085	brown	0.00509364717792964	44.8393982134462	-13.8155105579643	0	-13.6292771896386	-13.7596300995698	-0.705588316432364	ko	9	9	3	8	1	0.365128660159716	0.943655723158829	9	2254	ST8	29.703	1	G-A
LV3003047085	blue	0.0047659724482048	730.51707159577	-13.8155105579643	0	0.439063693428584	-2.0857988421753	-2.99444646128699	ko	12	12	12	7	1	1	0.451872925557136	12	2109	ST8	29.703	1	G-A
LV3003047085	green	0.000497161658892866	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	2	2	2	2	1	1	1	2	220	ST8	29.703	1	G-A
LV3003047087	turquoise	0.517440845193399	448.963575818928	-13.8155105579643	0	-1.30543564539587	-3.22108986691261	-1.04838209656403	ko	81	81	77	63	1	0.956633621598819	0.791773887365535	81	23705	ST8	94.9015	2	IG-D
LV3003047087	grey	0.410678424866847	256.540408752199	-13.8155105579643	0	-0.703703006609276	-1.79783269547614	-0.489781511609482	ko	47	47	45	43	1	0.887636866163495	0.950196662060168	47	18814	ST8	94.9015	2	IG-D
LV3003047087	yellow	0.0539814895660526	601.149403932497	-13.8155105579643	0	0	-2.20390717977059	-1.35999881601961	ko	10	10	10	9	1	1	0.870602507076425	10	2473	ST8	94.9015	2	IG-D
LV3003047087	green	0.0178992403737012	820	-13.8155105579643	0	0	-14.3910271302746	-9.21034037197618	ko	4	4	3	1	1	0.803658536585366	0.381707317073171	4	820	ST8	94.9015	2	IG-D
LV3003047088	grey	0.451371679492196	154.213718870988	-13.8155105579643	0	-2.2153435399187	-1.87183181926646	-0.321133143519927	ko	34	34	32	31	1	0.840396840685802	0.9713927952225	34	20764	ST8	93.52	2	IG-D
LV3003047088	turquoise	0.488174427198818	348.458178601374	-13.8155105579643	0	0.850001227242199	-4.74623063526298	-0.876626148345676	ko	66	66	61	52	1	0.941399118315002	0.767644832346262	66	22457	ST8	93.52	2	IG-D
LV3003047088	yellow	0.00934741967740533	273.274418604651	-13.8155105579643	0	0	-13.6210222624104	-0.647098483725312	ko	2	2	2	2	1	1	1	2	430	ST8	93.52	2	IG-D
LV3003047088	green	0.0511064736315812	738.222222222222	-13.8155105579643	0	0	-14.4200984335137	-9.21034037197618	ko	10	10	9	5	1	0.835814547001276	0.306252658443216	10	2351	ST8	93.52	2	IG-D
LV3003047089	turquoise	0.434981085022296	228.815543877911	-13.8155105579643	0	9.69298123692391	-2.5872964052743	-0.649643658477666	ko	90	90	84	71	1	0.954701519126745	0.798901953162958	90	61746	ST8	92.1385	2	IG-D
LV3003047089	grey	0.51028171693049	176.432982634762	-13.8155105579643	0	-2.03128873231649	-1.73860410671042	-0.234454187429097	ko	85	85	81	64	1	0.828453095879064	0.931110650928419	85	72435	ST8	92.1385	2	IG-D
LV3003047089	green	0.0503976724362632	710.766832407137	-13.8155105579643	0	0	-14.5930885592188	-1.79772247469899	ko	26	26	24	16	1	0.851272015655577	0.477914453452614	26	7154	ST8	92.1385	2	IG-D
LV3003047089	blue	0.00154278589090602	698.069634703196	-13.8155105579643	0	0	-15.1490686230032	-0.723425428493032	ko	2	2	2	2	1	1	1	2	219	ST8	92.1385	2	IG-D
LV3003047089	yellow	0.00279673972004424	567.568010075567	-13.8155105579643	0	0	-14.5061356690915	-1.39727887682737	ko	3	3	3	3	1	1	1	3	397	ST8	92.1385	2	IG-D
LV3003047090	grey	0.45689436262062	164.620004510609	-13.8155105579643	0	-1.73757955285426	-2.16953400136738	-0.320343217842382	ko	58	58	55	54	1	0.77321899998015	0.980527600786042	58	50379	ST8	90.757	2	IG-D
LV3003047090	turquoise	0.526890009431909	236.189962174795	-13.8155105579643	0	-2.43190408608522	-2.14424645160558	-0.588144655392332	ko	92	92	87	73	1	0.951701464791642	0.912594454102622	92	58097	ST8	90.757	2	IG-D
LV3003047090	yellow	0.00840709569759849	497.635382955771	-13.8155105579643	0	0	-14.777968198125	-0.666442859282791	ko	5	5	5	5	1	1	1	5	927	ST8	90.757	2	IG-D
LV3003047090	green	0.00780853224987303		-13.8155105579643	0	0	-13.7128564039042	-9.21034037197618	ko	6	6	4	0	1	0.601626016260163	0	6	861	ST8	90.757	2	IG-D
LV3003047091	turquoise	0.588063828512238	333.901953948932	-13.8155105579643	0	-0.660132312650959	-3.29222160186307	-0.705674152369864	ko	178	178	169	142	1	0.944077678382962	0.86506729166515	178	137387	ST8	89.37525	4	IG-B
LV3003047091	grey	0.347350038095075	186.938780099126	-13.8155105579643	0	-2.27118085655185	-2.56728282149052	-0.39594415165627	ko	125	114	106	100	0.962439926062846	0.784214417744917	0.915637707948244	125	81150	ST8	89.37525	4	IG-B
LV3003047091	green	0.0473534623714826	711.062264327049	-13.8155105579643	0	0	-14.6399975648293	-1.6773464979327	ko	36	35	31	24	0.990237729368164	0.887010756575974	0.484226701618006	36	11063	ST8	89.37525	4	IG-B
LV3003047091	yellow	0.0167917954337274	441.774979321754	-13.8155105579643	0	0	-3.14723971154064	-0.472660897252786	ko	17	17	16	15	1	0.964058118786643	0.924547540147846	17	3923	ST8	89.37525	4	IG-B
LV3003047091	blue	0.000440875587477421	820	-13.8155105579643	0	0	-15.3195879547405	-9.21034037197618	ko	1	1	1	1	1	1	1	1	103	ST8	89.37525	4	IG-B
LV3003047093	green	0.048982332968559	656.041445412065	-13.8155105579643	0	-9.32357105620347	-14.8002412144652	-1.39057276605965	ko	48	44	41	32	0.966624788332332	0.890479051728847	0.514338777516797	48	18307	ST8	79.675	4	IG-B
LV3003047093	turquoise	0.641136918824767	346.649530985427	-13.8155105579643	0	-1.03725420766442	-3.04144679824531	-0.65559101885837	ko	206	205	196	162	0.998138742942038	0.962236513189469	0.866477758812802	206	239623	ST8	79.675	4	IG-B
LV3003047093	yellow	0.0289794968253926	618.808006076291	-13.8155105579643	0	-1.78333836683165	-3.01425753307564	-1.17000443070172	ko	38	37	36	27	0.984581294432647	0.965007847844151	0.820515187886622	38	10831	ST8	79.675	4	IG-B
LV3003047093	grey	0.280901251381282	215.214135827039	-13.8155105579643	0	-2.03145000674123	-2.09952486215327	-0.45972462372189	ko	149	129	117	110	0.957184767492809	0.704789209989904	0.905501685939078	149	104986	ST8	79.675	4	IG-B
LV3003047094	turquoise	0.733290350311627	313.381756151091	-13.8155105579643	0	-1.62067217088871	-2.69697318769606	-0.747564400098866	ko	215	214	204	172	0.999413833528722	0.940827356734018	0.882482242603958	215	232016	ST8	50.6848	1	G-A
LV3003047094	grey	0.209987863617401	408.637220679822	-13.8155105579643	0	-1.73081022791264	-1.57101497690126	-0.394879740142515	ko	156	138	130	118	0.939841363013802	0.909769569994431	0.868695534383889	156	66441	ST8	50.6848	1	G-A
LV3003047094	green	0.013492244092995	637.833929931455	-13.8155105579643	0	0	-14.7751219170263	-1.0422492764148	ko	24	24	21	16	1	0.858514874677911	0.615132349496369	24	4269	ST8	50.6848	1	G-A
LV3003047094	yellow	0.0427365014348744	541.843458014121	-13.8155105579643	0	1.97874342750139	-2.86682397611485	-0.992823736171674	ko	57	55	52	42	0.977148350835675	0.941872504067446	0.820514716757876	57	13522	ST8	50.6848	1	G-A
LV3003047094	blue	0.000493040543103121	820	-13.8155105579643	0	0	-15.3195879547405	-9.21034037197618	ko	1	1	1	1	1	1	1	1	156	ST8	50.6848	1	G-A
LV3003047095	turquoise	0.787720841649876	291.941854093617	-13.8155105579643	0	-2.12685593175946	-3.17041902940901	-0.699482831849979	ko	214	213	204	172	0.999343519456242	0.969885956520173	0.880280365227347	214	249817	ST8	40.9751666666667	1	G-A
LV3003047095	grey	0.148959919782808	424.956079755651	-13.8155105579643	0	-2.4030945417597	-1.59399545980333	-0.439326446797638	ko	126	114	107	102	0.948455790520946	0.909062043563853	0.887407125166698	126	47241	ST8	40.9751666666667	1	G-A
LV3003047095	green	0.00709783407275674	737.991376146789	-13.8155105579643	0	0	-14.8382363057573	-1.45191791449685	ko	16	16	14	12	1	0.867614393602843	0.726343847179032	16	2251	ST8	40.9751666666667	1	G-A
LV3003047095	yellow	0.0539826385275857	571.358434302138	-13.8155105579643	0	1.6842905773606	-3.11712792012487	-0.995714102407139	ko	63	61	58	44	0.97517523364486	0.951518691588785	0.785806074766355	63	17120	ST8	40.9751666666667	1	G-A
LV3003047095	blue	0.000971182982856098	726.568993506494	-13.8155105579643	0	0	-15.1916069926467	-0.980589809595048	ko	2	2	2	2	1	1	1	2	308	ST8	40.9751666666667	1	G-A
LV3003047095	brown	0.00126758298411737	136.679782903664	-13.8155105579643	0	-14.8401424336344	13.0285446221867	0.80015456060304	ko	2	2	2	2	1	1	1	2	402	ST8	40.9751666666667	1	G-A
LV3003047096	grey	0.206086277564696	440.302845126752	-13.8155105579643	0	-1.84911715332723	-1.60874790752112	-0.493231860581827	ko	267	255	247	231	0.979568979848977	0.964606648175208	0.926535826471952	267	114287	ST8	36.89377	1	G-A
LV3003047096	turquoise	0.725614407123498	278.787036382918	-13.8155105579643	0	-1.58851938898211	-2.61538575002206	-0.651777137103556	ko	215	215	206	171	1	0.948180399407549	0.903652123778566	215	402396	ST8	36.89377	1	G-A
LV3003047096	yellow	0.063336813576193	567.244008415015	-13.8155105579643	0	1.40687902508643	-3.03588737908654	-0.837688027840862	ko	73	71	67	53	0.981864252363057	0.952283339027446	0.807482063546293	73	35124	ST8	36.89377	1	G-A
LV3003047096	blue	0.00186815108942421	704.332940251572	-13.8155105579643	0	-12.6057294120426	-14.9920843881021	-2.54043185487284	ko	7	7	7	4	1	1	0.613899613899614	7	1036	ST8	36.89377	1	G-A
LV3003047096	brown	0.00268321314774442	204.288474462366	-13.8155105579643	0	-14.2617976605927	-0.658901602046778	-0.790548045554588	ko	5	5	3	5	1	0.790322580645161	1	5	1488	ST8	36.89377	1	G-A
LV3003047096	green	0.00041113749844471	820	-13.8155105579643	0	0	-15.1337514558392	-9.21034037197618	ko	2	2	2	2	1	1	1	2	228	ST8	36.89377	1	G-A
LV3003047097	grey	0.301257517769273	458.786266937751	-13.8155105579643	0	-2.67039896923929	-2.05430710836912	-0.495050674424782	ko	211	199	191	179	0.970309345622871	0.9568914537409	0.907706111462305	211	98078	ST8	32.835	1	G-A
LV3003047097	turquoise	0.596316523427181	453.698859056631	-13.8155105579643	0	-1.73114637020659	-3.07637244173236	-0.931922342065352	ko	220	219	209	175	0.998315631148976	0.959837847304495	0.844481760397243	220	194138	ST8	32.835	1	G-A
LV3003047097	yellow	0.0888310060756476	553.814985758497	-13.8155105579643	0	-0.57836529465372	-3.49048763126991	-1.19875331323715	ko	71	69	65	52	0.982503457814661	0.956915629322268	0.841701244813278	71	28920	ST8	32.835	1	G-A
LV3003047097	green	0.0118134180279025	820	-13.8155105579643	0	0	-14.8355848998072	-9.21034037197618	ko	16	16	14	11	1	0.88247529901196	0.649765990639626	16	3846	ST8	32.835	1	G-A
LV3003047097	blue	0.000666539706722529	-217	-13.8155105579643	0	0	-14.9141228466324	-0.3317941891592	ko	1	1	1	1	1	1	1	1	217	ST8	32.835	1	G-A
LV3003047097	brown	0.00111499499327317	274.484375	-13.8155105579643	0	0	13.8795324167292	-0.950338988503734	ko	3	3	2	2	1	0.710743801652893	0.661157024793388	3	363	ST8	32.835	1	G-A
LV3003047098	turquoise	0.584160348810725	402.5103087749	-13.8155105579643	0	-1.43757131550466	-2.81033995896554	-0.829271837067808	ko	187	187	178	152	1	0.947933493009525	0.854300116972094	187	143624	ST8	29.278	1	G-A
LV3003047098	grey	0.324862525623922	482.574823383633	-13.8155105579643	0	-3.120534861249	-1.61924620705438	-0.441660297949274	ko	181	178	175	163	0.994829226762821	0.988994891826923	0.958270733173077	181	79872	ST8	29.278	1	G-A
LV3003047098	yellow	0.089215989327433	559.983598176891	-13.8155105579643	0	-0.644060676189797	-3.76344116148854	-0.865170834161878	ko	53	52	49	43	0.993298381581947	0.966993389560064	0.863551401869159	53	21935	ST8	29.278	1	G-A
LV3003047098	blue	0.00115104285295936	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	2	2	2	1	1	1	0.526501766784452	2	283	ST8	29.278	1	G-A
LV3003047098	brown	0.000610093384960791	-244	0.796004565999653	-13.9183688456592	0	0	-4.60517018598809	module_completeness	1	1	0	1	1	0	1	1	150	ST8	29.278	1	G-A
LV3003047099	turquoise	0.633982592134386	454.290504382027	-13.8155105579643	0	-1.36386990846074	-2.75420626762586	-0.895462618684399	ko	218	218	208	173	1	0.949351416576586	0.830494733402046	218	318232	ST8	25.058	1	G-A
LV3003047099	grey	0.245170403042492	523.863841266076	-3.22429412586363	-10.5912164321007	-2.50669378162971	-2.23322989006502	-0.410804542622758	ko	293	284	272	250	0.979815544630886	0.959549831389916	0.890513143460773	293	123065	ST8	25.058	1	G-A
LV3003047099	yellow	0.104532858392253	582.863134037518	-13.8155105579643	0	0.199253894956707	-3.23917919934233	-0.665353345109238	ko	74	72	70	53	0.987307274494483	0.970288349755103	0.759600541251358	74	52471	ST8	25.058	1	G-A
LV3003047099	brown	0.00273728626157221	293.272164948454	-13.8155105579643	0	-13.6462043692824	-2.71802973798935	-0.249067567697181	ko	6	6	4	5	1	0.646288209606987	0.917758369723435	6	1374	ST8	25.058	1	G-A
LV3003047099	blue	0.0114571566887204	690.533542950591	-13.8155105579643	0	-1.60375377207911	-2.4741118924708	-1.13471528188107	ko	29	28	27	19	0.960006955312119	0.932707355242566	0.646148495913754	29	5751	ST8	25.058	1	G-A
LV3003047099	green	0.00211970348057702	783.3809375	-13.8155105579643	0	0	-14.8510869553793	-2.11800582753198	ko	6	6	6	5	1	1	0.75187969924812	6	1064	ST8	25.058	1	G-A
LV3003047100	green	0.050909239971873	684.135379152929	-13.8155105579643	0	-9.00146543465391	-14.6876056953603	-1.71057403119966	ko	45	44	41	31	0.992753174357386	0.897119851347166	0.488448436048312	45	16145	ST8	86.61175	4	IG-B
LV3003047100	turquoise	0.601110575058414	387.722305515361	-13.8155105579643	0	-1.73766124765552	-3.01775272576509	-0.767889985582316	ko	212	211	201	170	0.999155440849385	0.956896009064585	0.856524612866675	212	190632	ST8	86.61175	4	IG-B
LV3003047100	grey	0.316810297256987	205.067881567917	-13.8155105579643	0	-2.40582354299416	-2.19119068908769	-0.321818883084445	ko	151	142	130	117	0.973972589105314	0.760637397856098	0.906729304973575	151	100471	ST8	86.61175	4	IG-B
LV3003047100	yellow	0.0301040888207787	551.142017319185	-13.8155105579643	0	-10.2312941617186	-3.81642945214402	-0.701624186554451	ko	38	37	35	29	0.981983869278307	0.948570231486331	0.858803812716037	38	9547	ST8	86.61175	4	IG-B
LV3003047100	blue	0.00106579889194754	820	-13.8155105579643	0	0	-14.8749021334791	-9.21034037197618	ko	2	2	2	1	1	1	0.461538461538462	2	338	ST8	86.61175	4	IG-B
LV3003047101	turquoise	0.701466889388092	329.290023221258	-13.8155105579643	0	-2.04647919306117	-2.77300131925929	-0.655797835037182	ko	193	192	182	155	0.999254129658268	0.957211676634414	0.872688828367707	193	146138	ST8	85.23	2	IG-D
LV3003047101	grey	0.241758347253422	249.267391397043	-13.8155105579643	0	-2.73096704754896	-2.39200722207449	-0.334848406371472	ko	102	97	92	83	0.977643648493031	0.85057379978557	0.902950403049676	102	50366	ST8	85.23	2	IG-D
LV3003047101	yellow	0.0352274254555229	623.535743127815	-13.8155105579643	0	-10.0083479097523	-3.90696037804176	-0.895650312717793	ko	29	28	27	24	0.981196348276332	0.963619021665077	0.877367488758687	29	7339	ST8	85.23	2	IG-D
LV3003047101	green	0.0204529308987577	797.078506097561	-13.8155105579643	0	0	-14.5080708496054	-3.23222842736741	ko	14	14	12	8	1	0.88922788077916	0.307908941563013	14	4261	ST8	85.23	2	IG-D
LV3003047101	blue	0.00109440700420483	356.078947368421	-13.8155105579643	0	0	-15.1581004848494	-1.11849335563476	ko	2	2	2	2	1	1	1	2	228	ST8	85.23	2	IG-D
LV3003047104	turquoise	0.712750067891735	194.296514102995	-13.8155105579643	0	-11.1627383988408	-2.21283612441339	-0.517705389259245	ko	85	85	80	70	1	0.943451341482775	0.915335767582156	85	62990	ST8	83.84125	2	IG-D
LV3003047104	grey	0.275663075948221	113.401469910887	-13.8155105579643	0	-1.01660542617701	-2.00606769411555	-0.250348293093568	ko	47	46	43	42	0.981282324932272	0.747393481651753	0.947377062638535	47	24362	ST8	83.84125	2	IG-D
LV3003047104	yellow	0.00761518964424731	618.469539375929	-13.8155105579643	0	0	-14.6028866910303	-1.61220703668778	ko	4	4	4	4	1	1	1	4	673	ST8	83.84125	2	IG-D
LV3003047104	green	0.00397166651579614		-13.8155105579643	0	0	-14.2209756660724	-9.21034037197618	ko	2	2	2	0	1	1	0	2	351	ST8	83.84125	2	IG-D
LV3003047105	turquoise	0.574151414980247	268.514201140753	-13.8155105579643	0	-11.6962482242264	-2.37941306357276	-0.661721517361238	ko	76	76	70	62	1	0.934702016514071	0.896758973206763	76	35606	ST8	82.4525	2	IG-D
LV3003047105	grey	0.415399500120938	153.807665607607	-13.8155105579643	0	-11.1118758880891	-2.54816409920079	-0.0498304422336096	ko	34	34	32	33	1	0.789759714296805	0.987966305655836	34	25761	ST8	82.4525	2	IG-D
LV3003047105	yellow	0.00765943723292752	550.326315789474	-13.8155105579643	0	0	-14.4711198192052	-1.33384241025476	ko	3	3	3	3	1	1	1	3	475	ST8	82.4525	2	IG-D
LV3003047105	green	0.00278964766588729		-13.8155105579643	0	0	-14.2209756660724	-9.21034037197618	ko	1	1	1	0	1	1	0	1	173	ST8	82.4525	2	IG-D
LV3003047106	grey	0.359714420123419	146.892297103111	-13.8155105579643	0	-1.63836745721657	-2.04739514005651	-0.311263186812514	ko	87	83	77	76	0.982229402261712	0.747580583121779	0.951488576044311	87	64995	ST8	81.06375	2	IG-D
LV3003047106	turquoise	0.613935855217644	307.920677853207	-13.8155105579643	0	-2.08777988659699	-3.08307789299656	-0.64467432956424	ko	164	164	155	130	1	0.956061985594389	0.884637921553426	164	110929	ST8	81.06375	2	IG-D
LV3003047106	green	0.0116999197498409	679.909862385321	-13.8155105579643	0	0	-14.7912119746194	-1.57335340172626	ko	12	12	10	8	1	0.71996215704825	0.515610217596973	12	2114	ST8	81.06375	2	IG-D
LV3003047106	yellow	0.0146498049090959	603.426201034738	-13.8155105579643	0	0	-3.69055871563366	-1.37648902070018	ko	12	12	11	9	1	0.959576879486211	0.851907820173782	12	2647	ST8	81.06375	2	IG-D
LV3003047107	turquoise	0.677403235092827	410.036054388202	-13.8155105579643	0	-1.54324928510011	-2.99782562999421	-0.827646556957109	ko	219	218	209	174	0.99886674043545	0.963725002806421	0.829380288767366	219	187071	ST8	71.517	4	IG-B
LV3003047107	grey	0.236483330255396	250.170996884491	-13.8155105579643	0	-1.94879871900069	-2.04648760127254	-0.351108587244653	ko	138	127	119	114	0.967721683739875	0.789700950893472	0.914358338309829	138	65307	ST8	71.517	4	IG-B
LV3003047107	yellow	0.0572858389550947	612.060207197957	-13.8155105579643	0	-1.2139231351791	-3.43268902701392	-1.16400779842473	ko	60	58	55	41	0.975790139064475	0.948166877370417	0.80031605562579	60	15820	ST8	71.517	4	IG-B
LV3003047107	green	0.0284546221560768	775.832734986945	-13.8155105579643	0	0	-14.5814991379064	-2.48867621575555	ko	25	25	22	18	1	0.895520488673963	0.389921099516416	25	7858	ST8	71.517	4	IG-B
LV3003047107	brown	0.000372973540605231	518.6	-13.8155105579643	0	0	-15.6072700271923	0.0147794011207723	ko	1	1	1	1	1	1	1	1	103	ST8	71.517	4	IG-B
LV3003047110	grey	0.269089796681415	376.746771615387	-13.8155105579643	0	-2.0520585316044	-1.59318260851359	-0.218176181092517	ko	108	102	96	95	0.975663157894737	0.938673684210526	0.934442105263158	108	47500	ST8	49.1548	1	G-A
LV3003047110	turquoise	0.67116660340696	429.458380837269	-13.8155105579643	0	-2.18563079547198	-3.12903056208879	-0.982842332180373	ko	189	189	180	152	1	0.93119223464866	0.813876345220511	189	118475	ST8	49.1548	1	G-A
LV3003047110	yellow	0.05828768248537	594.186255397644	-13.8155105579643	0	-0.287682072451781	-2.893276501502	-1.27432518027493	ko	46	44	42	31	0.965399941685295	0.942657206725629	0.772767032753426	46	10289	ST8	49.1548	1	G-A
LV3003047110	green	0.00145591742625523	820	-13.8155105579643	0	0	-14.6708361431239	-9.21034037197618	ko	2	2	2	1	1	1	0.568093385214008	2	257	ST8	49.1548	1	G-A
LV3003047112	turquoise	0.712377874135996	488.435573321715	-13.8155105579643	0	-1.78284711532019	-3.60838364506519	-1.0559868088203	ko	222	221	211	178	0.999306945610297	0.962183336561847	0.778825251286025	222	232305	ST8	40.0335	1	G-A
LV3003047112	yellow	0.100157008015995	559.23587201322	-13.8155105579643	0	-1.56465929906774	-3.1717085275657	-0.960361154650239	ko	73	71	67	53	0.973270873518876	0.939928354918711	0.765836930896176	73	32661	ST8	40.0335	1	G-A
LV3003047112	grey	0.179952038957614	523.061791408078	-13.8155105579643	0	-1.4107154891554	-1.87224845559127	-0.697916108767876	ko	185	170	159	149	0.952029583177124	0.910551787600968	0.858951637640162	185	58682	ST8	40.0335	1	G-A
LV3003047112	blue	0.0012572907530865	523.136042402827	-13.8155105579643	0	-12.7691695450601	-1.90335053463652	-9.21034037197618	ko	3	3	3	2	1	1	0.690243902439025	3	410	ST8	40.0335	1	G-A
LV3003047112	green	0.00550141368545652	665.1672091131	-13.8155105579643	0	0	-14.7952941139237	-1.53518013514982	ko	13	13	12	9	1	0.938127090301003	0.685061315496098	13	1794	ST8	40.0335	1	G-A
LV3003047112	brown	0.000754374451851897	297.2	-13.8155105579643	0	-15.2018049190842	0	1.01242667569772	ko	1	1	1	1	1	1	1	1	246	ST8	40.0335	1	G-A
LV3003047113	grey	0.2085542446405	505.353257249576	-13.8155105579643	0	-1.78869371450736	-1.6169390684007	-0.560268507018095	ko	307	292	280	258	0.970586085939784	0.949302104647764	0.901225884244373	307	109472	ST8	36.48927	1	G-A
LV3003047113	turquoise	0.709046710953708	338.458690494887	-13.8155105579643	0	-1.74310858450384	-2.74258594655485	-0.744473647822733	ko	227	227	217	183	1	0.959143974098902	0.847849859612827	227	372185	ST8	36.48927	1	G-A
LV3003047113	yellow	0.0716790910424474	568.933112932156	-13.8155105579643	0	-0.692892500818342	-3.05383651590338	-0.902075088732819	ko	74	72	68	53	0.976584717607973	0.941714285714286	0.755694352159469	74	37625	ST8	36.48927	1	G-A
LV3003047113	brown	0.00254139288905315	240.984857571214	-13.8155105579643	0	-13.177771134301	-1.20743396089169	0.118345065507342	ko	8	8	6	8	1	0.774362818590705	1	8	1334	ST8	36.48927	1	G-A
LV3003047113	blue	0.00642778081534133	500.60798816568	-13.8155105579643	0	-1.01764322613444	-14.8772940541942	-1.15475693455722	ko	22	21	20	15	0.955542382928275	0.909899229401304	0.651155898043865	22	3374	ST8	36.48927	1	G-A
LV3003047113	green	0.00175077965895041	820	-13.8155105579643	0	0	-14.9124893042054	-9.21034037197618	ko	6	6	6	5	1	1	0.856365614798694	6	919	ST8	36.48927	1	G-A
LV3003047114	green	0.0147713715883323	797.157972972973	-13.8155105579643	0	-10.4223257859831	-14.653206362232	-2.75673149309656	ko	14	14	12	9	1	0.758631319358816	0.570283600493218	14	3244	ST8	32.3855	1	G-A
LV3003047114	turquoise	0.662694545885053	518.286900046177	-13.8155105579643	0	-1.50211941255287	-3.5433237018628	-1.06595850429041	ko	203	202	194	160	0.998550196857157	0.951984718662608	0.811491235905646	203	145537	ST8	32.3855	1	G-A
LV3003047114	yellow	0.089721056034679	638.390105697667	-13.8155105579643	0	-0.52521436121809	-3.21917735582538	-1.38550274648514	ko	61	59	57	44	0.972036134794965	0.94884287454324	0.811459602111247	61	19704	ST8	32.3855	1	G-A
LV3003047114	grey	0.232813026491936	477.599060750976	-13.8155105579643	0	-2.42316985841075	-2.14238992572929	-0.5519252751497	ko	141	127	121	113	0.944512898746308	0.929355160476442	0.894247882806235	141	51129	ST8	32.3855	1	G-A
LV3003047117	grey	0.251399159303423	508.918762433659	-13.8155105579643	0	-2.69115616027719	-1.85914633496729	-0.512137511351003	ko	195	183	174	157	0.965494649486788	0.920342869622188	0.890710307927495	195	73264	ST8	28.7616666666667	1	G-A
LV3003047117	turquoise	0.647600583340482	470.464819185529	-13.8155105579643	0	-1.8587125609949	-3.33448322094003	-0.97970826799893	ko	219	218	210	176	0.998987956148299	0.955920456532452	0.789685630566904	219	188727	ST8	28.7616666666667	1	G-A
LV3003047117	yellow	0.0928540790941065	567.221071417438	-13.8155105579643	0	0.850090797844213	-2.98436465877767	-1.03042278121528	ko	70	68	65	50	0.982852919438285	0.963340724316334	0.790317812269032	70	27060	ST8	28.7616666666667	1	G-A
LV3003047117	blue	0.00161276486231449	820	-13.8155105579643	0	0	-15.2189444289609	-9.21034037197618	ko	2	2	2	2	1	1	1	2	470	ST8	28.7616666666667	1	G-A
LV3003047117	green	0.00560350004289268	759.508333333333	-13.8155105579643	0	0	-14.8502781039625	-1.87903435465489	ko	12	12	11	8	1	0.932026944274342	0.698101653398653	12	1633	ST8	28.7616666666667	1	G-A
LV3003047117	brown	0.000929913356781333	203.586715867159	-13.8155105579643	0	0	-14.4536675822553	-9.21034037197618	ko	2	2	1	2	1	0.420664206642066	1	2	271	ST8	28.7616666666667	1	G-A
