sample	module	module_abundance	n_taxa_in_module_sample	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	frac_taxa_with_comp	frac_taxa_with_ko	frac_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	tea_mode	state	state_label	core	age_kyr
LV3003046979	green	0.0263373776430273	49	45	41	31	0.918367346938776	0.836734693877551	0.63265306122449	0.927958015267176	0.843375136314068	0.615458015267176	ko	3	IG-A	ST8	16.461
LV3003046979	turquoise	0.578187294800199	215	214	206	172	0.995348837209302	0.958139534883721	0.8	0.998984774725548	0.955333192588545	0.869923873627738	ko	3	IG-A	ST8	16.461
LV3003046979	yellow	0.055281207871774	74	72	68	55	0.972972972972973	0.918918918918919	0.743243243243243	0.976003377061956	0.938173788803741	0.779257046369659	ko	3	IG-A	ST8	16.461
LV3003046979	blue	0.00238565804849941	9	8	8	6	0.888888888888889	0.888888888888889	0.666666666666667	0.897667419112115	0.897667419112115	0.693754702784048	ko	3	IG-A	ST8	16.461
LV3003046979	brown	0.0532276391678739	36	36	22	35	1	0.611111111111111	0.972222222222222	1	0.349318764332929	0.968400107918522	ko	3	IG-A	ST8	16.461
LV3003046980	green	0.13853008381725	60	57	53	41	0.95	0.883333333333333	0.683333333333333	0.976855156866429	0.897526457511428	0.542375853215605	ko	5	IG-C	ST8	8.056
LV3003046980	turquoise	0.609220071030392	202	202	193	160	1	0.955445544554455	0.792079207920792	1	0.948917519607676	0.795573250402975	ko	5	IG-C	ST8	8.056
LV3003046980	yellow	0.0266563492738209	47	47	45	31	1	0.957446808510638	0.659574468085106	1	0.960426972142671	0.739130434782609	ko	5	IG-C	ST8	8.056
LV3003046980	grey	0.221884092419319	221	202	190	157	0.914027149321267	0.859728506787331	0.710407239819005	0.934036031527587	0.891592643563118	0.756028712623546	ko	5	IG-C	ST8	8.056
LV3003046980	blue	0.00370940345921825	10	9	9	7	0.9	0.9	0.7	0.888681010289991	0.888681010289991	0.698783910196445	ko	5	IG-C	ST8	8.056
LV3003046993	grey	0.284711030558345	466	408	384	339	0.875536480686695	0.824034334763949	0.727467811158798	0.928911433929585	0.883877109774212	0.83570572413358	ko	3	IG-A	ST8	20.719
LV3003046993	green	0.0337366414394997	60	56	52	40	0.933333333333333	0.866666666666667	0.666666666666667	0.969944098927958	0.864337052004937	0.642741330493914	ko	3	IG-A	ST8	20.719
