sample	MEbrown	MEgrey60	MEpurple	MEsalmon	MEmidnightblue	MEyellow	MElightyellow	MEred	MEmagenta	MElightcyan	MEgreenyellow	MEtan	MEblack	MEgreen	MEturquoise	MEpink	MEblue	MEcyan	MElightgreen	MEgrey
LV3003047027	-0.0749692531860392	0.0386489830820397	-0.0725664586784189	-0.0501492556470577	-0.059552728974107	-0.0683501316338651	-0.0434232005492137	-0.0656416688251612	0.152963145482998	0.186613237688228	0.213415114636666	0.206918791016384	-0.0129430409405449	0.0397110430773174	0.0267482340281066	0.125771010669793	-0.076820974676073	-0.0903994960964448	-0.0104853749282598	-0.00797229664939825
LV3003047010	-0.0544653665633033	-0.0534029719399574	-0.051675395437721	-0.0568736193444333	-0.0296590766089862	-0.0405749510179127	-0.00156694024530481	-0.0295679401886874	0.168503553491516	0.143921958431075	0.26097352559515	0.256781856815859	-0.103917314276335	0.00794929874021503	0.0375761961896995	0.104809431363055	-0.0416583181741615	-0.0615902721982021	-0.0881491713815474	0.0676531427667005
LV3003046994	0.241870770815125	-0.0716416959604325	-0.0299401230776639	-0.0336841778255134	0.002269878281489	-0.000656061008686046	-0.0252735891061811	0.0282458837273506	-0.0647505605630324	-0.0383447735863755	-0.0152690435867613	-0.0232564984146739	-0.00293753919221379	-0.0366778344635602	-0.012845827003455	-0.0803374102648733	-0.036380340127841	-0.0313333449330569	-0.0640426825128884	-0.00126884992073673
LV3003046979	0.0432720361973411	0.030664265849991	-0.0337898810775087	-0.0622962448215907	-0.0652066653697792	-0.0528673245946291	-0.051583979428436	-0.0479534498727805	0.0751688882800688	-0.0525646206530321	0.0106541864222276	-0.0229940616231725	0.0416889640364064	0.0287321778422452	0.0244091951222746	-0.0168742406280753	-0.0812247175743884	-0.0498497613936342	0.018845527095035	-0.0552060698178624
LV3003046966	-0.0125037828802236	0.0956389321587473	0.00722286307888747	-0.0214927442456382	-0.0692305810178817	-0.0796210956303056	-0.0467982420473868	-0.0572381800001606	-0.0884104178721002	-0.104146857310861	-0.0821598614971588	-0.0761804323610939	0.114954663010651	0.0579503408034257	0.0168928786932447	0.0505402391233893	-0.0899353153261224	0.242492438485559	0.204200184113981	-0.0557437897619904
LV3003046950	-0.0314947121505953	0.0408670898436646	-0.0722429733440326	-0.0363704961665549	-0.103258429660823	-0.091637135575654	-0.0814901593310656	-0.073917680652921	-0.0630885163531562	-0.109613169028637	-0.088138574586687	-0.0896060900350024	0.107337258302404	0.0708854831300336	0.0225284819945813	0.140236783012073	-0.0553206462357341	0.222008544636256	0.133508016585872	-0.0979241701586549
LV3003046937	-0.01359154565825	0.00493887887263455	-0.0387900240209127	-0.0370877533750044	-0.0441197894151973	-0.0354606892492707	-0.0423438215946392	-0.0466544877928732	-0.0556798230225086	-0.0586428054714222	-0.040348314359677	-0.0472061712026151	0.124302710033154	0.0765404270939081	0.0480214445207723	0.0686992454041272	-0.0531108414153723	0.0603894911444609	0.0292366155158647	-0.0777832187595388
LV3003047041	0.0691641456602396	-0.0318768814899487	-0.154047576372137	-0.12563478316596	-0.122706286553589	-0.123080776117412	-0.1005113093323	-0.152072830413527	-0.0620451944269233	-0.121958901094201	-0.119608312985425	-0.117442100829436	0.100887587251168	0.0618037482568351	0.024310817422259	0.130547334292911	0.0710257451089439	0.180691167519681	0.0520302223030232	-0.154067434361384
LV3003047026	0.291310928165681	-0.134615967491316	-0.102385380337333	-0.112492562947673	-0.089664637226652	-0.0787712055781176	-0.0909253901252783	-0.0757907109504118	-0.0684829242112415	-0.0946203838655431	-0.0800465824859002	-0.0944792607794363	0.0464624049692344	0.0316499608947836	0.00581064412509297	0.0145776956541957	-0.0726519159455966	-0.0126311865421145	-0.119843919064086	-0.0573699860150405
LV3003047009	0.292742028803689	-0.0970128637692448	-0.049743205423261	-0.0562309127257113	0.00570085683511263	-0.0272689681462835	-0.0536830862559689	-0.0166387764794207	-0.0858271916183982	-0.0619274840692516	-0.0317607937775625	-0.0500730538277856	0.0225499827284005	0.00382670462545717	0.00625859398808397	-0.0830999351252225	-0.0430400237230106	-0.0380287835148161	-0.0769080216009441	-0.00365749847752829
LV3003046993	0.255194670902065	-0.13991893675111	-0.16110543655755	-0.139253083152061	-0.122527188610071	-0.113015175263995	-0.114212847939859	-0.105364113185037	0.0987811682107315	0.0411898329399093	0.143876761372148	0.122734956336871	0.0237861555950826	0.0129063698658746	-0.00794338289914454	0.0838490762098248	-0.101158941598654	-0.0276409837068828	-0.137392988757537	-0.00985072962053667
LV3003046978	0.0192378847224176	-0.0636278683781551	-0.134981502619611	-0.1182578976481	-0.101367745597975	-0.0940031825520072	-0.131641279040524	-0.131913898903639	-0.0858301740896583	-0.125653789539362	-0.121588854541261	-0.117355206504711	0.101101037845887	0.0517533663686662	0.0184305138340476	0.141257910412104	0.0888811926141003	0.186701814230262	0.0818524049403338	-0.132214238170567
LV3003046965	0.0100550016707565	-0.0228322293028709	-0.133350984158321	-0.118091211108124	-0.161166470549474	-0.147220118201586	-0.173762317425027	-0.177683323309744	-0.0683720685193722	-0.1599652310871	-0.133490353063584	-0.145158495048683	0.101434627278241	0.0536904280244029	0.0100819650369047	0.136622787747376	0.226294805474221	0.169921149024859	0.120022374327247	-0.0897178146554141
LV3003046949	-0.0530396446049119	-0.021040393725937	-0.137538818402084	-0.111058346613255	-0.101247786522503	-0.101634613497797	-0.14120877262112	-0.135057900222982	-0.0749715635070559	-0.125935244399184	-0.105664072775249	-0.109525106480664	0.107517835534733	0.0620754232848452	0.0212203628892215	0.140268085320967	0.118125450258557	0.219922555782971	0.119365984083701	-0.129406020001312
LV3003046936	-0.0244649913739349	-0.0187474488104403	-0.130978492994602	-0.142235438273042	-0.158734965143644	-0.140414680814708	-0.171701813757686	-0.170596220526906	-0.0818576926027958	-0.148324127337715	-0.137819628361923	-0.146357318382032	0.102962172077771	0.052641887056454	0.0135675230857932	0.137196582482534	0.178473495579596	0.204169800577191	0.137868538751948	-0.0713899360926572
LV3003047145	0.150903506394516	-0.103592187983718	-0.0905805444991107	-0.0763596828665404	-0.0602089160923411	-0.0451947375331305	-0.079045882265053	-0.0166027247519825	-0.0804899684694409	-0.0743386760785888	-0.0565286841048354	-0.0684487724943709	0.0866469586461299	0.0531112582536131	0.0253611099195142	0.0245859448938556	-0.073271834914331	-0.0129116237297127	-0.070359853668855	-0.0955914659240577
LV3003047132	-0.0723545067432852	0.00272891469201051	-0.145947964110383	-0.0469203254146886	-0.172727501117734	-0.146132977750632	-0.155572512317266	-0.165681185725814	-0.069346372264081	-0.153646182433091	-0.147032288875449	-0.142725493730604	0.102296895153918	0.0589805865487114	0.0139129371964524	0.141426998156765	0.21343708824416	0.202172668772243	0.117803527404634	-0.0742076082783056
LV3003047118	-0.052745725447143	-0.024983876858602	-0.116311406773206	-0.116921035820931	-0.101769079604894	-0.0973591097788011	-0.112328996995788	-0.12804537627622	-0.0589339466217572	-0.120443417639	-0.0984177996456489	-0.0961562858911047	0.11274071684329	0.0736355893312345	0.0374175819708748	0.155762705294263	0.111288648325372	0.0423495583892767	-0.0372083226018734	-0.124670704883235
LV3003047099	-0.0452400515504401	0.0710096171462494	-0.041400838941723	-0.0546660502572485	-0.0516212315981362	-0.0438830775598602	-0.0150785434231356	-0.0363109699821735	-0.0807380958876086	-0.0654160140214958	-0.0442875047725815	-0.0410816132088693	0.0995832303468766	0.064071021971772	0.0318012142633982	0.0328182336484617	-0.0382711914273486	0.0445834542634393	0.14803173152515	-0.0738289697454161
LV3003047071	-0.0467985379448566	0.163441024611505	-0.0284176018933077	0.0551449679936386	-0.0263111938868571	-0.0370939394581485	-0.041356118689364	-0.0408500661508766	-0.0896079839660824	-0.061282726865496	-0.0444255898718495	-0.0412774214867968	0.117570983863995	0.0591617893149498	0.0155145555030105	-0.0746054734033283	-0.0657352758817468	0.0768533026117439	0.194985969930042	-0.0515662293583803
LV3003047169	-0.0513227032741029	0.16310529557869	0.0393539135473832	0.147529215739739	-0.0534033708449315	-0.0516664322219648	-0.0627685734451841	-0.0434974782838315	-0.100985781376339	-0.0760440225192308	-0.056379583037816	-0.0623940336754151	0.106490505731621	0.0554566656813661	0.0102789726465618	-0.0371123023928102	-0.0671602271264581	0.219134272449228	0.207700205393414	-0.0773056445969077
LV3003047156	-0.0521079216508178	0.158706472021518	0.00823201924786667	0.069274401698627	-0.0521904536634065	-0.0516730692330194	-0.049852685806591	-0.0527542174539522	-0.0728003737281681	-0.0737435394630113	-0.0559516804070328	-0.0603861614568872	0.119092809580231	0.0566153807381536	0.0218413373231794	0.035358904997032	-0.0627010268127783	0.164443247187888	0.142619255260474	-0.0746184826214954
LV3003047144	-0.0724157599270667	0.128849193240032	0.0246923437609968	0.129116697452537	-0.0724263528208137	-0.0670345995359566	-0.0725647147801634	-0.0566525440305042	-0.0776819710138609	-0.0925473953400614	-0.0682091288526854	-0.0767982535671315	0.119000206316693	0.0672256367854024	0.0270818804633465	0.0370135620084135	-0.0819593645292834	0.117207953286851	0.142613435827055	-0.0765710581065888
LV3003047131	-0.0324216496437103	0.129682106112281	0.00451218173477775	0.0225875105370641	-0.0302124823640251	-0.0243410604456302	-0.0345987772584486	-0.0229333091896516	-0.0271338035998504	-0.0267323956293812	-0.027191680731632	-0.0262582449274293	0.0707284819231235	0.0588337854067554	0.0489914725406348	-0.0702753993730117	-0.0491930382925021	-0.038762249972569	0.0862101824881613	-0.0381742500516344
LV3003047117	-0.02447113241248	0.109182435395764	0.00482994203055231	0.0783684063640696	-0.0161791998487819	-0.0140939890497031	-0.0219794505449083	-0.0158342468117045	-0.0437311459428587	-0.0356103106857692	-0.020678936848319	-0.0232483395542478	0.0577769612201132	0.0560838342020176	0.0437683904339615	-0.0711631854486814	-0.0290932704464552	-0.0175391836156388	-0.018944712534957	-0.0226367307131175
LV3003047098	-0.00655159061916581	0.169603160815406	0.0627371060422995	0.143702226433931	0.00583979932598257	0.00413310558565396	0.0132336716123641	0.0236406418901249	-0.0650607799280066	-0.0189470834762092	-0.00526566713394929	-0.0125595620162927	-0.000251735560301378	0.0129824091807008	0.0030014731207583	-0.0758771353019481	-0.00527707637048412	-0.0156064968885048	0.0499963606369436	-0.00818471303990743
LV3003047085	-0.0315227055617745	0.154318944608059	0.0450975017420472	0.207009723061913	-0.0455146142583028	-0.0346736806745221	-0.0395865091097766	0.00299554820139309	-0.0839364122170695	-0.0599022219039936	-0.0363860774143443	-0.0391697338578154	0.097214886620167	0.0539095121075124	0.00146252799436883	-0.0623248817214604	-0.0442812246838993	-0.00666053848521401	0.149799975390652	-0.0653366241135042
LV3003047070	-0.0183650438446621	0.16392640971283	0.0367596638978227	0.143102103112294	-0.0119339465583737	-0.0130455915143395	0.0108223305055332	-0.000619570578068994	-0.0712662574649976	-0.0332987818896451	-0.0166363478219519	-0.025085790564302	0.053478457969572	0.0548239938697439	0.0241270581672618	-0.0734633414695419	-0.0261590168967946	-0.0304482032863293	-0.0109777012128279	-0.0194135448683551
LV3003047168	-0.0231603194747871	0.128775121458001	0.0687599532188173	0.121493121683028	-0.0115406094151016	-0.0386886524250016	-4.41093442536192e-05	0.0058318760252722	-0.0814932721735588	-0.0648432014915532	-0.0409570620908099	-0.0439154887056133	0.0899446368059794	0.0467282944519969	0.00604091820522815	-0.0631043577062525	-0.0532538071402568	0.0432629763169909	0.186912689438	-0.0263834848120422
LV3003047155	-0.00815141759627866	0.209028106122337	0.0614689585072319	0.267232571560915	0.00973647807668807	0.00885404394329772	-0.000728107821787366	0.0319563449379314	-0.0644159747108657	-0.0179695808914554	0.0105644791943672	-0.011706393253254	-0.0146990120261472	-0.0207039406726065	-0.0149109012020145	-0.0726358706624712	-0.00938087454182303	-0.0284104649204096	0.0470859021222946	-0.0146392899398213
LV3003047143	-0.0281497476648968	0.157435242291796	0.0549746037614684	0.13921254354941	-0.0241873696156055	-0.0256638275507239	-0.017908066341791	-0.0101784109874663	-0.0186886001739438	-0.0167015908440535	-0.0263859172557089	-0.0305791844137407	0.083649103398992	0.0475865649054788	0.0397288323123394	-0.0750246910297696	-0.0451556961108219	-0.0500581462553811	-0.0429944864852789	-0.0548142722223619
LV3003047130	-0.0196332269851262	0.149020842294928	0.0163319844400079	0.0872683462889222	-0.00883860094640081	-0.00610375400911772	-0.0113498507518511	-0.00502332675461005	-0.0381169154249255	-0.0267866847994385	-0.0125171969923874	-0.0148411588758202	0.0704788860772731	0.0412374336075879	0.0286891224620151	-0.0753700991805143	-0.0179387739897261	-0.0222809725687768	0.0456294779602881	-0.0102566099163242
LV3003047114	-0.0142241227416472	0.118857554161033	-0.0019647648363041	0.0190899233589819	0.0011667988828193	0.00119206215308432	-0.000466717232318596	0.010908518258126	-0.0156043310734944	0.00400805682128113	-0.00416078599544558	-0.00187682559082193	0.0386267780996071	0.0325031928922426	0.040058186886415	-0.0666144451207574	-0.0105633143611446	-0.0316746432091575	0.000119974963861432	0.0111564611873974
LV3003047097	-0.0251459538046743	0.158168108824891	0.0726993975882783	0.0975189756244716	-0.0161899154652533	-0.0195086262950742	-0.0277558578667826	-0.0126471231341138	-0.0227204296990125	-0.0331792636966138	-0.0235581674124988	-0.0196999317880803	0.0608291232592846	0.0512516852645364	0.0413385561478736	-0.0727683247861496	-0.0381239595196327	-0.0569794168514225	-0.0140842931623646	-0.0482851818573796
LV3003047084	-0.0568002297617816	0.0657442036835471	0.0105794044259035	-0.0506236305213392	-0.051405573569188	-0.0408803460631113	-0.020322813762051	-0.0253580658369803	0.0521379755594682	0.0327248213795206	-0.047429277806695	-0.0272192302833638	0.0448026889446478	0.0626637559148562	0.0396803439878471	0.0134931826243444	-0.0739648894441208	-0.0707713737322404	-0.0772880532150384	-0.0594772898950839
LV3003047069	-0.0121982480034013	0.0535854887361723	-0.00185299874828585	0.000781044199869692	-0.00410225490357015	-0.00408818185595513	0.0124705100121992	-0.000617535290642325	-0.0461673417499005	-0.0249844055980609	-0.0108501120344691	-0.0143595555329924	0.0151825678631408	0.0671808243652206	0.0506722507436527	-0.0494948813565681	-0.0193218422184544	-0.0225121853930814	-0.0553446256635866	-0.024764271523353
LV3003047167	-0.0022008203231337	0.0664633557879931	0.0243577764075896	0.00961378160097828	0.0101937344589478	0.0101164529846175	0.00935211528053282	0.0353977360711817	-0.0559198388122276	-0.00960199234275795	0.00532000088683321	-0.00114784564855634	0.0185984350211051	0.0193835930003126	-0.000260185344555038	-0.0651676993484701	0.0039982945291203	-0.0190817790250782	0.0131782248190356	0.00410796565871892
LV3003047154	-0.00759353801476708	-0.0132621372934802	0.00756563904786992	-0.0138456888193682	0.00420658476328093	0.00279359088900097	0.00628484851004725	0.0137575304519751	-0.025222321014713	-0.0175947472645807	-0.00401477362381457	-0.00789350395726748	-0.030679816135354	0.0579768437498089	0.0537787354788017	-0.0629028468390894	-0.0103480942138621	-0.0314983090635577	-0.0381732605706678	-0.00842206289849887
LV3003047142	-0.00188233292506738	0.0756889807492375	0.0458166074889218	0.0241472749832013	0.00139992169519278	0.000955195719136372	-0.0029492024981086	0.00577687657767494	-0.0624292174592608	-0.0198133105580022	-0.00277235928180672	-0.0133156090072785	0.0517086877681171	0.0284478322852715	0.00158150502870171	-0.0637237869938264	-0.00915261230253299	-0.00369748750116782	0.101667766836323	-0.0116018616016125
LV3003047129	-0.0225995457375927	0.112344830238294	0.00503473079565137	0.0967472401824123	-0.020606777867025	-0.0246862469789899	-0.0334007993020728	-0.0332478271025198	-0.0807148081894487	-0.045091167022087	-0.0175570041468042	-0.0323795743224718	0.0807556235759695	0.0608491304520544	0.0198558814793798	-0.0689599701235957	-0.0414510444330032	0.026594667331432	0.0907395928487601	-0.0639764562889687
LV3003047113	-0.0383987032379257	0.113522927244622	0.0459656964558706	0.112847121046781	-0.0330885202658296	-0.0463060897018103	-0.0183838457767914	-0.0451846678560077	-0.0835538687897847	-0.0672884069349358	-0.0464638898385202	-0.0547520920230797	0.08329496497866	0.0657488475285313	0.0409511532190013	0.00587082176531337	-0.0541605073913475	-0.0304920950936115	0.0386467428679276	-0.0899418784688548
LV3003047096	-0.0328069529544875	0.12286863650122	0.0666330505822161	0.119334515767628	-0.0278249190688438	-0.0288392485960197	-0.0248359049180177	-0.0370435282569957	-0.0788769814252087	-0.0513441762204912	-0.0269301793843782	-0.0408358939399075	0.0765507058948444	0.0624047190265736	0.030387572906515	-0.0561633080921828	-0.04490468973276	-0.0101820809294098	0.0266782401606528	-0.0566153363773768
LV3003047083	-0.0174307675163268	0.0383217389725404	0.00388063549605943	0.0143544331491675	-0.00224460187342521	-0.00340786373381569	0.0118365844297697	-0.00223627808089292	-0.041978854175517	-0.016273587990069	-0.00946425647421007	-0.0165212910540515	-0.00143474843107576	0.0612009956207135	0.0527645761114069	-0.0509583004562463	-0.0102175704896484	-0.0337817473922276	-0.0472375787867821	-0.0161396495872797
LV3003047068	-0.0140258270580191	0.0201407494584998	0.00489024376056415	-0.00510057819113802	0.0050317299581339	-0.000271116250087596	-0.00583359759498209	-0.00062308374102799	-0.0598601178722465	-0.0222076455977656	-0.00619604824552732	-0.0154053956697759	-0.00434768840440495	0.0562695910496109	0.0540770413025362	-0.0544160083961917	-0.0114015563135019	-0.021450601414726	-0.0345628829839335	-0.030247455434132
LV3003047166	-0.0351986541599471	0.0641916411524353	-0.0137004670605104	0.0280332643913386	-0.0251567793470186	-0.0234562421558031	-0.0193714324762853	-0.0276087144627432	-0.0287662341264834	-0.0364882145290315	-0.0262882491788168	-0.0343647604378145	0.0860613417529665	0.0563414694125583	0.047333094087031	-0.066697431647376	-0.0442456651070613	-0.0609167596846924	0.0431347705548076	-0.0346509296787432
LV3003047153	-0.0329152652554971	0.0685119293265217	0.0326012296800783	-0.00393019550210273	-0.026661808965726	-0.0250085942709962	-0.0340964499116587	-0.0255260092612115	-0.0260663319633317	-0.0456686262723019	-0.00642376630036341	-0.0316608279706064	0.0784997094975719	0.062402408295147	0.048137255794811	-0.0834274546612787	-0.0486245180591845	-0.0464483608188076	-0.0012412171927832	-0.0494988540418347
LV3003047141	0.0621447514585414	-0.00599728798068338	0.109459462436947	0.0644178401832518	0.0920024782827091	0.0820873990307817	0.0983376128414662	0.102084696817412	-0.0101704138261964	0.0642648281465249	0.071704275192328	0.0600681781212298	-0.0549845946674809	-0.133501828539358	-0.179314873055768	0.00231741281369603	0.101260700686616	0.0599449955652192	0.0118364226992823	0.160433116133719
LV3003047128	-0.0324618722231039	0.116764887714488	-0.0198642680446168	0.0649451290191204	-0.0264349245619809	-0.0283534985357785	-0.0254549277739024	-0.0193864786069142	-0.0816051142050826	-0.0490111332396668	-0.0250972814819827	-0.0333826462749949	0.0861467041459052	0.0564263718713584	0.0137432950611976	-0.0416164162632375	-0.0318698138155955	-0.0209515284503118	0.0946044202173388	-0.0381944585133133
LV3003047112	-0.0283466960011312	0.0180811742284071	-0.0089040905138423	-0.0243496645778039	-0.0159877308054089	-0.0155366505710006	-0.022151627568556	-0.00584491809889753	-0.0430831130672076	-0.035753234753699	-0.0129441080201658	-0.0272280483410312	0.0690434184619198	0.0757425557973827	0.056036943935657	-0.0236255266600536	-0.031345465068312	-0.0472192595006281	-0.0336291366185121	-0.0367767530864841
LV3003047095	-0.0116359071328307	-0.0146022641533179	-0.00313502693730834	-0.0148201760813172	0.00318130999848355	0.00190639618821836	0.00536798394362475	0.0104049226251964	-0.0154887161558224	-0.0186140101897677	-0.00495757865060749	-0.0122688541161534	-0.0397713643576393	0.0456073434845226	0.0528797317560726	-0.0663929988762182	-0.00754734109899103	-0.0326369024375963	-0.0586132980687586	-0.0103952768731906
LV3003047082	-0.00203725671970366	0.00713357951561099	0.0203943844622511	-0.00457496434414957	0.0120808766874562	0.011483771973276	0.0231018975232325	0.0218869599239684	-0.0322946695020504	-0.00789805227821813	0.00665596312250526	0.0023201708263219	-0.0481535728452827	0.0258344958570231	0.0433576267979507	-0.0623905833239881	0.00287255146516014	-0.01281322129316	-0.049504383684999	0.00307908846212874
LV3003047067	-0.0301696622529266	0.0747985731316913	0.00950536336187835	-0.0314717590466375	-0.0352304317383604	-0.0309585544044692	-0.027461356412926	-0.0314037735455988	-0.0125213539968669	-0.0506164190842349	-0.0277505067216345	-0.0365784373687676	0.0742296042139432	0.0668633756292519	0.0475341875337418	-0.0146281816441099	-0.0542552835309259	-0.0467926594073014	-0.0349245309895663	-0.0624528456436183
LV3003047164	-0.00342930422093742	0.0427521756437841	0.0403645933694854	0.0215884246055837	0.013353300662906	0.0138107910912805	0.00952277733731666	0.0149872364154553	-0.0491939686929729	-0.00946032584812323	0.0105132518676239	-0.00427947621698937	-0.0368676757770979	0.0356958597692053	0.0357907259492973	-0.0580148658502009	0.00179633364821728	-0.0224115483293572	0.0158958837724086	0.00248733174014174
LV3003047152	-0.0215624544913616	0.0455881987619039	0.0235411782282263	-0.0191734247519768	-0.00523670967377756	-0.00848210301398576	-0.0164015438679657	-0.0115877390162832	-0.00814697681009976	-0.0236508743201966	-0.0110554623197459	-0.0175370080047521	0.010388261059816	0.0551709181550983	0.0490132059407276	-0.0710622769167586	-0.0285979115509376	-0.0464507472442747	-0.0238217886232862	-0.0302887439763174
LV3003047140	0.0473245595601598	-0.00762146758418841	0.0878364066093887	0.0492006829415802	0.074374849042066	0.0666171687420227	0.088372265543669	0.0799831342772148	-0.0206695656848235	0.0483484741737113	0.0583985613200408	0.0461763109866871	-0.0624399317615984	-0.100735029528365	-0.105412840650464	-0.0126392452209786	0.0795600617913627	0.0421652306738662	-0.00169299826678113	0.109648476493494
LV3003047127	0.0275301488924075	-0.0267020325434881	0.0612348196106263	0.0233207938154885	0.0471408097413985	0.0453574003650408	0.0562828333560077	0.0516509750721544	-0.0355385873939819	0.0212794579595634	0.031943363567505	0.0225503488252506	-0.0839962411570369	-0.10227470993255	-0.0174961379715176	-0.0380761021507508	0.0426536856755555	0.0119271029625928	-0.0247025465668471	0.0559546135634992
LV3003047110	0.00327507583966709	0.0096993654199355	0.0365586389310308	0.00842968969119199	0.0222273869094687	0.0188343283429885	0.0191966417329274	0.0355246709075088	-0.0455889691921377	0.00644508278068211	0.0109373572735946	0.00272938079107748	-0.060318651810913	0.00840398188653382	0.029418192461973	-0.0575550954039379	0.0116911328597125	-0.013441132146015	-0.0177252759824089	0.00871321169437919
LV3003047094	-0.0177300543485697	-0.00801574100836093	0.0140785269311202	-0.00679965213351929	0.00985547688253227	-0.00320160764583206	0.0356915023310049	0.00368875659044289	0.0143386378744263	-0.0247688623576708	-0.0106507373240687	-0.0176408374670707	-0.0733415628519127	0.0256188633363863	0.0480834197248875	-0.0698379314312759	-0.0190857517856935	-0.0359807376835451	-0.045331549199167	-0.0148221974141815
LV3003047081	-0.0296917549825964	0.0434975017190612	-0.0032671091974964	-0.0230634825163672	-0.019381158720607	-0.0197997422552908	-0.0177293488615214	0.000153379876185682	-0.031481766392465	-0.0323507925876151	-0.0147926957223087	-0.0297246047976733	0.0502692089336426	0.0332063830457477	0.0273839594146995	-0.0536825708081488	-0.0376347800645202	-0.0428833644741513	-0.0383115947745112	-0.0327347415938891
LV3003047065	0.0393558167569783	-0.0421661702533896	0.0413314458413132	0.0164729636881505	0.0394868780121433	0.0362891917649768	0.0379257688133294	0.0466704573526063	-0.0410950365695355	0.0269633207167569	0.0269395025672034	0.016298908771231	-0.0604096083646504	-0.0735689722180261	-0.052293075049148	-0.0284540413980557	0.0390419501842255	0.00783225132497417	-0.0112124612140686	0.0578548558527889
LV3003047161	0.0625988319307734	-0.00645542951096874	0.108596503124489	0.0638105352927885	0.093544179514359	0.0808151736116759	0.0975723922172365	0.104998059646053	-0.0105894267974234	0.0636296188592367	0.0711167148148022	0.0595137645264638	-0.0554965638724121	-0.12971538356729	-0.19008987968969	0.00172050424363986	0.100394645094368	0.0592354189998777	0.0112964740487336	0.149950076830179
LV3003047160	0.0656881780492573	-0.00559550909979997	0.110216256579996	0.0649504316710687	0.0926194348623684	0.0837499277475986	0.0990086925531012	0.105420989770264	-0.00980294973153029	0.0648218911056818	0.0722195512267593	0.0605543852404859	-0.0545356102366744	-0.131971456518421	-0.198347330264219	0.00284088698360486	0.102020210191069	0.0605672768025182	0.0123099444173786	0.160247882778888
LV3003047159	0.000787432228147659	-0.0227304431646724	0.0304264932450599	-0.00170468707493297	0.0179505309704538	0.0147122529555652	0.0444763172268268	0.0293797976929026	-0.000728143356263683	0.0127098280682307	0.0125372153693831	0.00607999140914369	-0.0429036058325075	-0.00139904761230749	0.0376760049194925	-0.0564462697049225	0.00804553657590156	-0.0173127320117264	-0.0469524491253553	0.0145925669287506
LV3003047158	-0.000891339065935132	-0.0229999040852493	0.0277182967623758	-0.0044186362206853	0.014850815758191	0.0117223295941849	0.0365550346566383	0.0337807904708376	-0.0506468584615148	-0.00773454120256537	0.00510578949170912	0.000780604842146632	0.045046879090433	0.0273531244003651	-0.0120655039412187	-0.0627780123669408	0.00721676207658944	-0.0149231147972498	0.0624900034698961	0.00978465831003691
LV3003047139	0.00225417736734661	-0.0397360254156701	0.0219314676546405	-0.000225702885709755	0.0195689138758949	0.0158926778692926	0.0334220493142583	0.0229917424588152	-0.0547715416572297	-0.00334895130006201	0.0110505436604976	0.00434533773342398	0.0473237868244681	0.0407236046876424	-0.00102460325372438	-0.0587022125834575	0.0123779011784584	0.00196372333113707	0.0231685941251287	0.00315223114589113
LV3003047150	-0.0241926030847565	-0.0353505986928603	-0.00827465196393842	-0.0341870802940877	-0.0137741615859635	-0.0188480060247522	-0.00879995323533663	-0.0143216809903171	-0.0667938679227938	-0.038870783377594	-0.0236948319305513	-0.0210813069520366	0.102850042471333	0.0704787093225018	0.0244624867156004	-0.0390440323331839	-0.023662112194071	-0.0375721137779159	0.0585427599346244	-0.0407567961041358
LV3003047149	0.00208347263316321	-0.0396550853868597	0.0346518117581208	0.00304856805954521	0.0184424966119429	0.0150049241723719	0.0225566551527109	0.0364014467098401	-0.0365477749923853	-0.00446952715301448	0.00812588527111864	0.00343758582425774	-0.0480178808076374	-0.000556522313297224	0.0310273643340035	-0.0561840834379629	0.0106418833988737	-0.0168364506926326	-0.0465900252967125	0.00707272128526002
LV3003047148	-0.00321187666951484	-0.0554284918084738	0.00380368716159922	-0.00993707795031627	0.00586937810762482	0.0161617196029465	0.022919006477267	0.0207672161048527	-0.0520139084817996	-0.0135065438540609	-0.00023323832929518	-0.00455774344208003	-0.00706235831188778	0.0110136927269311	0.038217250189677	-0.0707646396392129	-0.00270593649951031	-0.0203147201222028	-0.0542717847897875	0.00033880440869062
LV3003047147	-0.0087685161930412	-0.0463816341584346	0.0188618008159249	-0.0107470593791646	-0.000674902465661538	0.00302764828739669	0.00474828653134492	0.020903557838175	-0.053585927953041	-0.0194155112302112	-0.00377826820163314	-0.0129684079198108	0.0422687312773882	0.0311960797943983	0.0271526268369755	-0.0528104658781131	-0.009289093518424	-0.0335322394025571	-0.0124584408825308	-0.0216379862767114
LV3003047146	-0.0366552686363239	0.00505161417356998	-0.0318771692309935	-0.049875698408017	-0.0321299554018492	-0.033853454254165	-0.0252165098369456	-0.0260152080168877	-0.0646467635077036	-0.0552802608693417	-0.0360256076156311	-0.0411620081714553	0.0884072699764052	0.0677499105629528	0.034761398215125	0.00431505648724347	-0.0491522768121781	-0.0175371062025782	0.0429898988328392	-0.0488308133508824
LV3003047126	0.000171677844323353	-0.0305680500761286	0.0228688374942104	-7.58892624872078e-05	0.0218908098593893	0.0162011937794101	0.0359345373982313	0.0269377156914133	-0.0398770356529956	-0.00319225405239015	0.0110713213135937	0.00119132574713065	-0.0162993684110314	0.0111503653038383	0.03555335612832	-0.0567551748920665	0.0115333260339109	-0.015409640540638	-0.0455043014244933	0.0116167176277235
