state	sample	module	core	age_kyr	state_label	index	value	state_label_source
1	LV3003047095	blue	ST8	40.9751666666667	state_03	OAP	726.568993506494	G-A
1	LV3003047095	brown	ST8	40.9751666666667	state_03	OAP	136.679782903664	G-A
1	LV3003047096	grey	ST8	36.89377	state_03	OAP	440.302845126752	G-A
1	LV3003047096	turquoise	ST8	36.89377	state_03	OAP	278.787036382918	G-A
1	LV3003047096	yellow	ST8	36.89377	state_03	OAP	567.244008415015	G-A
1	LV3003047096	blue	ST8	36.89377	state_03	OAP	704.332940251572	G-A
1	LV3003047096	brown	ST8	36.89377	state_03	OAP	204.288474462366	G-A
1	LV3003047096	green	ST8	36.89377	state_03	OAP	820	G-A
1	LV3003047097	grey	ST8	32.835	state_03	OAP	458.786266937751	G-A
1	LV3003047097	turquoise	ST8	32.835	state_03	OAP	453.698859056631	G-A
1	LV3003047097	yellow	ST8	32.835	state_03	OAP	553.814985758497	G-A
1	LV3003047097	green	ST8	32.835	state_03	OAP	820	G-A
1	LV3003047097	blue	ST8	32.835	state_03	OAP	-217	G-A
1	LV3003047097	brown	ST8	32.835	state_03	OAP	274.484375	G-A
1	LV3003047098	turquoise	ST8	29.278	state_03	OAP	402.5103087749	G-A
1	LV3003047098	grey	ST8	29.278	state_03	OAP	482.574823383633	G-A
1	LV3003047098	yellow	ST8	29.278	state_03	OAP	559.983598176891	G-A
1	LV3003047098	blue	ST8	29.278	state_03	OAP	820	G-A
1	LV3003047098	brown	ST8	29.278	state_03	OAP	-244	G-A
1	LV3003047099	turquoise	ST8	25.058	state_03	OAP	454.290504382027	G-A
1	LV3003047099	grey	ST8	25.058	state_03	OAP	523.863841266076	G-A
1	LV3003047099	yellow	ST8	25.058	state_03	OAP	582.863134037518	G-A
1	LV3003047099	brown	ST8	25.058	state_03	OAP	293.272164948454	G-A
1	LV3003047099	blue	ST8	25.058	state_03	OAP	690.533542950591	G-A
1	LV3003047099	green	ST8	25.058	state_03	OAP	783.3809375	G-A
1	LV3003047110	grey	ST8	49.1548	state_03	OAP	376.746771615387	G-A
1	LV3003047110	turquoise	ST8	49.1548	state_03	OAP	429.458380837269	G-A
1	LV3003047110	yellow	ST8	49.1548	state_03	OAP	594.186255397644	G-A
1	LV3003047110	green	ST8	49.1548	state_03	OAP	820	G-A
1	LV3003047112	turquoise	ST8	40.0335	state_03	OAP	488.435573321715	G-A
1	LV3003047112	yellow	ST8	40.0335	state_03	OAP	559.23587201322	G-A
1	LV3003047112	grey	ST8	40.0335	state_03	OAP	523.061791408078	G-A
