sample	module	module_abundance	core	age_kyr	state	state_label	index	value
LV3003046978	yellow	0.0727980563973294	ST8	21.296	3	IG-A	OAP	552.582110756369
LV3003046978	blue	0.0166049989786399	ST8	21.296	3	IG-A	OAP	635.256834759067
LV3003046978	brown	0.0173989222018418	ST8	21.296	3	IG-A	OAP	26.7631523648925
LV3003046979	grey	0.284580822468627	ST8	16.461	3	IG-A	OAP	486.916789055869
LV3003046979	green	0.0263373776430273	ST8	16.461	3	IG-A	OAP	656.941638981174
LV3003046979	turquoise	0.578187294800199	ST8	16.461	3	IG-A	OAP	389.728536463233
LV3003046979	yellow	0.055281207871774	ST8	16.461	3	IG-A	OAP	577.146339278273
LV3003046979	blue	0.00238565804849941	ST8	16.461	3	IG-A	OAP	660.452927224619
LV3003046979	brown	0.0532276391678739	ST8	16.461	3	IG-A	OAP	-166.782313398971
LV3003046980	green	0.13853008381725	ST8	8.056	5	IG-C	OAP	642.67849720593
LV3003046980	turquoise	0.609220071030392	ST8	8.056	5	IG-C	OAP	417.490809104447
LV3003046980	yellow	0.0266563492738209	ST8	8.056	5	IG-C	OAP	436.259092109898
LV3003046980	grey	0.221884092419319	ST8	8.056	5	IG-C	OAP	500.99089533067
LV3003046980	blue	0.00370940345921825	ST8	8.056	5	IG-C	OAP	717.350568942436
LV3003046993	grey	0.284711030558345	ST8	20.719	3	IG-A	OAP	451.388800442471
LV3003046993	green	0.0337366414394997	ST8	20.719	3	IG-A	OAP	655.187219503012
LV3003046993	turquoise	0.463899842432258	ST8	20.719	3	IG-A	OAP	435.315838859465
LV3003046993	yellow	0.0351441377452301	ST8	20.719	3	IG-A	OAP	581.731927572171
LV3003046993	blue	0.0121065909035245	ST8	20.719	3	IG-A	OAP	530.066833533542
LV3003046993	brown	0.170401756921143	ST8	20.719	3	IG-A	OAP	-110.860841773888
LV3003046994	turquoise	0.417734879657566	ST8	15.549	3	IG-A	OAP	330.968825376249
LV3003046994	grey	0.444926001825191	ST8	15.549	3	IG-A	OAP	359.235695635316
LV3003046994	yellow	0.0216749536395021	ST8	15.549	3	IG-A	OAP	603.113949090007
LV3003046994	brown	0.114292024045753	ST8	15.549	3	IG-A	OAP	-140.410100555848
LV3003046994	green	0.00120975730157545	ST8	15.549	3	IG-A	OAP	261.615384615385
LV3003046994	blue	0.000162383530412811	ST8	15.549	3	IG-A	OAP	820
LV3003046995	grey	0.202181385829952	ST8	6.9705	5	IG-C	OAP	577.354842661673
LV3003046995	green	0.197519381167947	ST8	6.9705	5	IG-C	OAP	727.684643118505
LV3003046995	turquoise	0.572071207214587	ST8	6.9705	5	IG-C	OAP	500.145483404712
LV3003046995	yellow	0.0233982003353571	ST8	6.9705	5	IG-C	OAP	532.137019769265
