sample	core	age_kyr	d18O	sst	MEleiden6	MEleiden5	MEleiden3	MEleiden1	MEleiden2	MEleiden4	harmonization_mode
LV3003046959	ST13	296.2058	4.244406	6.68003120231506	-45.0464486258964	-36.9461514272416	-107.516321339997	-84.6648391053552	-279.459202079123	-486.459810389896	corewise_z
LV3003046960	ST13	232.0876	4.15248	9.69950645445728	-32.3411845471518	-42.7180904264667	-52.7699257632811	-78.9550487038429	-116.395166592946	4.51086057747191	corewise_z
LV3003046961	ST13	217.8288	3.67891200000001	7.67145744723192	-40.0810153206905	-37.7889798652781	-102.214393362344	-77.9776379521253	-125.720216457054	-73.8973103684933	corewise_z
LV3003046963	ST13	204.2366	3.789464	7.98734300395723	-42.245599916056	-36.0854541666239	-93.0685425199263	-75.1535192110975	-57.1621878915812	-34.4014695048193	corewise_z
LV3003046964	ST13	180.3218	4.412526	10.6107123480163	-22.3955093010814	-41.5356953385243	-97.226011181934	-68.0632734207112	-60.9201015538164	-49.953535166936	corewise_z
LV3003046965	ST8	21.8323333333333	4.88503	7.57013874582794	29.2033293465126	183.639397756993	141.844998897644	737.318733683183	282.108238586277	207.03354328267	corewise_z
LV3003046966	ST8	17.373	4.93222	7.34478712009314	102.905035560416	67.5389706715755	-10.3784225102842	199.148491268294	182.768057612934	119.993133409859	corewise_z
LV3003046970	ST13	283.9136	3.860864	5.3647699977652	-30.2183757449651	-18.0029115378676	37.1973349455744	-33.7327821551213	70.2401275249284	126.736851437663	corewise_z
LV3003046971	ST13	274.416	4.38	6.14081415552583	-45.0464486258964	-47.1717078594393	-107.909650835407	-83.9210558254742	-255.911968098038	-487.712930797999	corewise_z
LV3003046973	ST13	249.769	4.46766	7.73866202768644	-43.2998556207025	-45.965032955939	-102.321517028248	-79.0511956004996	-156.208960145938	-155.912942085263	corewise_z
LV3003046974	ST13	230.2928	4.276576	8.72432112598637	-40.8980265039956	-44.8945102891434	-46.0586019033436	-70.2299028401899	-47.0975159435877	24.6927642963061	corewise_z
LV3003046975	ST13	216.0168	3.52916	8.67763653427235	-33.5296846943035	-31.1072442808816	-38.9312261651005	-18.3824131535011	100.395778049364	85.0424291451873	corewise_z
LV3003046976	ST13	203.1918	3.642606	7.77660807483952	-45.0464486258964	-42.229766466155	-90.8011332092519	-72.9627925517825	-93.0481523987043	-61.4181172701564	corewise_z
LV3003046977	ST13	176.3088	4.411616	10.7704617910979	-34.1239937303357	-45.098051806812	-105.379368630426	-76.3799124476137	-147.13648304962	-176.647546091291	corewise_z
LV3003046978	ST8	21.296	4.90112	7.54303523515316	-22.1905168259158	173.236309042597	78.5853088381418	487.654286944576	225.341713447688	178.238631729979	corewise_z
