state	sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	core_ord	state_inferred	harmonization_mode	state_main	state_origin	label
1	LV7008867159	GeoB25202_R1	374.2225	4.30885	12.282435605	-170.075620999107	-44.1920985411218	-41.1779349583766	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867167	GeoB25202_R1	292.808	4.2296	5.4518017491	226.421736173882	11.1605990353582	-57.9083427748762	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867173	GeoB25202_R2	399.7565	3.35896	8.11914319196429	-3.08429583807428	-0.743741976565537	0.99146606257493	4	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867186	GeoB25202_R1	441.7255	4.957255	5.69519935053571	242.074038660748	-61.2901166300104	-79.7426785917884	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867191	GeoB25202_R1	279.495	4.18545	5.32153397325	82.7440625726014	33.3311182902774	-68.0529241518465	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867194	GeoB25202_R1	362.3745	4.511235	5.7208165615	11.3510391912426	-1.79859651459941	-43.5351769952128	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867198	GeoB25202_R2	441.7255	4.957255	5.69519935053571	-1.92339249104795	-0.0336818473522623	0.281837279751007	4	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867310	GeoB25202_R1	543.5	4.455	3.41302116925	58.6340181567393	-26.0741310543284	-43.394377405898	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867311	GeoB25202_R2	569.693	3.92842	7.9185302282	-0.680647067506553	-0.439957112879615	-0.341579436948512	4	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867312	GeoB25202_R1	583.6005	4.30201	8.9859429084	-159.369461495304	-50.0971058788771	7.80687578536509	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867323	GeoB25202_R1	565.2705	3.93295	6.5041501832	-81.5234341236519	-49.1856676474348	-42.7251637301845	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867335	GeoB25202_R2	565.2705	3.93295	6.5041501832	-0.154794289579804	-0.648342239678276	-0.0399791772880331	4	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867348	GeoB25202_R2	579.598	3.64176	5.9227238689	-1.04919767118733	-0.953799132110764	0.557437286081079	4	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867359	GeoB25202_R2	559.041	4.16877	9.0647060206	0.537012379921854	-0.620183768916666	-0.264615538265548	4	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867395	GeoB25202_R2	548.138	4.54724	9.57126603266667	-0.674209106088809	-0.436331852776743	0.447298453874368	4	1	corewise_z		inferred_extended_only	IG-D
1	LV7008867396	GeoB25202_R1	569.693	3.92842	7.9185302282	-13.8244884615822	-70.0686655701124	-48.0773720162687	3	1	corewise_z		inferred_extended_only	IG-D
1	LV7008886229	GeoB25202_R2	68.149	4.42745	8.09207392775	2.00462786560961	-0.122560267099404	-1.36905476633629	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886695	GeoB25202_R1	95.3875	3.76225	6.490722559125	14.6080436289671	3.34957234700555	-133.328999407744	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886706	GeoB25202_R1	79.0255	4.046175	8.49363513875	174.264156593993	-19.584381557477	-206.488361976218	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886707	GeoB25202_R2	95.3875	3.76225	6.490722559125	-0.516022449194481	0.0914626060658882	-0.307265629996611	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886708	GeoB25202_R1	109.6305	4.06956	10.5363336105	-112.123715627946	-14.1798424991278	-67.305134977305	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886714	GeoB25202_R1	0.692	3.23	8.77194686709375	49.0355445229314	-21.5093127450073	-164.560234418871	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886718	GeoB25202_R2	79.0255	4.046175	8.49363513875	0.658096141980087	-0.0507965179794195	-0.736199766157091	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886719	GeoB25202_R1	87.2825	4.160225	8.63470754958333	-159.654452644955	12.4162775947529	-12.6495875360727	3	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886720	GeoB25202_R2	109.6305	4.06956	10.5363336105	-0.249263746826528	0.0411298699936116	-0.760831350300426	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886726	GeoB25202_R2	0.692	3.23	8.77194686709375	-0.267615836124826	-0.123211363218855	-1.02717205024616	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886730	GeoB25202_R1	75.351	3.98861	7.8788526045	228.982252652106	1.16691262839066	-194.354606031435	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886731	GeoB25202_R2	87.2825	4.160225	8.63470754958333	-1.08759676548715	0.00632829588428202	0.0217661247949025	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886742	GeoB25202_R2	75.351	3.98861	7.8788526045	2.54399070881727	0.0202288154737241	-1.06887951547678	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886743	GeoB25202_R1	81.6705	3.80659	7.83914049266667	-99.0406215835609	1.7798399963093	-79.4119088767632	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886744	GeoB25202_R1	105.5785	3.936775	8.648961519375	-199.335710879941	-9.92612717230351	-28.7521429937556	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886754	GeoB25202_R1	71.8895	4.211105	10.5567572325	349.832005735824	-53.3152815965667	-295.17195910171	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886755	GeoB25202_R2	81.6705	3.80659	7.83914049266667	-0.0801480903412061	-0.122285424879667	-0.906190530512337	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886756	GeoB25202_R2	105.5785	3.936775	8.648961519375	-1.00379518325371	0.0542563063596542	-0.186051271155271	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886766	GeoB25202_R2	71.8895	4.211105	10.5567572325	2.17336491493697	-0.336396671108161	-1.8036734745077	4	4	corewise_z	1	inherited_main_window	IG-D
1	LV7008886768	GeoB25202_R1	102.2955	3.86591	7.669916553875	42.5446482150373	8.22413488048946	-158.842835095551	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886778	GeoB25202_R1	68.149	4.42745	8.09207392775	234.309190588489	-33.1926820911	-280.860107099704	3	1	corewise_z	1	inherited_main_window	IG-D
1	LV7008886780	GeoB25202_R2	102.2955	3.86591	7.669916553875	1.14491844290027	-0.21306342110959	-1.32949668408299	4	4	corewise_z	1	inherited_main_window	IG-D
2	LV3003046946	ST13	205.2922	3.80539	8.20025628035142	-216.814500118308	0.364517306646182	38.8875271960668	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046948	ST13	233.787	3.86769	9.17084295761282	-287.354883355237	-16.0062928802527	16.277017714185	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046959	ST13	296.2058	4.244406	6.68003120231506	-494.722366409855	-53.4084210551337	93.2906535048431	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046971	ST13	274.416	4.38	6.14081415552583	-484.824127553916	-43.6687252458203	89.9979519194468	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046973	ST13	249.769	4.46766	7.73866202768644	-257.976613527698	-2.30039067356006	37.4220005136165	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046977	ST13	176.3088	4.411616	10.7704617910979	-260.705710128644	3.41663521282021	47.8736199010056	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046982	ST13	292.7444	4.23278	5.45117942276153	-401.017090197362	-27.9268758406009	66.7026360336009	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046988	ST13	246.624	4.33632	8.68404041978771	-257.146646952368	-3.21753946944844	31.5841306335647	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046992	ST13	171.8304	4.471872	10.9487378703146	-460.524643403071	-40.4661961482034	85.6190056335516	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046997	ST13	291.602	4.20632	5.44000103268183	-227.514486658015	-8.70054289641951	3.67112182522519	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003046999	ST13	280.418	4.16926	5.33056553316208	-304.543815519698	-14.9567131270022	46.6123506276819	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047002	ST13	243.874	4.01598	9.39624280678961	-285.875490347099	-5.90133342417022	43.7796439345956	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047006	ST13	226.4976	4.24024	6.43381620902443	-315.064339595231	-14.8660119611902	44.0045377363704	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047014	ST13	299.738	4.07502	7.95684327914308	-258.670951021061	-1.57988875330958	42.4065272867804	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047016	ST13	290.3862	4.103862	5.42810442321151	-228.913191517578	-2.72890031941239	16.7146084828487	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047017	ST13	279.1155	4.219605	5.48196583163779	-287.779801617194	-3.56748739640761	40.6210082542767	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047021	ST13	240.9775	3.53775	10.0742043431472	-370.810263562536	-23.0643017583143	57.679353844985	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047022	ST13	224.8334	4.298326	6.66980996201863	-241.619389217899	-6.01703442431581	31.3419474888795	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047023	ST13	210.5074	3.585222	8.48669614055518	-204.281883983078	1.96401154480295	30.3534916271774	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047024	ST13	196.6898	3.764816	7.35099524179306	-458.153876007705	-38.755370950801	80.4604491094324	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047025	ST13	163.332	4.69336	11.2870420485066	-359.188865518176	-20.51460110978	62.3415462606213	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047028	ST8	4.753	3.26988	6.51953039778323	-444.388309536074	-21.3107518468362	70.5152259736234	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047029	ST13	298.5948	4.205688	7.54360179614953	-397.581660738662	-27.9336391870085	64.49597483653	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047035	ST13	238.84	3.4512	10.5745125716866	-365.231702931133	-25.0224266952277	57.1165243646442	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047036	ST13	223.0918	4.43541	6.9167795090771	-406.318304367523	-30.8538195309776	65.4781228921815	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047046	ST13	297.4084	4.246908	7.11474446985184	-407.627473143184	-32.3903005942571	74.346551150656	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047052	ST13	259.2385	4.50569	5.47533390988732	-363.74053296542	-25.242793212328	59.8937144579224	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047053	ST13	235.5074	3.68463	9.46019713867995	-419.029064845204	-33.1740292809077	71.1733137790544	2	2	corewise_z		inferred_extended_only	IG-E
2	LV3003047059	ST8	107.683	4.08781	9.62921190579469	-344.687172055899	-7.97051611624491	60.0393127983944	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047060	ST8	106.686	4.02744	9.16482148751936	-335.251324358807	-3.4525710992951	50.8770411446627	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047061	ST8	105.689	3.95335	8.70043106924403	-385.843960814233	-11.1411666218912	69.5523530510998	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047062	ST8	104.692	3.87156	8.38459253919963	-392.242661742864	-20.7231327169276	82.8129351286991	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047063	ST8	103.695	3.9078	8.08727062917724	-443.865618598932	-19.7880811329374	86.7613001618178	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047064	ST8	96.283	3.77264	6.64358420103273	-470.135802751089	-26.9244782515226	89.2122718420522	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047065	ST8	53.61018	4.4033892	6.44166131978254	-239.548370029163	-14.0663052109283	65.7317592511894	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047073	ST8	101.685	3.8789	7.56570434574025	-481.054265988047	-25.7273000660049	90.6539306355868	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047074	ST8	100.672	3.88392	7.39278548113664	-473.339116375929	-28.7696430480699	91.7815413924862	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047077	ST8	99.7145	3.801435	7.22934045363618	-382.074055657547	-11.0705719204604	75.7144726714934	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047078	ST8	98.757	3.80916	7.06589542613573	-451.781292945928	-20.7155135216727	84.8777432442842	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047087	ST8	94.9015	3.776895	6.61928230068734	-355.434293358893	-5.96618321795392	56.7358785489977	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047088	ST8	93.52	3.8688	6.98472526975806	-391.346107456848	-19.1769617843708	48.5061479034769	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047089	ST8	92.1385	3.96892	7.35016823882878	-328.831874277865	-31.937772079827	-16.7216627485995	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047090	ST8	90.757	4.03729	7.7156112078995	-359.911559827607	-6.45346018164808	54.1661404649057	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047104	ST8	83.84125	3.8215875	8.14686985631632	-368.012035103492	-8.75389051232907	54.5220184553836	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047105	ST8	82.4525	3.813575	7.94999819731899	-385.088499802098	-11.2533696565848	63.364720717045	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047106	ST8	81.06375	3.818725	7.9892783476803	-252.34967822736	3.3702109262292	17.7886670543505	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047122	ST8	76.951	4.07902	8.14654944891421	-374.184114161863	-8.42456489674591	64.674022820464	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047123	ST8	75.589	4.01479	7.91867251010661	-410.345022296726	-16.5454237601234	70.9632966137018	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047124	ST8	74.227	4.01184	8.74840765343023	-362.776738850962	-16.5119587439915	62.8861166608087	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047125	ST8	72.872	4.22744	9.79667019017442	-277.293996751801	3.11622628629018	15.651847749789	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047127	ST8	47.6248	4.423736	8.72209745713196	-271.922738079502	6.90497361828395	47.676547870589	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047140	ST8	46.0948	4.361896	8.58009723613548	-372.648021791557	-1.27573238282109	66.9271049763101	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047141	ST8	39.15347	4.55	8.89722610078355	-455.936755582782	-21.6009047153303	83.5281406526524	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047160	ST8	55.8911266666667	4.34564506666667	6.67190717786631	-463.925522812024	-24.3503978215529	87.9935643113225	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047161	ST8	54.98346	4.3111578	6.47543092855096	-454.400758538421	-21.0212453570235	84.658210486747	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003047162	ST8	102.698	3.87396	7.78994871915485	-449.108827957909	-26.4784388991447	88.329128503609	1	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003061473	ST13	117.088	3.5312	13.8380743760062	-336.315842310433	-23.8121895502157	44.5849542123235	2	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003061489	ST13	112.6068	3.96932	11.8540635522199	-228.115749737463	-22.3654629926746	-46.438497076641	2	1	corewise_z	2	inherited_main_window	IG-E
2	LV3003061527	ST13	133.7754	4.634866	11.4223768846317	-466.155050057795	-41.0987763529886	84.8674959056695	2	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003061555	ST13	126.443	3.25303	13.9174660887275	-403.653246617622	-28.2506453248041	69.4163268516089	2	2	corewise_z	2	inherited_main_window	IG-E
2	LV3003061568	ST13	121.6354	3.209168	15.0912241071525	-458.111774810824	-39.8158458513068	83.4224043078648	2	2	corewise_z	2	inherited_main_window	IG-E
2	LV7008865063	GeoB25202_R2	381.109	4.1391	9.88112058363636	-2.09900058982646	-0.103364955577003	0.411299769998189	4	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867111	GeoB25202_R2	378.5135	4.17973	8.14138121628571	-1.5930608535273	-0.477353799038253	-0.0805721283730869	4	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867116	GeoB25202_R1	372.4415	4.362605	10.8683489517	-275.039711787462	-27.882341792535	26.5698400080337	3	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867117	GeoB25202_R2	257.9805	4.51078	5.27030760265	-2.69435220992542	-0.0654163200663431	0.38091023126843	4	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867122	GeoB25202_R2	372.4415	4.362605	10.8683489517	-1.54232660109627	-0.353347276120569	0.337223986985192	4	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867124	GeoB25202_R1	390.443	3.97772	13.7995124594	-276.649888170127	-21.1545883898049	65.1353470991998	3	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867129	GeoB25202_R1	245.594	4.29474	8.99365560066667	-341.03514845567	-1.33832543905081	45.464567230064	3	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867132	GeoB25202_R1	339.566	4.52188	6.746106752625	-424.966441770406	-26.5014530493568	72.8106341345448	3	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867136	GeoB25202_R2	390.443	3.97772	13.7995124594	-2.58224388169863	-0.305259788472412	0.65065536844012	4	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867141	GeoB25202_R2	245.594	4.29474	8.99365560066667	-2.35827807010188	-0.0170313551063824	0.369355769430031	4	2	corewise_z		inferred_extended_only	IG-E
2	LV7008867144	GeoB25202_R2	339.566	4.52188	6.746106752625	-3.27642748581928	-0.317117020366488	0.64194694473991	4	2	corewise_z		inferred_extended_only	IG-E
