sample	MEgrey	MEleiden1	MEleiden2	MEleiden3	MEleiden4	MEleiden5	MEleiden6
LV7008886757	1.17682845355303	-7.39378637346849	-14.8420224900308	-8.41604442956779	-25.3384325794408	-3.45816785396093	-3.46819735736922
LV7008886222	3.01004058232632	-6.61907216514188	-3.51906988171953	-6.25648025863295	-2.04416011480981	-3.44354502417021	-2.86850226161865
LV7008886709	2.18517289732921	-5.46661458124311	-3.56237646544435	-7.20354035815021	-1.37435796605364	-2.56602954670645	-3.46819735736922
LV7008886770	-1.00922182616043	-4.99799243570929	2.84897749477168	-4.94297645209538	2.10855613942045	-3.26953801754091	-2.87674567435833
LV7008886746	-0.748368982348051	-6.41691898967657	-11.5184624180629	-8.1636643598684	-16.0159085381557	-3.57110028304836	-3.46819735736922
LV7008886722	2.79085479811356	-5.00456298880117	-4.47599753877347	-7.51940278787197	-5.15297565911582	-3.26504090102814	6.09772438661961
LV7008886698	4.83313423438156	-6.34474805659201	-2.7385760012901	-7.86135047393956	0.847343602355152	-1.6422925985691	-3.33629151421224
LV7008886771	16.309672610103	-7.03950646424559	-13.481845596274	-7.59449189496911	-6.90447477786886	-1.39360068656861	-3.3561128598396
LV7008884666	2.73265155622816	-7.06891048783297	-12.1662540260436	-8.1363911817807	-7.1781660896206	-2.8500457151717	-3.28720890946862
LV7008886711	5.28971368279802	-2.784501204388	1.35657453675587	-4.13692987513356	3.16025754300155	-1.78903380835145	0.406342953271334
LV7008886784	1.55179516733777	-7.01755601608282	-9.95291596497768	-3.83470593172138	-1.88104105636775	-3.4697255176198	-3.27221749470736
LV7008886760	-0.851456453125338	-7.22676916866233	-13.5178138440513	-8.39138733574651	-11.1025086755407	-3.61923991921671	-3.24165703055585
LV7008886724	12.4320968171797	-7.05799670726465	-8.45126681417284	-3.87500861252844	-0.541628509844834	-2.46351758520018	-3.46819735736922
LV7008886700	9.01294027331568	-7.52922866707988	-16.261886025634	-7.18501438334199	-13.8798453359809	-3.33404744147174	-3.26398137625602
LV7008867153	0.756420543882761	-7.3514149038153	-14.991249015976	-7.17195209697579	-16.8148639443645	-3.38004399060107	-3.18303549162982
LV7008867129	-0.171699880099495	-6.95671450065476	-13.1768690330867	-8.23066825707306	-16.9056059476003	-3.4179245357761	-3.24785206533507
LV7008867166	-1.05484720940059	-4.50999028489887	0.517890945871445	-2.56751972022236	2.22389586267209	-3.47074115064393	-2.30452223749957
LV7008867142	0.599226022127387	4.40705527463438	10.3891184152666	2.02437773857756	9.18147232595356	-1.39056058112015	1.10857385533172
LV7008867118	22.8477771188873	-0.465231654718313	6.76378150907722	3.02167449134597	10.6816890792972	2.81865019177991	8.00353698110292
LV7008867191	30.1399459001752	-3.89835020749583	3.12030522034063	4.14238211045819	9.53300304865724	-0.149720602795921	1.180559771607
LV7008867167	15.1870285881671	4.27304902614131	10.7987872981067	5.72137690044862	11.2630257350751	-0.162702619295127	0.402679140540023
LV7008867131	14.1915364541619	-4.94724957832757	-4.31034771857954	-3.64895384220769	1.27132446625193	-1.16549277652928	1.293946017646
LV7008867107	34.9409613343977	-0.956131358743168	6.34624312583923	11.806951766762	10.7446087474521	2.404761700099	-0.119192339097549
LV7008867180	25.4873013675402	-6.09027156018748	-9.33121731140045	-1.15465213070433	-0.273960946243321	-1.17072322031469	-0.725369812194005
LV7008867156	4.88601048587357	-7.52224344381708	-17.6704594248787	-8.38566068869736	-28.029036582521	-3.59944233863606	-3.46819735736922
LV7008867132	-0.537432694529034	-7.239149927172	-15.3807689488505	-8.31060701456232	-26.1204968237553	-2.45669764509726	-3.46819735736922
LV7008867169	3.31307718042812	-5.56926628191994	-3.17226746776434	-6.4792984541408	-2.38020299866986	-2.83558020428406	-2.4290865972217
LV7008867145	10.85420144783	-6.76675998136562	-9.76026660337071	-7.32150432049642	-8.26626121489276	-1.79790011541681	-2.1568250484386
LV7008867121	7.68296767363453	-5.40664409756042	-7.06971978255744	-7.09925417450663	-6.84171983571868	-2.08509976193585	-1.73065814852057
LV7008867194	22.1170298346409	-5.00740964532973	1.95959569453284	0.224505272607267	6.50758064646994	0.193213205131602	-3.16040147169777
LV7008867158	36.9864821820159	-2.47767789595776	2.52763552534618	4.30798204595154	9.37582115450916	2.93312709825477	-2.30942932239649
LV7008867134	35.2788821082066	-0.596972550836217	1.41546419109949	16.0101948569328	10.1900547828847	1.00016526256276	-2.47047308568939
LV7008867116	29.1647959369641	-7.29881988238378	-14.4383326874054	-5.62481625937586	-9.40385465254855	-0.0876402634586712	-3.01356865294231
LV7008867159	29.8239954780422	-5.74816508157183	-12.3042870210977	1.7424217502823	-4.16161230590141	0.713331821027453	-2.46439893473307
LV7008867135	32.692025355079	-5.92049066580048	-12.0376700091426	5.82850642763212	-3.61613122757915	2.78946560766374	-3.46819735736922
