label	core	core_group	y_bp	flowcell	depth_in_core_cm	library_concentration	temp	temp_method	mis	initial	avg_leng_initial	derep	avg_len_derep	sst	age_kyr	MEbrown	MEgreen	MEblue	MEturquoise	MEyellow	MEgrey	ba	ti	ca	zr	rb	sr	al	fe	mn	br	p	si	match_n_points	match_quality	match_min_abs_depth_cm	ba_ti_ratio	ba_ti_log	ba_ti_z	ca_ti_ratio	ca_ti_log	ca_ti_z	zr_rb_ratio	zr_rb_log	zr_rb_z	ti_al_ratio	ti_al_log	ti_al_z	mn_fe_ratio	mn_fe_log	mn_fe_z
LV3003046978	ST8	ST8	21296		124.5	113.8	3.60551161749441	mgca_jonkers_2013	4.90112	72686612	55.3	49044465	56.1	7.54303523515316	21.296	1.52306535543	0.0818199841260727	3.13087633768193	1.19718347918113	1.36561406733025	0.147431906923802	13.5952380952381	750.428571428571	2021.70952380952	93.2380952380952	44.752380952381	184.847619047619	9.42380952380952	15230.0523809524	175.371428571429	54.6333333333333	0.923809523809524	50.4095238095238	7	interval	0	0.018116631765975	-4.01092488052601	-0.823090976683567	2.6940732279967	0.991054259503198	-0.50367730411835	2.08342200468185	0.73401173642174	-0.00994779042684058	79.6311268317332	4.37740505701355	0.716106174130212	0.0115148276699796	-4.46411971152017	-0.454666433195077
LV3003046979	ST8	ST8	16461		84.5	131.92	4.74778270644487	mgca_jonkers_2013	4.80993	62932113	71.5	35885630	73.7	7.29869936048704	16.461	1.43175055122371	1.42935504462521	-0.202353972168181	0.695967284423325	0.836575642901756	0.0389620634044658	15.7888888888889	792.318518518519	1957.0962962963	96.7481481481482	40.0925925925926	178.277777777778	9.11851851851852	17084.6518518519	199.551851851852	58.6037037037037	1.32962962962963	49.9037037037037	9	interval	0	0.0199274515486664	-3.91565702304559	-0.544470953746298	2.47008778736572	0.904253691451917	-0.595338420365913	2.41311778290993	0.880919597266776	0.396135531568326	86.8911454102356	4.4646561330664	1.02958195706038	0.0116801825159944	-4.44986167533476	-0.407640137633299
LV3003046980	ST8	ST8	8056		40	95.39	5.42145708999487	mgca_jonkers_2013	3.41776	84644758	80.9	70313255	82.7	6.25245183951933	8.056	-0.364432806474985	2.41313185082944	-0.165929899690062	0.502663794775125	-0.0918267420386535	-0.00139815492359687	11.8606060606061	369.124242424242	5786.07272727273	76.3181818181818	27.3121212121212	452.775757575758	6.89090909090909	8720.54848484849	133.930303030303	73.9424242424243	0	25.6181818181818	11	interval	0	0.0321317450804935	-3.43791079421089	0.852743896639907	15.675136071455	2.75207576727588	1.35595565407894	2.79429712637302	1.02758059962334	0.801536486299521	53.5668425681618	3.98093026785643	-0.708348979498163	0.0153580136917993	-4.17611787656491	0.495230118954385
LV3003046993	ST8	ST8	20719		119.5	108.7	3.36525344975272	mgca_jonkers_2013	4.93248	230108757	68.3	100382437	69.6	7.51387664163044	20.719	4.93917506421301	2.25601693738254	1.20978452931465	1.00101373098717	0.991951270955964	0.111146241685747	12.1242424242424	1044.65454545455	1538.55757575758	90.2848484848485	25.0909090909091	142.178787878788	10.3606060606061	20831.8424242424	252.324242424242	69.830303030303	1.9969696969697	50.9030303030303	11	interval	0	0.011605982548965	-4.45623457683668	-2.1254420642555	1.47279077322937	0.38715908613531	-1.14138863401095	3.59830917874396	1.28046406256023	1.50055800983377	100.829482304768	4.61343079605462	1.56409976555315	0.0121124304459316	-4.41352304411969	-0.287786941189647
LV3003046994	ST8	ST8	15549		79.5	87.72	4.99039754502124	mgca_jonkers_2013	4.63274	71148178	57.2	33076881	57.9	7.18672783126745	15.549	3.60693919181802	-0.567944762942052	-0.398248076207231	0.0657888651808145	-0.0930654006292903	-0.0238319089023872	11.1424242424242	911.406060606061	1233.84545454545	80.5969696969697	30.6151515151515	142.269696969697	8.22121212121212	21108.4	215.778787878788	74.1363636363636	0.960606060606061	25.2575757575758	11	interval	0	0.0122255323110479	-4.40422870174316	-1.97334587468381	1.35378236757059	0.302902428609995	-1.23036338905514	2.63258438087697	0.967966018026808	0.636749611078405	110.860302248433	4.7082708703855	1.90484131166338	0.0102224132515391	-4.58317259179336	-0.847330321994752
LV3003046995	ST8	ST8	6970.5		35	117	5.81821372224369	mgca_jonkers_2013	3.36882	178414482	82.8	152189789	85.2	6.16359220190688	6.9705	-0.364432806474985	2.45772040319733	-0.0942563560438744	0.513504927540271	0.0234662458675944	-0.0177079073780362	9.86666666666667	276.936363636364	9044.02727272727	58.7515151515152	15.5151515151515	663.036363636364	6.24242424242424	5437.64242424243	112.587878787879	69.3363636363636	0	20.5	11	interval	0	0.0356279202092156	-3.33462567296775	1.15481117946675	32.6574204773003	3.48607210332395	2.13105338666566	3.78671875	1.33149987893171	1.64163142642056	44.3635922330097	3.79241913830655	-1.38563201828736	0.0207052744560644	-3.87736680652721	1.48058013043563
LV3003047009	ST8	ST8	20142		114.5	99.94	3.12499528201102	mgca_jonkers_2013	4.97864	78281501	64.3	50491740	64.7	7.48471804810772	20.142	4.27949123808966	-0.638575228927402	0.208815261052128	0.39555601380149	0.364852524013948	0.00209323379952878	11.169696969697	1081.50909090909	1486.27272727273	88.8242424242424	29.8333333333333	153.154545454545	9.27575757575758	22561.8363636364	257.548484848485	69.2393939393939	2.02424242424242	40.9484848484849	11	interval	0	0.0103278807950731	-4.57290816742219	-2.46666521490512	1.37425819141603	0.317914088385609	-1.2145111253816	2.97734890807517	1.09103327640063	0.976932640235678	116.59523031689	4.75870836670655	2.08605321601514	0.0114152270541056	-4.47280710834357	-0.483319473864027
LV3003047010	ST8	ST8	13676		70	131.81	5.45136573831635	mgca_jonkers_2013	4.20872	124044083	83.1	98890535	85.9	6.95319000495699	13.676	-0.336848501845075	2.64650511344281	0.187743687934107	0.596408407779108	0.13721039801473	0.00917519070669487	14.2454545454545	564.372727272727	4788.90606060606	95.6393939393939	44.7545454545455	315.030303030303	7.95151515151515	11722.5848484848	176.269696969697	58.1424242424242	0	36.2212121212121	11	interval	0	0.0252412171195696	-3.67927702061877	0.146845125358456	8.485360523617	2.13834238730823	0.707855210162616	2.13697609858487	0.759391791709593	0.0602078643109547	70.9767530487805	4.26235240157892	0.302744839552269	0.0150367601726065	-4.1972573977208	0.425507097004923
LV3003047013	ST8	ST8	5885		30	131.96	6.21497035449252	mgca_jonkers_2013	3.32195	106947849	79.8	86684502	81.7	6.33782936611152	5.885	-0.364432806474985	2.40702094061877	-0.172717987040996	0.412506582006964	-0.206233331332555	-0.0238691547668058	8.9969696969697	289.439393939394	6942.77575757576	62.3454545454545	19.4151515151515	581.915151515152	6.43939393939394	6686.62121212121	112.118181818182	64.3333333333333	0	18.5818181818182	11	interval	0	0.0310841229126315	-3.47105810743399	0.75580138722715	23.9869758676648	3.17751101086747	1.80521388123271	3.21117527704074	1.16663700005195	1.18591676864742	44.9482352941176	3.80551150083924	-1.33859376064051	0.0167675389799169	-4.08831046526269	0.784839236417524
LV3003047026	ST8	ST8	19565		109.5	12.35	2.88473711426933	mgca_jonkers_2013	4.97695	948154669	61.9	126124116	64.1	7.455559454585	19.565	4.85048715314788	-0.057083503010366	0.949231991273084	0.941406363501066	0.980772242603574	0.0869941679240087	12.0727272727273	1118.53333333333	1789.95151515152	84.5484848484849	28.9212121212121	160.751515151515	10.5333333333333	22159.3151515152	256.154545454545	59.0333333333333	1.32727272727273	45.3454545454545	11	interval	0	0.0107933549344921	-4.52882461806007	-2.3377386298084	1.60026658286284	0.470170229656391	-1.05372913768561	2.92340737636211	1.07274984568329	0.926393504749952	106.189873417722	4.66522875037927	1.75019952524284	0.0115596778918066	-4.46023228015668	-0.44184478693902
