sample	MEblue	MEbrown	MEgreen	MEgrey	MEturquoise	MEyellow
LV7008867180	-3.73479634816753	-2.24343623888402	-0.392283630726134	-8.51675548917034	-3.14954919744014	-6.14563941534058
LV7008867156	-4.22199483873379	-3.0253069097154	-5.63292458983592	-15.464462876314	-27.9977283359945	-13.0740375263192
LV7008867132	-4.22199483873379	-2.58063117015667	-5.63292458983592	-14.4010996141845	-25.7228760991376	-11.4067956244068
LV7008867169	-3.27124996135656	-2.84064910247246	-4.83619395279689	-9.27435489529825	-2.2609781871192	-0.0352163724124284
LV7008867145	-3.65379731209224	-2.32172840967705	-5.1780569205202	-12.7458589322488	-8.33843460627859	-6.1437533603796
LV7008867121	-3.82106007235444	-2.36891855006209	-5.29054254550806	-8.92979381030612	-7.57184925786954	-4.07695081156599
LV7008867194	-2.86355165507822	-2.21778038046153	0.380949228244241	-3.10028810233015	4.83240256212701	1.57294686317154
LV7008867158	-2.32849815881552	-0.67141878956435	3.02484927751044	1.75004434798994	6.46723274458979	2.28656142500747
LV7008867134	-0.00462413653318466	-1.0998118281002	9.11111988055081	4.67524571405056	6.9233300752471	1.7017392409178
LV7008867116	-4.22199483873379	-1.45418792474926	-4.21258934087791	-13.2118592014165	-11.5559526898873	-10.7668215534168
LV7008867159	-3.53159154342714	-0.712209779127817	0.827915544930188	-8.96705202189779	-6.76017987986855	-8.50294696379105
LV7008867135	-3.45431506198825	0.0247915873877153	3.5621655907375	-7.2089982505228	-6.33138524091071	-9.13720351037778
LV7008867196	-4.22199483873379	-1.27705343503469	-2.95419792187349	-13.9619298624524	-15.6256751013002	-11.806122610806
LV7008867172	-4.22199483873379	-3.0253069097154	-5.63292458983592	-15.4523844308739	-19.1419126868812	-9.84845319842654
LV7008867148	-3.00691792837196	-2.08186307218292	-5.4114322202567	-9.28025487337239	-3.28827451842199	-0.656977961300319
LV7008867124	-4.00429727962786	-0.836449817811297	-5.63292458983592	-12.2987072212163	-13.1112385350625	-7.89300499773017
LV7008867197	-4.22199483873379	-3.0253069097154	-5.46984411834611	-13.1825196212831	-6.58607309232122	-3.28362662901691
LV7008867161	-4.22199483873379	3.89692631294611	-5.63292458983592	-14.5941920805839	-27.4519505362008	-12.7699288407219
LV7008867137	-2.46212342725025	-1.35738075094293	4.94434626547382	-1.57113181335231	3.6507708837471	2.85022647681499
LV7008867113	-1.09520765087058	1.4693781273068	-2.19777676237844	2.70756713003929	5.37581623139589	3.98538147890037
LV7008867186	4.38886783240939	-0.661112696597743	5.38886399217618	12.0952333827339	8.08970924602057	5.62577123135716
LV7008867162	8.91829206594951	1.65672363759501	5.114842000892	19.8960544385708	10.1618767348344	7.24692286831385
LV7008867126	4.26488735747746	2.88813714599863	10.6177447383034	13.7160612345804	7.403119536025	2.96459552960775
LV7008867187	2.83148648297681	3.2846612577189	9.28246939769247	10.3419953832323	5.88888704824177	1.71031490877405
LV7008867163	6.00202187549174	4.35527461854806	11.2654295534796	16.7334234586339	8.19600617059	3.83512268601516
LV7008867139	-2.80758933547749	0.26895206476757	3.36134720762711	3.18630920698572	2.97989977541492	-0.300360610454602
