sample	OAP	MGI	MFI	DCI	MII	SRPI	tea_mode	n_taxa_input	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	nondmg_total_reads	nondmg_n_taxa	core	age_kyr	state	state_label
LV3003047061	-97.6080706102225	-13.8155105579643	0	-11.2164032714381	-1.70910397411207	-1.16588003153317	ko	55	52	25	40	0.914266997066279	0.382522999800621	0.76985958016463	35109	55	ST8	105.689	2	IG-E
LV3003047062	169.266574186044	-13.8155105579643	0	-2.14125897270305	-2.06189265939144	-0.860431216123107	ko	44	41	22	32	0.949636782423813	0.574016654854713	0.744950389794472	22576	44	ST8	104.692	2	IG-E
LV3003047063	52.3861731717221	-13.8155105579643	0	-2.68399506643902	-1.63763974484044	-0.852787651576395	ko	44	42	22	31	0.970771653543307	0.580787401574803	0.807937007874016	15875	44	ST8	103.695	2	IG-E
LV3003047064	144.807136424979	-13.8155105579643	0	-11.1740327987515	-1.77009345416364	-0.913182767170541	ko	35	31	18	25	0.932612111688626	0.579838027317781	0.74640396470446	16546	35	ST8	96.283	2	IG-E
LV3003047065	-49.4036764362349	-13.8155105579643	0	-3.635301423619	-1.50931363865474	-0.579287496013679	ko	127	109	71	88	0.954455687129709	0.596544335745385	0.832234057965489	131147	127	ST8	53.61018	2	IG-E
LV3003047067	-31.2245204073517	-13.8155105579643	7.25251542416844	-2.83202063883196	-1.60825912807931	-0.474979919188055	ko	262	224	147	171	0.974273229123629	0.631178843593628	0.862170327778543	697056	262	ST8	42.86602	4	IG-B
LV3003047068	-25.4836166437715	-13.8155105579643	6.49737698421341	-2.55319380494362	-1.5464989855302	-0.476359990706416	ko	154	145	89	119	0.99163832456129	0.666438205589106	0.870816899222801	386645	154	ST8	37.78969	4	IG-B
LV3003047069	-85.7346828603349	-13.8155105579643	6.16561553737801	-2.00764680199271	-1.31960177978562	-0.704580262669539	ko	252	225	142	175	0.957850384151162	0.555977456143288	0.799313958584181	686839	252	ST8	33.7436870748299	4	IG-B
LV3003047070	-99.3196346308892	-13.8155105579643	6.98195442338309	-3.60458485488769	-1.28681260857833	-0.645454653786894	ko	250	213	128	166	0.961130359462971	0.561270543183424	0.847627134097696	526452	250	ST8	30.128	5	G-A
LV3003047071	-143.777045763119	-13.8155105579643	6.93844980098436	-2.54350266896479	-0.700512080004232	-0.484086896507777	ko	231	201	124	159	0.967545484010149	0.58084520882492	0.828916538157436	484401	231	ST8	26.141	5	G-A
