core	module	index	n	age_min_kyr	age_max_kyr	mean	median	sd	iqr	spearman_rho_age	spearman_p_age	scope	group_level	state	state_label	spearman_q_age
GeoB25202_R2	leiden5	MFI	25	0.692	147.206	-0.062956456270628	0	3.13726654564622	0	0.202979568443551	0.33049400917973	sample_module	core			0.33049400917973
GeoB25202_R2	leiden1	MFI	24	0.692	147.206	0	0	0	0			sample_module	core			
ST8	leiden1	DCI	111	1.5215	107.683	-3.4236603392936	-1.74428078065643	5.46601057787449	3.33504181355251	0.103123432132618	0.281458672471033	sample_module	core			0.41478120153626
ST8	leiden2	DCI	114	1.5215	107.683	-1.33094698596801	-0.321199978967187	3.57641977282149	0.726060819008332	-0.0726935387621775	0.442119785192923	sample_module	core			0.618967699270091
ST8	leiden3	DCI	115	1.5215	107.683	-2.52499921132684	-0.68396437957761	5.38260514092076	2.70240538718884	0.435843314752519	1.12432940211697e-06	sample_module	core			3.14812232592752e-05
ST8	leiden4	DCI	115	1.5215	107.683	-2.65233184511545	-1.94639006459939	2.76428991365088	0.67308514571089	-0.052871953330417	0.574669844024838	sample_module	core			0.718820288707257
ST8	grey	DCI	103	1.5215	107.683	-4.84898716105671	0	7.4628964637461	13.0600745880939	0.195492924716525	0.0478203580666906	sample_module	core			0.148774447318593
ST8	leiden5	DCI	112	1.5215	107.683	-6.98153776964216	-5.04476074369239	6.6291190602361	13.5544005180256	-0.0120950278695778	0.89928043962644	sample_module	core			0.968455858059243
ST8	leiden6	DCI	81	1.5215	104.692	-4.87613147071737	-2.5629904929762	6.74304338032864	11.6046989676535	0.360251045691878	0.000954750531190223	sample_module	core			0.0133665074366631
ST13	leiden3	DCI	48	5.659	148.086	-3.08549515510818	-1.31259035980148	4.31467805660961	1.84188486516474	0.389156180556817	0.0062614795672635	sample_module	core			0.0350642855766756
ST13	leiden4	DCI	48	5.659	148.086	-2.32119490822584	-2.01099174364672	1.65080688941822	0.657219790810108	0.423577941815024	0.0027006508892138	sample_module	core			0.0189045562244966
ST13	leiden2	DCI	48	5.659	148.086	-0.839278494883673	-0.425311700460181	2.16126126127534	0.743714849358787	0.206095475962674	0.159910631355031	sample_module	core			0.298499845196058
ST13	leiden5	DCI	46	5.659	148.086	-4.88295405940126	-1.98891002430517	6.92547408965233	12.2304416332281	-0.0687717525606462	0.649731970786454	sample_module	core			0.758020632584197
ST13	leiden1	DCI	48	5.659	148.086	-2.24816417602366	-1.4164589217577	4.28113826594835	0.976358180255942	0.00993539316698113	0.946564530952236	sample_module	core			0.98162247654306
ST13	leiden6	DCI	40	5.659	148.086	-3.38707262679099	-1.70486970187196	8.0178428807138	13.0418756539463	0.482454502771043	0.00161747110051501	sample_module	core			0.0150963969381401
ST13	grey	DCI	41	5.659	148.086	-2.78459405531386	0	7.22486115397054	12.1724766961017	0.0996369795905012	0.53538726232029	sample_module	core			0.71384968309372
GeoB25202_R1	leiden2	DCI	26	0.692	147.206	-0.881207607705508	-0.922003706941652	3.66818917981489	2.39036194581905	-0.242393162393162	0.232839977135457	sample_module	core			0.362195519988488
GeoB25202_R1	leiden3	DCI	26	0.692	147.206	-1.61995668385737	-0.396303938620983	3.17011618988303	1.31677470714394	0.41156355853697	0.0367115022321122	sample_module	core			0.128490257812393
GeoB25202_R1	leiden4	DCI	26	0.692	147.206	-3.17322625055826	-2.19563577169729	2.81364509942926	0.861150731701363	0.0263247863247863	0.898425357737188	sample_module	core			0.968455858059243
GeoB25202_R1	leiden5	DCI	25	0.692	147.206	-5.34316257034972	-4.28633294575651	7.60009917856948	12.1260234136758	-0.361816889351418	0.0755289030485191	sample_module	core			0.181706642760933
GeoB25202_R1	leiden6	DCI	19	0.692	136.2775	-4.63142929094868	-2.39642059724328	8.93016782976587	13.5713737482286	0.411429565100983	0.0801011065464764	sample_module	core			0.181706642760933
GeoB25202_R1	leiden1	DCI	26	0.692	147.206	-3.36982986871657	-1.63706120857938	4.73760517942665	2.56243073690653	0.270815527979242	0.180848944872195	sample_module	core			0.316485653526341
GeoB25202_R1	grey	DCI	24	2.324	147.206	-1.08726752044583	-0.875670900720473	5.37124625275139	1.25753069512528	-0.268506306580761	0.2045705943687	sample_module	core			0.336939802489624
GeoB25202_R2	leiden3	DCI	25	0.692	147.206	-2.32594791555419	-0.564741767094869	6.89018875891277	11.013383020791	0.431538461538462	0.0312435970899242	sample_module	core			0.124974388359697
GeoB25202_R2	leiden4	DCI	25	0.692	147.206	-2.54259897933871	-2.06842148357212	1.662847332173	0.63557043113603	0.113076923076923	0.590459522866675	sample_module	core			0.718820288707257
GeoB25202_R2	leiden2	DCI	25	0.692	147.206	-1.84713705996756	-1.11151569350402	3.00919267051606	1.5861309849701	-0.445384615384615	0.0256698399431489	sample_module	core			0.119792586401361
GeoB25202_R2	leiden6	DCI	20	0.692	136.2775	-4.38810218204778	-1.39595388255739	5.96500767048867	4.77277812663446	0.395474513890508	0.084363798424719	sample_module	core			0.181706642760933
GeoB25202_R2	grey	DCI	23	0.692	147.206	0.209088724469166	-0.753129885161656	5.21274554626331	1.19698346543075	-0.342400264437757	0.109754844200509	sample_module	core			0.219509688401017
GeoB25202_R2	leiden5	DCI	25	0.692	147.206	-6.72761695452016	-4.35670882668959	5.64659340465886	10.5819547154665	-0.381227166121083	0.0600717145374971	sample_module	core			0.168200800704992
GeoB25202_R2	leiden1	DCI	24	0.692	147.206	-3.25845150408413	-1.40399908831873	4.76312439739173	1.81787009843036	-0.00435161174382256	0.983899451931855	sample_module	core			0.983899451931855
ST8	leiden1	MII	111	1.5215	107.683	-3.1182667840819	-2.26039753769898	3.44334384447543	0.874263833804485	0.099865082766217	0.29702092170803	sample_module	core			0.435370377621221
ST8	leiden2	MII	114	1.5215	107.683	-3.10117413443147	-2.66342681845379	2.31434205172525	0.45687198325666	0.0702172900508293	0.457863096709359	sample_module	core			0.559841898479525
ST8	leiden3	MII	115	1.5215	107.683	-2.5032648851995	-1.98631797914637	2.68909137403914	1.71250767044114	0.358668034403851	8.28307731007717e-05	sample_module	core			0.000773087215607203
ST8	leiden4	MII	115	1.5215	107.683	-3.27013269386181	-2.93006617720447	1.83888825036095	0.467042992543275	-0.267845024855993	0.00380351923420181	sample_module	core			0.0133123173197064
ST8	grey	MII	103	1.5215	107.683	-3.44466514787733	-1.65590878681244	5.08495272505505	0.834644048844765	0.229141504484151	0.0199004639075014	sample_module	core			0.0557212989410038
ST8	leiden5	MII	112	1.5215	107.683	-3.55724976089634	-2.15709766925867	4.10919223360986	1.24699168389006	-0.158900458717475	0.0942428757059044	sample_module	core			0.188485751411809
ST8	leiden6	MII	81	1.5215	104.692	-2.64960850959552	-0.895057483780908	4.59940478389636	0.938238753794941	0.0832693305098504	0.459870130893896	sample_module	core			0.559841898479525
ST13	leiden3	MII	48	5.659	148.086	-2.5603743558354	-2.80425876226191	1.36935490570621	1.38662925089576	0.431828050369084	0.00217863809401284	sample_module	core			0.00871455237605137
