sample	MEbrown	MEgreenyellow	MEblue	MEgreen	MEred	MEtan	MEmagenta	MEpurple	MEpink	MEyellow	MEblack	MEturquoise	MEgrey
LV3003047104	-0.137034247357415	-0.0916765046056646	-0.0144957488791547	-0.0418093131918582	-0.0989901770104759	-0.0286265092642467	-0.0306481877650425	0.00521289741126237	0.0172434227421796	0.00307115131708392	0.00927257158913732	0.0126608801689611	0.00160765962165388
LV3003047101	-0.0618798940960444	-0.0781689601581182	-0.0748560982482265	-0.0876763576079245	-0.129193443208311	-0.0857121489966839	-0.0420823579606607	-0.0660771150255144	-0.0479512421589469	-0.0524163713924096	-0.0597445699282129	-0.0608739570547887	-0.0712084436539649
LV3003047100	-0.0494774723892694	-0.0187348041422168	-0.0939609362041217	-0.0878755754242844	-0.144412259146508	-0.105407329369715	0.0399079054893291	-0.0568532069554671	-0.0676886464564297	-0.0698994037079605	-0.0885053743422775	-0.0821137325603535	-0.0833777483683408
LV3003047080	-0.0541563669068869	-0.0347918955602372	-0.104572208327274	-0.11088852803992	-0.14528635585638	-0.117383095758812	-0.0226497979359925	-0.090693503970663	-0.0714886738892105	-0.0814918331149664	-0.103756134061592	-0.0980164342681559	-0.0884920534761995
LV3003047091	-0.0830094656961727	-0.0242107201449543	-0.0807239522260501	-0.0846032703985285	-0.165811673121935	-0.0884603923885183	0.0191867449329934	-0.0252152610185242	-0.0355707123173021	-0.0565331406596239	-0.0624825125099801	-0.057779813641145	-0.0659482424378346
LV3003047090	-0.121311237877753	-0.059704775078762	-0.00490131597245587	-0.033354154579359	-0.092102635149181	-0.0102480933972985	-0.0131836031826982	0.00736034786401685	0.0457022487502442	0.0157393352959133	0.020512227650624	0.0276305194457447	0.016622717909625
LV3003047089	-0.168957185628228	-0.0382821733958528	-0.0374738991286578	-0.0540803171761515	-0.130515236942309	-0.0500860722581228	0.00505804261332334	-0.0165590132091963	0.00683758025252649	-0.0176475614803473	-0.0180555031467769	-0.00458713076604612	-0.0244241167300471
LV3003047088	-0.114706951087059	-0.0193425325907591	0.0302701378872313	-0.00235266270843046	-0.0594712744977765	0.0107337680862759	0.0197212175745759	0.0413810128861807	0.0768196955077981	0.0429164970895691	0.0593966398829952	0.0669297917076824	0.0559906710218226
LV3003047087	-0.11237303364245	-0.0724178404969547	0.00734096510998684	-0.022273741238218	-0.0449882707573824	0.00571269638578968	-0.0087364785808101	0.0224257367465508	0.0418260550742175	0.0219569865268765	0.0330302997626467	0.0376262877750513	0.024560764905403
LV3003047064	-0.143265429755788	-0.033206073187523	0.0638382913932909	0.0242097532545962	-0.0325466133579523	0.0402882873182984	0.0268034075493825	0.0743100720320598	0.112313202897978	0.0728352404828716	0.0970333853557343	0.105701311085709	0.10469934071722
LV3003047079	-0.0998014881183169	0.0205940210525461	-0.0536668087722924	-0.0498336504008883	-0.0973661967062105	-0.0569507422801709	0.0306103740938169	-0.0026041273563184	-0.020426285910033	-0.0300490599461023	-0.0359495805149944	-0.0151649530767835	-0.0371405002320223
LV3003047078	-0.0969123621568233	-0.00876903133133834	0.0923708445943702	0.0474641905845322	0.00481513133582146	0.0645627114277922	0.0484794324920426	0.101356153917486	0.134432352306847	0.0974088178857221	0.127946096692159	0.13860000289038	0.13982567896321
LV3003047077	-0.123609776778049	-0.0691340286841081	0.0234376045796492	-0.00997950722975401	-0.0207417882842138	0.0204116392014111	-0.00506523121900681	0.0345462400570105	0.0643422755293779	0.038145268964001	0.0515847372046989	0.0580778985165602	0.0496873898053587
LV3003047074	-0.0742208842356649	0.0195389485172034	0.125423083314466	0.0744022359993214	0.0215388804292141	0.0926823141428236	0.0735890378560821	0.132686457540175	0.167014026455339	0.129066505722186	0.163755521364968	0.174809140672147	0.182827373365828
LV3003047073	-0.0751978729625403	0.0195389485172034	0.125423083314466	0.0744022359993214	0.0215388804292141	0.0926823141428236	0.0735890378560821	0.132686457540175	0.168487471712869	0.127125634622698	0.163755521364968	0.172476038107584	0.180570029742556
LV3003047162	-0.112151596509075	-0.021255509059041	0.0782525975365984	0.0355819826029219	-0.0170921128014306	0.0521593257078757	0.0374037382953183	0.0875365475563122	0.119093076592074	0.0902471491829623	0.112150777280064	0.12352660850535	0.12510832192828
LV3003047063	-0.122586350167919	-0.0302570469612572	0.0675854206615053	0.027016064508087	-0.00518879078779382	0.0432176890743575	0.0294192383202792	0.0775739533670942	0.106030669699756	0.0808289463543523	0.100763885839083	0.110093151285923	0.106360425627048
LV3003047062	-0.0586849305119689	-0.0221930533321083	0.0790388504865037	0.0346898097830531	-0.00356247893780211	0.0512280203788675	0.0365721223752142	0.0864989056301814	0.11605017094983	0.0904575690133793	0.110964789399493	0.1231807768828	0.122323091487445
LV3003047061	-0.0831575903008435	-0.0499545240788808	0.0388917629773463	0.00323522017593885	-0.0478952569071868	0.0252053974066421	0.00725253664577432	0.0499156336242267	0.0769617164150088	0.0506708980485989	0.0691514083688235	0.0759936131794287	0.071271575849134
LV3003047060	-0.0846884630872904	-0.0740245379309164	-0.00604879304570259	-0.0325399592236403	-0.0826123502052868	-0.0208636804344713	-0.015715100188698	0.00617576244613328	0.0301804859699738	0.010929647743327	0.0191582885761399	0.0214466089264338	0.0123706876582558
LV3003047059	-0.076032671470889	-0.067562040965378	0.0165622216211488	-0.0148054324844343	-0.0555992409632515	-0.00270478128764617	-0.0115875682060207	0.0300853637283477	0.0611681777343009	0.0320719047227269	0.0422830722983424	0.0510285555036061	0.0461257617431923
LV7001898100	0.13637802117482	0.173629803352576	0.0482340082773469	0.133362698715514	-0.00415857393521143	-0.00554900670054518	0.199661780098126	0.125919721837668	0.0439396998687484	0.0283432820972177	0.0386610411939964	0.0785869882978742	0.0660857779621264
LV7001898088	0.13107653173035	0.146179244330546	0.065747576504082	0.111335728642962	0.118842710314169	0.157206474421767	0.111726621214208	0.0604636177566764	0.0120343497282045	0.00137933928175362	-0.00017387669695896	0.046038179687359	0.0308015851186262
LV7001898076	0.143122966235854	0.121652221232003	0.192795347419382	0.171990088726114	0.151590913811831	0.130787619338623	0.0431684926617748	0.0242208455278713	-0.00897584134337599	0.149411917873721	0.00163124850317505	0.0878281648810926	0.0229509899921405
LV7001898064	0.151210137981603	0.103390282160443	0.0972746695571263	0.119514066645819	0.125010032831568	0.0465870285012532	0.00159303751085765	0.031736736716074	0.0534953853890515	0.17981009891347	0.0529908026782281	0.0729125126894417	0.0760431301198377
LV3003061546	0.0833230358516902	-0.0263600105886242	0.0663821126802137	0.0112385300498167	0.0259796183802456	0.0135922419705304	0.00776164744174593	0.0445658677932293	0.0679218297026276	0.230132926508174	0.0673231369720293	0.0836173632817044	0.0864741548708431
LV3003061533	0.0871567608993269	-0.0271520162149904	0.0325408746459816	0.0116115494523161	0.0558071308906478	-0.0233047245958588	-0.0299824385828452	0.00345599945702878	0.021693505841574	0.202442197766315	0.0194325118090957	0.0376968671097213	0.03514835021833
LV3003061518	0.0834891418068013	0.0892151841238713	0.119330082291926	0.124973098460667	0.0965883051392064	0.0512311297170445	-0.00428743891589668	-0.0299609721430036	-0.0422640985884915	0.0104895506191404	-0.0365731006413095	-0.00318454823155391	-0.0282859895814239
LV3003061506	0.155038643727854	0.0224529436361115	0.0848384040023779	0.059430379343932	0.107468183279772	0.03079066621293	0.0222166855885112	0.0637280109716666	0.0894697887834071	0.150880795525353	0.0887423016366797	0.101761204447189	0.105812834909371
LV3003061492	0.125256939914547	0.0973497888482656	0.190579884765453	0.161878699458842	0.135904890012831	0.0805944797450617	0.00180258914992459	-0.019229839469483	-0.0280381229802997	0.0936350989445987	0.0106495329800521	0.056431752455327	-0.0018810315243434
LV3003061477	0.178808439318932	0.153096154739477	0.231247606535752	0.193335654209325	0.176419944308963	0.150038829017777	0.0432859908301371	0.0524635957265973	0.0225845920514733	0.0624512560680319	0.0380826674101482	0.099431167072453	0.036254275743174
LV3003061572	0.16209683507552	0.137277528727976	0.219674058635999	0.18615125623894	0.17117782885521	0.124444088203827	0.00359740373947006	-0.00232918497478965	0.0151880269788619	0.0654324761731773	0.0221869241931017	0.0755121966633191	0.0417367646549117
LV3003061559	0.0346605776105968	0.0311032281375836	-0.00882463627418325	0.0511017401935083	0.0589752333614816	0.107521268055548	-0.0311423845991968	-0.0618868446759644	-0.0569570439264985	-0.0421986941398479	0.0465246958756395	-0.045577725937423	-0.0413472102826374
LV3003061545	0.0365341874482071	0.0292748665313407	0.0246841229385892	0.0674999031347892	0.0710829897848031	0.0957712071224378	-0.082403077890598	-0.0722557026095188	-0.0634448131279838	-0.0411380861038844	0.10849088110659	-0.0439132456279225	-0.0618688256022653
LV3003061531	-0.0083295367956031	0.00771161932774163	-0.00286244708023836	0.0382785327191319	0.0352948947028509	0.0570036509975129	-0.0235352228708869	-0.0958930190260609	-0.108209747229316	-0.0640118167118238	0.0557881157669255	-0.0756148744254866	-0.0789998789434883
LV3003061517	0.024333901118009	0.0303264166304966	0.0073910720530931	0.0584849354075651	0.0497250670005636	0.0778248819420501	0.0325758207238997	0.0179539980303013	-0.0836182753793255	-0.062192207890591	0.0335396113940707	-0.0571268559026045	-0.0540886849292393
LV3003061505	0.10894974383283	0.0526634205651206	0.0370626668398167	0.033432202638286	0.114861535376046	0.0424969919749631	-0.0226857633871901	0.0125603659335893	0.0319314272716833	0.0180757185978918	0.0455763028498108	0.0418451914179065	0.0465457592474292
LV3003061488	0.0232515609679282	0.0320697115672041	0.00268958749581765	0.0631398381672504	0.04868190371084	0.0910760591269779	-0.046993698670575	-0.0808355177798522	-0.0794572305844313	-0.0602971221248965	0.0296404598990306	-0.0565264846445149	-0.0572874830369487
LV3003061476	0.00834915320090044	0.0419097774921232	-0.0483008163376567	-0.00542898876353868	0.0401394142996971	0.0456426853626919	-0.00389777838951286	-0.0224063292902536	-0.066139104995472	-0.0591599435778994	-0.0225084991424413	-0.0499198064557639	-0.0406613545444195
LV3003061571	0.0660928100312529	-0.0203697489534484	0.0126686845722865	-0.00761905224809601	0.0780306958568253	0.0546157931445325	-0.0470028179717653	-0.0134288083267447	0.00310921235381717	0.00517359388782543	0.0300872513031067	0.00700073703598164	0.0126638029131181
LV3003061558	0.0529786359607794	0.045731591845753	-0.00473328207725846	0.00678482545373648	0.0811985274513591	0.102792127758055	-0.00416439358388958	-0.0442136951219852	-0.0319113868166602	-0.02896869180569	0.00524078585882092	-0.0257607824825632	-0.0114474050222638
LV3003061544	0.0510228619797952	0.0687241824602525	-0.00735368144809716	-0.00432319800466285	0.0633900640690137	0.0311544853469658	0.000214809203333311	-0.0297541050153747	-0.02080306427169	-0.0232449936413786	-0.0211663741753258	-0.0161197085852227	0.00829729928685682
LV3003061530	0.0635973577133094	-0.0124418697784847	-0.00580492356574646	-0.0193105611652203	0.0250386088899233	-0.0216251280952155	-0.00100936988534152	-0.00161413926931586	0.0117508206447722	0.000900325833842242	0.0114637652236257	0.01574696584689	0.0364765357877209
LV3003061516	0.0822497598515932	0.0247611382776594	0.00915438684711887	-0.0156644619012778	0.0616775226434619	0.000338498479684238	-0.0207595033882393	0.00416365930506344	0.0167544390347333	0.00710480482035816	0.0324058184648373	0.0216719918110381	0.0383124502197088
LV3003061504	0.0889808267022404	0.0183484923398966	0.0229723040291512	-0.00512718543026992	0.0610256708349222	0.0150672987052179	0.00176199650914143	0.0102754310524797	0.0293620026065028	0.0151617132283938	0.0333368151096558	0.0358632136429341	0.0507016727125382
LV3003061486	0.0599201952009128	-0.0524650701484765	0.0285813866677077	-0.00953186537648712	-0.00165247705529608	0.0084080986318848	-0.00786315001418684	0.031055159886943	0.0527289476535768	0.0341676601579493	0.0475945565194969	0.0579623405309511	0.0690327242404501
LV3003061475	0.0495825651791734	0.0180295174687743	-0.00971030796091899	-0.0334566812208651	0.0100591124425957	-0.0185543276158803	-0.0212427969631939	-0.0199057445107855	-0.00457693261546508	-0.00929782842446777	6.04365442153723e-05	0.000780609978851892	0.0308408325481586
LV3003061570	0.0233311874042812	0.0426277032137381	-0.0506350714405388	-0.0242661476065999	0.0165488477239671	-0.00418792942078956	0.040019048921411	-0.00182062417295579	-0.0526152216677113	-0.0470659765742622	-0.0520683311642108	-0.0405555773210211	-0.0312965208040112
LV3003061557	0.0765042967788229	0.116128773785264	0.00404170269447374	0.0267528270160728	0.0345920836335173	0.00408814639418501	0.111402851036163	0.128850364005057	0.0117415350877239	0.00364775659445231	0.00972916481535062	0.0248573271978354	0.0180482792509312
LV3003061543	0.078914558303903	0.102868410344587	0.0305292018798042	0.0843499565873252	0.0946145494943145	0.0921748915429601	0.0869190751313776	0.089878610243186	-0.0255508033291285	-0.0190833593867743	-0.0150886867512949	0.0137823561646677	0.017277617096939
LV3003061529	0.0413076398194206	0.063913983593126	0.0221306432854258	0.0765442264264482	0.06149682502383	0.026573180713924	0.071591372481527	0.0290502653986411	-0.0724857851000646	-0.0412780915625373	-0.0684197746916565	-0.0367751567204247	-0.0353877961074725
LV3003061515	0.0279709380389862	0.0827846872784854	0.0194400107767568	0.0873142015700631	0.0277534295568621	0.0277091506564425	0.137146480011807	0.139728535423605	-0.0946905711485753	-0.0743226196632774	-0.087602088131118	-0.0116368101447726	-0.0321044060310358
LV3003061503	-0.011751050758619	0.0310602767271401	-0.0722145147063817	0.0220125164610547	-0.00307368361439697	-0.0524294479677058	0.0653472265274897	0.0132677110454615	-0.113567491041289	-0.0919519330401987	-0.0946487519885048	-0.0895510851561697	-0.0675289445448777
LV3003061485	0.0336305759908037	0.076836095468795	0.00532992822260991	0.0800961626304231	0.0405812103890025	-0.0311061455063233	0.114999372125352	0.110924481861124	-0.0839425167312281	-0.0686214388371114	-0.0709057852176135	-0.0316945526951803	-0.0150083125300406
LV3003061474	0.000815939032559733	0.016954979827864	-0.0542624411597327	-0.0177881208894227	-0.000479652354554203	-0.0749584625321593	0.0718640752803307	-0.028437291328842	-0.0754134434247707	-0.062304379002986	-0.075110310054267	-0.0644322460895779	-0.00713968308728144
LV3003061569	-0.021371301837811	0.0251437122612186	-0.0780710794568053	-0.00542709064962915	-0.0218993727012396	-0.115481455511059	0.080667418574979	0.0295776607441947	-0.090104718635981	-0.0874786767502039	-0.107490144963458	-0.0889785320286726	-0.0437943584142636
LV3003061556	0.00633994269670014	0.0301737632160992	-0.0559268258350389	-0.0382321674219894	-0.0379700947031503	-0.0472268648302729	0.079974218736732	-0.0157358580496214	-0.050088461545087	-0.0415623926412282	-0.0548608155156293	-0.0447346430995598	0.00886301867367343
LV3003061541	-0.021327284938358	-0.00706509142912496	-0.0888147222605929	-0.06262354553832	-0.0260211410975061	-0.0701564006286743	0.0220729187466683	-0.0697190509257806	-0.0701782643399613	-0.076938991557878	-0.0845036319063644	-0.0855152460752482	-0.0151410125266669
LV3003061528	0.0196364680414087	0.0684454817360803	-0.02630198816638	0.0689982978180705	0.00505498213103397	-0.107140591503488	0.111734540903996	0.0794348152962072	-0.0780751436883284	-0.0711643290615882	-0.0830087230672386	-0.0407896140894524	-0.0122858805379955
LV3003061514	0.00603658470966478	0.0630081430884022	-0.0123172426361884	0.0729443847743745	-0.00270807123467693	-0.109021249316148	0.109920500774574	0.113930594019271	-0.0948894750982742	-0.0867513141100006	-0.112419895068303	-0.0348305898090426	-0.0381667537501309
LV3003061501	-0.0307999924676581	0.0307828312015213	-0.0775060479836579	-0.0344677070397129	-0.0956262761226568	-0.0955272043017954	0.0282051161320687	-0.0252647813511295	-0.0640334606557398	-0.0698702004458988	-0.0684019649905839	-0.0607617368913233	-0.0216053684952188
LV3003061489	0.00228037504277068	0.0566637874425592	0.0390112370618108	0.03091079412028	-0.0304015205840974	0.0317760773591635	0.0847874456153432	0.0639683912128807	0.0699711061027436	0.0472978740438273	0.071794416954875	0.0864698000793326	0.0914295603483244
LV3003061473	-0.0531237943342663	-0.0237371596693092	0.0365917233452553	0.00401566785026971	-0.0179454326197032	0.0224675426439829	0.0149417952591011	0.0497860135088439	0.0713222210855716	0.0484780366773565	0.0649485293679776	0.0721951342784681	0.0692478674348433
LV3003061568	-0.0685987627623087	-0.00117790141139773	0.102094735034489	0.0546879558841765	0.0232120161986097	0.0721033257227368	0.0552128793002111	0.109757756804852	0.142551128645848	0.105042361248318	0.137548830497398	0.147476608829668	0.152341961422167
LV3003061555	-0.035199844162794	-0.0126831656313712	0.0897931955143643	0.043739476631152	0.0166729105780311	0.0606746239669743	0.0450075362938143	0.0970241239847199	0.128099673274462	0.093472814389347	0.122994740285725	0.131396239019243	0.137449371030799
LV3003061539	0.0825330494428699	0.0330391405268573	0.0320620333118941	-0.00448368395333992	0.0510553918927627	0.0408508704995843	-0.00357973741799196	0.026253251054127	0.0487054256058947	0.0291716882153425	0.0462000624311766	0.0550070841880877	0.0531150752679961
LV3003061527	-0.068284000320272	-0.000580927957084453	0.102625644750263	0.0552560394461175	0.0138758457098079	0.0726963265817357	0.055742403764013	0.110418466600408	0.143043472145443	0.105642670134858	0.138303998335523	0.147428898861999	0.153710541807155
LV3003061513	0.0537604378094376	0.0207640719924038	0.00737506937145529	-0.0183309264817972	0.0374802325906184	0.00813050450126178	-0.0137949707866353	0.00785057433903793	0.0280280583647285	0.0124513513253784	0.021072539106309	0.0279797545666465	0.0224194373987858
LV3003061500	0.0740534301631709	0.025697061072384	0.0103185889968231	-0.0163001979121622	0.0457527926969549	-0.000854702036711128	-0.0368459106231698	-0.000486509381618072	0.0201077369183043	0.0600317706917157	0.0103070233043481	0.0231729542922514	0.0268635536075886
LV7008886714	0.152265740507417	0.167018118265682	0.0576910651303314	0.136226312481508	0.00296389978209083	0.00727319925018553	0.158508496175971	0.0830550844088407	0.0600046814773846	0.0464521004605749	0.0581447034444606	0.0807046157237837	0.0814655275744888
LV7008886690	-0.0200332338644024	-0.0708405417358265	0.0392245981646064	-0.00592318380060551	-0.0428880067157702	0.002904259576589	-0.00657893405144114	0.0326575297946576	0.0566904431216495	0.17283981827759	0.0569629660703744	0.0625661228127303	0.061202278084152
LV7008886751	0.0367066227645518	-0.0286200407641381	-0.00189075963591313	-0.0189323081965681	0.00244212670062727	-0.0459359343547322	-0.0501911432261845	-0.021759245590344	-0.00666120706465346	0.150995775921273	-0.00865919074210705	0.00434205176007067	0.0397371967395633
LV7008886727	0.185149527553171	0.159005395571363	0.234897643459231	0.202438866242645	0.186891822794203	0.135261092717658	0.00701462032946176	0.0321872601375699	0.0540020020112595	0.146650482131234	0.0529890291615408	0.107337520457183	0.0948387916522481
LV7008886703	0.0505033878345182	0.0567578561818776	0.0194495942823454	0.0428417261898082	0.0945737062539303	0.130667459197054	-0.0622896376479632	-0.0423069714990288	-0.0228851947085551	-0.018535973476306	0.159695566407015	-0.00650214089638418	0.00808978098470311
LV7008886776	0.0491065808706367	0.0640584432570639	0.0225785526918245	0.0832949059219523	0.070663584432762	0.108653912763196	0.0131735651438971	-0.0446732214240818	-0.051245735770945	-0.044483029883066	0.109015390639966	-0.0245058069858012	-0.0144361061299912
LV7008886740	0.0610889984058866	0.0357285977678906	0.00162887051308044	0.0117273145022666	0.0537488534859466	0.0062467964925943	-0.0343530986151344	-0.0175701630219791	0.00479874864731401	-0.00646119254989793	0.00831178964853244	0.00445817955602515	0.0306226699247993
LV7008886221	-0.022222245129712	-0.0959819369331956	-0.0687571581539024	-0.0880836580679081	-0.0402770414967662	-0.0603011380242695	-0.0864779277874809	-0.0640317019638251	-0.0439255447480934	-0.0519612834832348	-0.0578591112668359	-0.0605578740991938	-0.019241221912618
LV7008886692	0.0154290717164777	-0.112687213397982	-0.0225933425670965	-0.0475665477605109	-0.0547103562505762	-0.0155950504759776	-0.0436975633869567	-0.0136569347411043	0.0143213659075877	-0.00255302177623778	0.00408981792713016	0.00168883168054493	0.0251302128566088
LV7008886765	-0.0254089504300587	0.000659487662015459	-0.0759537854863213	-0.0994411045525836	-0.0249677154670657	-0.0137825339495529	-0.0796131663174562	-0.0812803661466728	-0.0646543738430303	-0.0642965623864481	-0.0754694761029609	-0.0680286029482163	-0.0389523419375814
LV7008886741	-0.0639444659612547	-0.0105738790483468	0.0841252502862384	0.0394281653705925	0.00361664680443054	0.0646464202962926	0.0409888585208992	0.092009851838193	0.121272909344931	0.0889169380434266	0.117263605251656	0.127533944965422	0.136279897133709
LV7008886705	-0.0594324157893545	-0.0812273357959753	0.000341498911163102	-0.0280333682594265	-0.0658459149495327	0.002026323028228	-0.0161389295094551	0.0113020310042509	0.035861899074988	0.0186205204916898	0.0396949253035552	0.0321065654946041	0.0290281828241777
LV7008886778	-0.0367479256273538	0.00815822861028576	-0.0909657491839268	0.00337358194108794	-0.0662264390827122	-0.134466257566964	0.0684263222591662	0.110618317045899	0.0409259015233578	-0.101595305958994	-0.135825795981467	-0.085655598868733	0.0800506652578463
LV7008886754	-0.0764373967439879	-0.00404357616989788	-0.108740777277649	-0.00725249831121281	-0.0694037659503814	-0.0447979844889901	0.0591177208357206	0.0804952264588991	-0.0519647535137755	-0.124493534376578	-0.151115050439967	-0.111267679415512	0.008424038966076
LV7008886730	-0.0526174447570454	0.00762411696240653	-0.103379417442578	-0.0266969789774729	-0.0559869567193681	-0.138966326878301	0.0545077618351689	-0.0355118457679828	0.0543732750410504	-0.113508156779505	-0.12297549601775	-0.102511831670496	0.0220180949056756
LV7008886706	-0.062758373545875	-0.00234803520437799	-0.110559907115865	-0.0567043783826171	-0.0891649181992976	-0.147601474433534	0.0517736110806135	-0.00457025505535046	-0.0253308230032185	-0.114498269768286	-0.14731416146232	-0.112111480022125	0.0561735683419895
LV7008886743	-0.0772033337956061	-0.0574915725087173	-0.115533856521275	-0.116960937906136	-0.165424520543318	-0.125174021458845	0.00708086583378802	-0.0938621015231453	0.173734737813101	-0.0889826581151129	-0.113677631524202	-0.0966318739094603	0.0343773642791049
LV7008886719	-0.109994546783068	-0.156170830157046	-0.114832297411433	-0.123614860498952	-0.147797164225288	-0.106560570031913	-0.0941700175366932	-0.0900395413469616	0.106200090205009	-0.084678720221577	-0.103248568371528	-0.0990454123298186	0.0456977859756868
LV7008886695	-0.0770739258482218	-0.0131875769596288	-0.11997171606993	-0.0992892882235353	-0.134468199674924	-0.135373592669996	0.0292461652878337	-0.0934245301270979	0.15085765597586	-0.102549614340939	-0.131364424511174	-0.110336572067508	0.067484261496093
LV7008886768	-0.0877078229199313	-0.0178261523650462	-0.149102036943151	-0.088904570565083	-0.127884687830716	-0.162444759060757	0.0125877554377971	-0.0999556215332287	0.102451011218512	-0.126091366430824	-0.161140737037504	-0.141259785562568	0.0187475144884623
LV7008886744	-0.110992186665259	-0.078932360660981	-0.094904523731449	-0.111602588274859	-0.175003601687638	-0.103395983505398	-0.0400066906368452	-0.0766408125610335	0.19428327413568	-0.0675110526175209	-0.078662414679422	-0.057545298785443	0.0302363767759488
LV7008886708	-0.115183987777755	-0.0530026379170076	-0.122859255176962	-0.111846878232157	-0.183738808997481	-0.132130354391249	-0.0330889234299084	-0.0904290795656188	0.168534882363845	-0.0855821700720992	-0.102134504246356	-0.088133101759859	0.026002827630721
LV7008886781	-0.109126307062722	-0.0333694049607512	0.0642557716717181	0.0240543257479907	-0.0090515793575062	0.0401260424460578	0.0266585298014432	0.0741293020133637	0.106399803102748	0.0736621656374411	0.0968267716425205	0.104750281549055	0.10488141233022
LV7008886757	-0.117289868099364	-0.0481597704291924	0.0468102615518624	0.00997972421083007	-0.0156436523854695	0.0329030174504585	0.0135392524072421	0.0577598315214353	0.115470649923685	0.0595693734860471	0.0781170480607179	0.0876999143906331	0.0842018372656606
LV7008886222	0.038553567515558	-0.022675184074471	-0.0119723548414075	-0.0376011995231254	-0.0320703071754764	-0.0164650915797457	-0.00908625485163346	-0.00913902307508771	0.0284872577648891	0.00253715894441142	0.00890637803905133	0.0138919752111651	0.0293683234174884
LV7008886709	-0.0316915373483632	-0.102615265186963	-0.0684374075107711	-0.0772842016376803	-0.100171756122233	-0.0880096996667126	-0.0800488586761416	-0.0647485585334357	-0.0219692935331386	-0.0516870326708998	-0.0628178529361847	-0.0619201069155234	-0.0496073949244211
LV7008886726	0.41705909616831	0.549070574993272	0.237429673470702	0.404971839530558	0.0717167840687292	0.184068543578801	0.633424143179679	0.396074269856529	0.150344662615479	0.207918892950059	0.254798444536972	0.333361654188141	0.287672908382245
LV7008886702	0.318103722353946	0.234089586223093	0.209353525229177	0.245781191847434	0.277734731208005	0.0851964457194569	-0.059883642422359	0.109675149035711	-0.00449430824435704	0.480040487949338	0.154259546116993	0.196830422712895	0.236739156537792
LV7008886763	0.00409251891233685	-0.157803239617896	0.133769272336445	0.0279277653575526	0.0423531828765395	0.103684797209617	-0.0361577435504309	0.131908488757278	0.022848900458092	0.401574499619536	0.169892852930778	0.202532254003857	0.0585263361261054
LV7008886739	0.406166759615091	0.449428266202393	0.613645493366844	0.565350093186015	0.496428952304759	0.446100813795642	0.108124414901731	0.0829482554593841	-0.069684453783186	0.251907206417801	0.163734040079306	0.334782210021519	0.376374824694934
LV7008886715	0.157304699099638	0.124601040173902	0.14514526340357	0.198658422857012	0.329909048421922	0.447338433008212	-0.194498516302889	-0.0815429285559812	-0.209385333087442	0.0150430664608809	0.407680190333379	0.084004367733623	0.259314426143546
LV7008886226	0.0574416165335759	-0.251240398602342	0.0108941322587724	-0.103530776268543	-0.00323981549053797	-0.0035680951444315	-0.186687517202474	-0.0565522896914977	-0.161773462617911	-0.00117348923128919	0.00721253771298233	0.0160003945637695	0.0701440309693334
LV7008886752	0.177761923900081	0.0262019256217508	0.0683632363964797	-0.0117832906077602	0.189834079694158	0.147791981453646	-0.121846912190722	0.028387808159783	-0.0999296693696284	0.0574326890824664	0.147653181408754	0.100061307862365	0.196492933350279
LV7008886728	0.185226807306705	-0.0480485434424509	0.0973774924369678	0.017661550055188	0.228421802802841	0.176648495825191	-0.100920593503231	0.0655376316260381	-0.0517878554340102	0.084009610651672	0.188448432050399	0.139090620295458	0.190804953460851
LV7008886704	0.157268902311911	-0.0216055246575765	0.06575364790713	-0.00704723618991593	0.0387086135003	0.0588996188146705	-0.0672068643351827	0.0521825453007993	-0.0660978901258605	0.0702582729580644	0.107852906261455	0.120609575096091	0.203799700700028
LV7008886753	0.123196426198341	0.110415325845527	0.15304120436894	0.117451262994561	0.00955108045697939	0.124973815543383	0.104108169682171	0.164577806258674	0.109564828712746	0.154016535451244	0.188598331839701	0.225250655005779	0.163738280881871
LV7008886717	-0.0028786993848671	-0.0838841612432864	-0.0298717441822912	-0.101454996712006	-0.102059213837106	-0.0318101418582409	-0.0333112111086973	-0.0535605548150182	-0.200130911358789	-0.0135642895176817	0.00284788838662431	-0.000637310758504913	0.0760605130109998
LV7008886229	-0.0780098219019285	0.0709444125000129	-0.159448512443231	0.0190342769795034	0.00246823104624582	-0.103739701654922	0.211459066544497	0.292655408599307	0.0362827621570238	-0.187248970219547	-0.237233086737757	-0.186591120438318	-0.119204612562342
LV7008886766	-0.113804069165221	0.0720704988447711	-0.16925672430834	0.0664013918658108	-0.0241161595401764	-0.185249630596504	0.240253124850828	0.361223229641095	-0.345996162140347	-0.22145847592004	-0.264635981244882	-0.177708666683361	-0.166996429727123
LV7008886742	-0.0611741458963182	0.0704400504426673	-0.0990780215003657	0.0729200859233327	0.0388129861253832	-0.142546563556232	0.227149761070822	0.0364658466024633	-0.0957988822795081	-0.198450873259979	-0.190034358391192	-0.170501115277383	-0.0544428486003318
LV7008886718	-0.137911443938032	-0.0326224242669345	-0.18814567230253	-0.111152952279434	-0.0876878749515064	-0.172825437751916	0.121386292394367	-0.292470770082481	-0.23205042920192	-0.210900438267523	-0.245799125646932	-0.256318606780238	-0.149490474652329
LV7008886755	-0.175323308213757	-0.0334809946862717	-0.246033232136459	-0.219398967273366	-0.282872723554141	-0.264751459966562	0.126766315590301	-0.14185809226469	0.212737429554681	-0.220899097207004	-0.239856012066754	-0.263671181148197	-0.229817030233057
