sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV3003047139	ST8	58.6141266666667	4.4531524	8.62798528680874	-0.359041423236084	-0.0437104822171952	-0.860468782795175	1	G-A
LV3003047150	ST8	59.5217933333333	4.51870486666667	8.44254713374637	0.422293914101829	0.0594194242445821	-1.11450934957475	1	G-A
LV3003047149	ST8	60.4317	4.561147	7.85555370343168	-0.442763998611813	0.0835233129937503	-0.563115867098728	1	G-A
LV3003047148	ST8	61.3767	4.543903	7.88451611411687	-0.187541841687231	0.0698880774720318	-0.802344856078058	1	G-A
LV3003047147	ST8	62.3217	4.577481	7.91347852480206	-0.023610240961967	0.0621587893074949	-0.942711346091727	1	G-A
LV3003047146	ST8	63.2667	4.484661	7.94244093548725	0.62011474765064	0.190794046243902	-1.02371761688578	1	G-A
LV3003047126	ST8	64.210824	4.38529888	7.97137649847746	-0.354424072400632	0.101571539807023	-0.684163107355018	1	G-A
LV3003047137	ST8	66.9462	4.446994	8.05521044883768	-0.781682462639912	-0.108110692175932	-0.504205220674757	1	G-A
LV3003061559	ST13	21.069	4.90793	7.53156383007576	0.3290081755284	0.18705929005171	-0.69694783040562	1	G-A
LV3003061545	ST13	23.172	4.8514	7.63783856522009	0.471702727976625	-0.181596391644326	-1.02595365642644	1	G-A
LV3003061531	ST13	28.445	4.7411	7.98634449117112	0.823807801858382	0.261359432954758	-0.456580292571025	1	G-A
LV3003061505	ST13	32.81	4.5838	8.67840531139984	-0.408965345107414	-0.0556503311851915	-1.11159747364559	1	G-A
LV3003061488	ST13	35.041	4.53631	9.03212528618341	0.603181210462906	0.130109101420586	-0.722184141419067	1	G-A
LV3003061476	ST13	37.16	4.452	9.19719729556924	0.0656553335033942	0.662442816076864	-0.36997426577281	1	G-A
LV3003061571	ST13	40.457	4.53172	8.70107494147892	-0.628770946440946	-0.317521072648528	-1.11492512944768	1	G-A
LV3003061558	ST13	42.626	4.47496	8.37469053564879	0.0312494284713863	0.415454549641363	-0.710227648530181	1	G-A
LV3003061544	ST13	45.122	4.33366	8.48981108255027	-0.169758413600514	0.423151410599867	-0.637034747221708	1	G-A
LV3003061530	ST13	47.046	4.38322	8.66837868071839	-0.942289991430217	0.0931252693485583	-0.596486310194479	1	G-A
LV3003061516	ST13	48.537	4.45537	8.80675928823849	-0.695494589222305	0.0833801820831252	-0.880013057120139	1	G-A
LV3003061504	ST13	50.268	4.33732	8.96741444022863	-0.785662724652163	0.0349660977584375	-0.910244573735843	1	G-A
LV3003061475	ST13	53.844	4.38936	6.25962485846197	-0.82964821326642	0.123884868164198	-0.674122529995582	1	G-A
LV7008886703	GeoB25202_R1	27.6855	4.75	7.86592749392857	0.83261912205444	-0.00228796426944045	-1.19079356989201	1	G-A
LV7008886776	GeoB25202_R1	36.607	4.45607	9.28041102375	1.40538069983539	0.528092664919673	-0.668095175959482	1	G-A
LV7008886740	GeoB25202_R1	43.105	4.4621	8.3026120984	0.286204014874932	0.154831614804815	-1.04637306061256	1	G-A
LV7008886221	GeoB25202_R1	50.3555	4.336445	8.9755353679	-0.185397471662167	-0.0415085205618412	-1.05872823031852	1	G-A
LV7008886692	GeoB25202_R1	53.875	4.3875	6.235490352	-0.94342750980056	-0.192876456754663	-0.569766752378381	1	G-A
LV7008886765	GeoB25202_R1	58.181	4.47914	7.16758002833333	0.243531678699158	0.226144662647861	-0.855448992920005	1	G-A
LV7008886222	GeoB25202_R1	136.2775	4.81445	10.5709554267778	-0.36179184763687	0.133833295416669	-0.53565749992945	1	G-A
LV7008886709	GeoB25202_R1	147.206	4.79734	9.36027059022222	-0.459961794010129	-0.18017377017175	-0.849713033453873	1	G-A
LV7008886715	GeoB25202_R2	27.6855	4.75	7.86592749392857	1.11904372602087	-0.085983180695628	-1.25755351834738	1	G-A
LV7008886226	GeoB25202_R2	36.607	4.45607	9.28041102375	-0.501238657910366	-0.295794241694531	-0.754966128042934	1	G-A
LV7008886752	GeoB25202_R2	43.105	4.4621	8.3026120984	-0.0639173794101357	-0.0118972041258381	-1.17206501759617	1	G-A
LV7008886728	GeoB25202_R2	50.3555	4.336445	8.9755353679	-0.368718546387417	-0.130548938014386	-1.07656712273781	1	G-A
LV7008886704	GeoB25202_R2	53.875	4.3875	6.235490352	-0.641147253750431	-0.0101677327394289	-0.565797173567241	1	G-A
LV7008886721	GeoB25202_R2	147.206	4.79734	9.36027059022222	0.0905837400718449	0.120012372680111	-0.717787278716052	1	G-A
LV3003047028	ST8	4.753	3.26988	6.51953039778323	-2.59295304799055	-0.494475438095718	0.668024186000145	2	IG-D
LV3003047141	ST8	39.15347	4.55	8.89722610078355	-2.66954751620483	-0.587335666061363	0.582874896682501	2	IG-D
LV3003047140	ST8	46.0948	4.361896	8.58009723613548	-2.01385952294282	-0.405744583921839	0.189095297102772	2	IG-D
LV3003047127	ST8	47.6248	4.423736	8.72209745713196	-1.4612007517187	-0.229232056045313	-0.0705097091499415	2	IG-D
LV3003047065	ST8	53.61018	4.4033892	6.44166131978254	-1.25599221006081	-0.395896413955621	-0.115945020452281	2	IG-D
LV3003047161	ST8	54.98346	4.3111578	6.47543092855096	-2.64047255757172	-0.591279657922504	0.548185653852615	2	IG-D
LV3003047160	ST8	55.8911266666667	4.34564506666667	6.67190717786631	-2.72992189665558	-0.613592603185179	0.605437884607474	2	IG-D
LV3003047125	ST8	72.872	4.22744	9.79667019017442	-1.36954828086463	0.0385921415833948	0.28071282210539	2	IG-D
LV3003047124	ST8	74.227	4.01184	8.74840765343023	-2.06717207168094	-0.429143787457426	0.247559426035646	2	IG-D
LV3003047123	ST8	75.589	4.01479	7.91867251010661	-2.37646559152916	-0.497801095743668	0.418876777385105	2	IG-D
LV3003047122	ST8	76.951	4.07902	8.14654944891421	-2.06580179407749	-0.414580551181443	0.228259183475821	2	IG-D
LV3003047106	ST8	81.06375	3.818725	7.9892783476803	-1.24000832734361	0.0985668936270828	0.247133415287399	2	IG-D
LV3003047105	ST8	82.4525	3.813575	7.94999819731899	-2.2004958210827	-0.415568610015987	0.368334958646213	2	IG-D
LV3003047104	ST8	83.84125	3.8215875	8.14686985631632	-2.1004900876105	-0.367785907743587	0.344969171288176	2	IG-D
LV3003047101	ST8	85.23	3.9753	8.34374151531365	-0.709906852459925	0.224906410039727	-0.0561903976099962	2	IG-D
LV3003047090	ST8	90.757	4.03729	7.7156112078995	-2.00654470805759	-0.268039707799385	0.426581462333014	2	IG-D
LV3003047089	ST8	92.1385	3.96892	7.35016823882878	-1.77143470438702	0.200037699516089	1.10401704941037	2	IG-D
LV3003047088	ST8	93.52	3.8688	6.98472526975806	-2.19157999078347	-0.23733631355782	0.696435512840563	2	IG-D
LV3003047087	ST8	94.9015	3.776895	6.61928230068734	-1.98999245132592	-0.310321708494025	0.337600764829515	2	IG-D
LV3003047064	ST8	96.283	3.77264	6.64358420103273	-2.80777032492934	-0.630864968330605	0.65834792768069	2	IG-D
LV3003047078	ST8	98.757	3.80916	7.06589542613573	-2.66681991761733	-0.591849103380352	0.573670134747823	2	IG-D
LV3003047077	ST8	99.7145	3.801435	7.22934045363618	-2.15842237183243	-0.490841296868631	0.297911698835858	2	IG-D
LV3003047074	ST8	100.672	3.88392	7.39278548113664	-2.80858535830125	-0.670612642103685	0.685339662149115	2	IG-D
LV3003047073	ST8	101.685	3.8789	7.56570434574025	-2.85572435369458	-0.648073527316934	0.681506362431197	2	IG-D
LV3003047162	ST8	102.698	3.87396	7.78994871915485	-2.65819522970605	-0.61398057413439	0.598143847895964	2	IG-D
LV3003047063	ST8	103.695	3.9078	8.08727062917724	-2.58123833022455	-0.574939389338134	0.512519356254385	2	IG-D
LV3003047062	ST8	104.692	3.87156	8.38459253919963	-2.21919998103255	-0.510777313844813	0.345681381191948	2	IG-D
LV3003047061	ST8	105.689	3.95335	8.70043106924403	-2.19064526464781	-0.444005733279112	0.310630960854122	2	IG-D
LV3003047060	ST8	106.686	4.02744	9.16482148751936	-1.79778721122666	-0.266436719874075	0.222253127289119	2	IG-D
