sample	MEpurple	MEmagenta	MEpink	MEyellow	MEblack	MEgreen	MEturquoise	MEred	MEblue	MEbrown	MEgrey
LV3003047083	-0.030144775975999	-0.0405684049332476	-0.043246944412218	-0.0288468569910207	0.011377965781212	0.0589036057695109	0.0622225774468608	-0.0474292088971426	-0.0275854595639705	-0.0389076635242253	-0.0311790620384977
LV3003047068	-0.030144775975999	-0.0405684049332476	-0.0567993033263856	-0.0259189761580549	-0.00917057822912111	0.0510626901905621	0.0635571296352447	-0.0559284908082657	-0.0281206711266163	-0.023385675290544	-0.0289866001081525
LV3003047166	-0.030144775975999	-0.0295500191994663	-0.0205158144999453	-0.0271196878764229	0.045747197323673	0.0740545596115144	0.0538869643682818	-0.0375510020397616	-0.0213426923088	0.0195964294010041	-0.0280413100945164
LV3003047153	-0.030144775975999	-0.0405684049332476	-0.0169946303229326	-0.0260983921072947	0.0212554639492307	0.0787307130910545	0.0577743494937278	-0.0470047636614276	-0.0271391809470162	0.0132800284009182	-0.0303093793540366
LV3003047141	-0.030144775975999	-0.0405684049332476	-0.0681112431384553	-0.0317317556454306	-0.0494790801280516	-0.128514374745165	-0.176329671448058	-0.0653174018529304	-0.0382562334269976	-0.0694782653328122	-0.0316686158119157
LV3003047128	-0.0233836644430252	-0.0405684049332476	-0.0644257539703569	-0.0211639629959144	0.0968113154046811	0.0648288851506091	0.0226310072445946	-0.0120683398893026	-0.00395601246924218	0.0430772732232121	-0.0250957275018771
LV3003047112	-0.030144775975999	-0.0361057072286525	-0.0337698755782258	-0.0268074734668413	-0.0155608621414072	0.0641007824588896	0.0622676360529313	-0.0219433638502966	-0.0244912674196972	0.0127584900412846	-0.0321187709063487
LV3003047095	-0.030144775975999	-0.0405684049332476	-0.0189902671209336	-0.0273643774432265	-0.0300879837853137	0.0228994368180928	0.0632480109922617	-0.0509558191928741	-0.0292331815873052	-0.052305691084018	-0.0261524553042506
LV3003047082	-0.0225985621421666	-0.0405684049332476	-0.0421768022941785	-0.0285905725198044	-0.030028506668234	0.0102063654857809	0.0531931928901378	-0.0554484651705795	-0.0373317528675641	-0.0484461664149896	-0.0257942755545699
LV3003047067	-0.0266476302030869	-0.0373649620066422	0.00252584742977195	-0.0110687053347692	0.0228456230270683	0.0792598339183548	0.0573083816343055	0.0104017218029091	-0.0268821720938351	0.00817149883528064	-0.0304497566916927
