sample	MEL1	MEL10	MEL100	MEL101	MEL102	MEL103	MEL104	MEL105	MEL106	MEL107	MEL108	MEL109	MEL11	MEL110	MEL111	MEL112	MEL113	MEL114	MEL115	MEL116	MEL117	MEL118	MEL119	MEL12	MEL120	MEL121	MEL122	MEL123	MEL124	MEL125	MEL126	MEL127	MEL128	MEL129	MEL13	MEL130	MEL131	MEL132	MEL133	MEL134	MEL135	MEL136	MEL137	MEL138	MEL139	MEL14	MEL140	MEL141	MEL142	MEL143	MEL144	MEL145	MEL146	MEL147	MEL148	MEL149	MEL15	MEL150	MEL151	MEL152	MEL153	MEL154	MEL155	MEL156	MEL157	MEL158	MEL159	MEL16	MEL160	MEL161	MEL162	MEL163	MEL164	MEL165	MEL166	MEL167	MEL168	MEL169	MEL17	MEL170	MEL171	MEL172	MEL173	MEL174	MEL175	MEL176	MEL177	MEL178	MEL179	MEL18	MEL180	MEL181	MEL182	MEL183	MEL184	MEL185	MEL186	MEL187	MEL188	MEL189	MEL19	MEL190	MEL191	MEL192	MEL193	MEL194	MEL195	MEL196	MEL197	MEL198	MEL199	MEL2	MEL20	MEL200	MEL201	MEL202	MEL203	MEL204	MEL205	MEL206	MEL207	MEL208	MEL209	MEL21	MEL210	MEL211	MEL212	MEL213	MEL214	MEL215	MEL216	MEL217	MEL218	MEL219	MEL22	MEL220	MEL221	MEL222	MEL223	MEL224	MEL225	MEL226	MEL227	MEL228	MEL229	MEL23	MEL230	MEL231	MEL232	MEL233	MEL234	MEL235	MEL236	MEL237	MEL238	MEL239	MEL24	MEL240	MEL241	MEL242	MEL243	MEL244	MEL245	MEL246	MEL247	MEL248	MEL249	MEL25	MEL250	MEL251	MEL252	MEL253	MEL254	MEL255	MEL256	MEL257	MEL258	MEL259	MEL26	MEL260	MEL261	MEL262	MEL263	MEL264	MEL265	MEL266	MEL267	MEL27	MEL28	MEL29	MEL3	MEL30	MEL31	MEL32	MEL33	MEL34	MEL35	MEL36	MEL37	MEL38	MEL39	MEL4	MEL40	MEL41	MEL42	MEL43	MEL44	MEL45	MEL46	MEL47	MEL48	MEL49	MEL5	MEL50	MEL51	MEL52	MEL53	MEL54	MEL55	MEL56	MEL57	MEL58	MEL59	MEL6	MEL60	MEL61	MEL62	MEL63	MEL64	MEL65	MEL66	MEL67	MEL68	MEL69	MEL7	MEL70	MEL71	MEL72	MEL73	MEL74	MEL75	MEL76	MEL77	MEL78	MEL79	MEL8	MEL80	MEL81	MEL82	MEL83	MEL84	MEL85	MEL86	MEL87	MEL88	MEL89	MEL9	MEL90	MEL91	MEL92	MEL93	MEL94	MEL95	MEL96	MEL97	MEL98	MEL99
LV3003046953	0.0420159704724424	-0.0186397490726857	-0.0527515186008394	-0.0157419812797877	-0.0262376371402657	-0.0332274437098974	-0.0528995606624565	-0.015881279610686	-0.0253461648587472	-0.0200136560617978	-0.0172711616950583	-0.0211188901787935	-0.0158951083370924	-0.0149052234675666	-0.0301238010678253	-0.0236470937078981	-0.0218190230783677	-0.0436771651598198	-0.0335919378372243	-0.0171517630236946	-0.0346459456550443	-0.0193751995007891	-0.0180339147093942	-0.0262806653510803	-0.0184918887276577	-0.0242060619426205	-0.0206451599385356	-0.0219084293497309	-0.0180197904008714	-0.0158866199632082	-0.0217042551909576	-0.018715260265715	-0.0180661770922417	0.309394291896811	-0.0166452933214387	-0.0173448152306654	-0.015878172212318	-0.0218275175385425	-0.0257104613136554	-0.0333402973145935	-0.0206524896037661	-0.0172394396842832	-0.0180488989226697	-0.0151174064043229	-0.0150779248271635	-0.0151227092427082	-0.0375990451439829	-0.0275205154482066	-0.0212969840564381	-0.0569024642803047	-0.0158390531662822	-0.0211668092396566	-0.0259186550308492	-0.022836333137024	-0.0230974609878563	-0.0382278911265861	-0.0165776649106906	-0.0149732705432983	-0.0158917677859574	-0.0280194877094362	-0.0258053037776809	-0.0158451167540903	-0.0212565782917367	-0.0166464795677259	-0.0238479030914496	-0.0206754042094619	-0.0217666157806893	-0.0166465462207357	-0.0180554257882075	-0.026958380373002	-0.0247401882811371	-0.0150921586485606	-0.0311673137304904	-0.0346348094966003	-0.033068709190673	-0.0236944294577151	-0.0205594423613293	-0.0269462628630695	-0.0230525236764581	-0.0172310274258778	-0.0682641718396755	-0.0193884828368105	-0.0349658125261942	-0.018646574578818	0.357239768046585	-0.0212988904499747	-0.0589210065797836	-0.0150721913095282	-0.0252191876025802	-0.0158750266694456	-0.0180485588979769	-0.0253435327904366	-0.0218517542155836	-0.0242790127411305	-0.0173191527637651	-0.0186190620729916	-0.0346517774726656	0.265477528670922	-0.0158733692634756	-0.0206390819979114	-0.0166291346324163	-0.0173699827438305	-0.0173635063450071	-0.015123574461446	0.293222573726791	-0.024715673107268	-0.020591663784707	-0.0158826343684817	-0.0193285487529586	-0.0193816364092829	-0.0180576711624925	-0.0253799311328558	-0.0194005104166559	-0.0301570752816454	-0.0193209463761861	-0.0224211757779713	-0.0198097634917143	-0.0266748306920932	-0.0165976531887009	-0.0212879481844448	-0.0158481330016258	-0.0151299805822482	-0.0180622081292345	-0.0336574479643889	-0.0285294947364299	-0.0218266823166327	-0.0193991381132634	-0.025927395893437	-0.0236199786491005	-0.0193064776476348	-0.0219250589559195	-0.0458353251281674	-0.0200313709156892	-0.0166110519477809	-0.0925539240344603	-0.0193813664361604	-0.020014363353041	-0.020050305268581	-0.0242670229475974	-0.0269061870254148	-0.0253172878475354	-0.0165095778144568	-0.0229228887614978	-0.0150305217366242	-0.016563778039564	-0.0180417596979874	-0.015669338393933	-0.0205879442640269	-0.0223791649980467	-0.0194088065444946	-0.0151189966379053	-0.0248078644539536	-0.0165782830428975	-0.0192834131427584	-0.0158415697454566	-0.0199801429712454	-0.018051788494827	-0.0179798035793115	-0.0274167884545333	-0.0158807409602586	-0.0158672011343304	-0.0330721404323369	-0.0166237234953683	0.229858406866913	-0.016640733412894	-0.0158828403178943	-0.0320333669853847	-0.0165642121347533	-0.019071347883192	-0.0197036575266897	-0.0193626419214956	-0.0219243398468967	-0.0223340101674692	-0.0149991240213057	-0.0224678769437334	-0.0179313425320253	-0.0158667902235605	-0.0236150575183827	-0.0290216658604099	-0.0151117683916051	-0.0151057998974922	-0.0230467596203106	-0.0205867298766618	-0.0173698670403242	-0.0199038536927483	-0.0353102570468282	-0.0191959118196574	-0.0173545058660849	-0.0181217906000482	-0.0187479511707132	-0.0118201555402754	-0.0416730050275471	-0.0185291119345136	-0.020669389509663	-0.0247707984175434	-0.0180675795584988	-0.0200689803301948	-0.0150902031592937	-0.0193852860768917	-0.0224631090544025	-0.0199784703271724	-0.0276821326942401	-0.0150865642562668	-0.0225076972758667	-0.017333153877821	-0.0261942339812025	-0.0262096377113243	-0.0336829401910845	-0.0200528228393926	-0.0289780304867768	-0.0259314711804786	-0.0193980977682542	-0.0186414026139794	-0.0234931077528919	-0.0192917342160384	-0.0172022004433692	-0.0229338200238889	-0.0166134942587923	-0.0213109137842391	-0.0200579818477415	-0.0355202614121715	-0.0217205648149736	-0.0193376976592943	-0.0172863220637149	0.232887617758596	-0.0279769036218331	-0.0325509013572116	0.144628968376223	-0.0206879872200512	-0.0236572350398216	-0.0320549597361464	-0.0270003464685895	-0.017946716506833	-0.0200467411489207	-0.0228080490767681	-0.0206784404643996	-0.0187241847454676	-0.0158379161576412	-0.0330721955349131	-0.0726230129611305	-0.0173132393353186	-0.0390967083270509	-0.0179726371961693	-0.0263632561107232	-0.0165761711706662	-0.0212523529190738	-0.0274592564741443	-0.0264697400991898	-0.0218944125362572	-0.0320707597855818	-0.029080156580096	-0.0151203910527555	-0.0350062773858364	-0.024731806245113	-0.0224808175024465	-0.0231115339027403	-0.0172055439207792	-0.0164774934290768	-0.0206216618795414	-0.0193667517525682	-0.0383177864978528	-0.0551289426069024	-0.0166375660787597	-0.018059302925203	-0.0268231461973072	-0.0166491719305064	-0.0150451624706962
LV3003046939	0.0451478175586444	-0.0186397490726859	-0.0527515186008394	-0.0157419812797878	-0.0262376371402657	-0.0332274437098974	-0.0528995606624564	-0.0158812796106859	-0.0253461648587471	-0.0200136560617977	-0.0172711616950582	-0.0211188901787934	-0.0158951083370924	-0.0149052234675666	-0.0301238010678253	-0.0236470937078981	-0.0218190230783678	-0.0436771651598198	-0.0335919378372242	-0.0171517630236946	-0.0346459456550443	-0.0193751995007891	-0.0180339147093943	-0.0262806653510803	-0.0184918887276557	-0.0242060619426205	-0.0206451599385355	-0.021908429349731	-0.0180197904008714	-0.0158866199632082	-0.0217042551909577	-0.0187152602657151	-0.0180661770922416	-0.0193409131149909	-0.0166452933214387	-0.0173448152306654	-0.0158781722123181	-0.0218275175385425	-0.0257104613136554	-0.0333402973145936	-0.020652489603766	-0.0172394396842831	-0.0180488989226697	-0.015117406404323	-0.0150779248271634	-0.0151227092427083	-0.037599045143983	-0.0275205154482067	-0.021296984056438	-0.0569024642803047	-0.0158390531662821	-0.0211668092396567	-0.0259186550308492	-0.0228363331370241	-0.0230974609878562	-0.0382278911265862	-0.0165776649106905	-0.0149732705432983	-0.0158917677859574	-0.0280194877094362	-0.0258053037776809	-0.0158451167540902	-0.0212565782917366	-0.0166464795677258	-0.0238479030914496	-0.0206754042094619	-0.0217666157806894	-0.0166465462207357	-0.0180554257882074	-0.026958380373002	-0.024740188281137	-0.0150921586485607	-0.0311673137304906	-0.0346348094966002	-0.033068709190673	-0.0236944294577151	-0.0205594423613293	-0.0269462628630695	-0.023052523676458	-0.0172310274258777	-0.0682641718396755	-0.0193884828368105	-0.0349658125261941	-0.0186465745788179	0.360055458257791	-0.0212988904499747	-0.0589210065797836	-0.0150721913095283	-0.0252191876025802	-0.0158750266694457	-0.0180485588979768	-0.0253435327904365	-0.0218517542155836	-0.0242790127411306	-0.0173191527637651	-0.0186190620729916	-0.0346517774726655	-0.0217822809537862	-0.0158733692634755	-0.0206390819979115	0.316238142348296	-0.0173699827438304	-0.0173635063450071	-0.015123574461446	-0.0211919650956295	0.199413271876677	0.226398744964472	-0.0158826343684817	-0.0193285487529587	-0.0193816364092828	-0.0180576711624925	-0.0253799311328558	-0.0194005104166559	-0.0301570752816454	-0.0193209463761862	-0.0224211757779714	-0.0198097634917142	-0.0266748306920932	-0.0165976531887009	-0.0212879481844448	0.291190788341	-0.0151299805822482	-0.0180622081292345	-0.0336574479643891	-0.0285294947364298	-0.0218266823166327	-0.0193991381132634	-0.0259273958934369	-0.0236199786491004	-0.0193064776476348	-0.0219250589559196	-0.0458353251281673	-0.0200313709156892	-0.016611051947781	-0.0925539240344601	-0.0193813664361604	-0.0200143633530409	-0.020050305268581	-0.0242670229475974	0.166119331324396	-0.0253172878475354	-0.0165095778144568	-0.0229228887614978	-0.0150305217366243	-0.0165637780395639	-0.0180417596979874	-0.0156693383939331	-0.020587944264027	-0.0223791649980467	-0.0194088065444946	-0.0151189966379053	-0.0248078644539536	-0.0165782830428975	-0.0192834131427584	-0.0158415697454566	-0.0199801429712455	0.263097812538846	-0.0179798035793115	-0.0274167884545334	0.289629957622066	-0.0158672011343303	-0.0330721404323368	-0.0166237234953685	-0.0257378279598611	-0.016640733412894	0.330364158706149	-0.0320333669853847	-0.0165642121347533	-0.0190713478831928	-0.019703657526692	-0.0193626419214957	-0.0219243398468967	-0.0223340101674693	-0.0149991240213057	-0.0224678769437333	-0.0179313425320254	-0.0158667902235606	-0.0236150575183827	-0.0290216658604099	-0.0151117683916051	-0.0151057998974922	-0.0230467596203104	-0.0205867298766618	-0.0173698670403242	-0.0199038536927483	-0.0353102570468283	-0.0191959118196575	-0.0173545058660848	-0.0181217906000481	-0.0187479511707131	-0.0178660059622928	-0.0416730050275473	-0.0185291119345146	-0.0206693895096631	-0.0247707984175433	-0.0180675795584988	-0.0200689803301949	-0.0150902031592936	0.294285092057048	-0.0224631090544024	-0.0199784703271724	-0.02768213269424	-0.0150865642562667	-0.0225076972758666	-0.017333153877821	-0.0261942339812024	-0.0262096377113244	-0.0336829401910844	-0.0200528228393927	-0.0289780304867768	-0.0259314711804786	0.234270321651026	-0.0186414026139793	-0.0234931077528918	-0.0192917342160383	-0.0172022004433692	-0.0229338200238889	-0.0166134942587923	-0.0213109137842391	-0.0200579818477415	-0.0355202614121714	-0.0217205648149736	-0.0193376976592943	-0.017286322063715	-0.0186868323283145	-0.0279769036218331	-0.0325509013572117	0.153305503307444	-0.0206879872200511	-0.0236572350398217	-0.0320549597361463	-0.0270003464685894	-0.017946716506833	-0.0200467411489207	-0.0228080490767683	-0.0206784404643997	-0.0187241847454674	-0.0158379161576413	-0.0330721955349132	-0.0726230129611306	-0.0173132393353185	-0.0390967083270504	-0.0179726371961693	-0.0263632561107233	-0.0165761711706663	-0.0212523529190739	-0.0274592564741443	-0.0264697400991898	-0.0218944125362572	-0.0320707597855819	-0.029080156580096	-0.0151203910527555	-0.0350062773858362	-0.0247318062451129	-0.0224808175024464	-0.0231115339027403	-0.0172055439207792	-0.0164774934290767	-0.0206216618795414	-0.0193667517525683	-0.0383177864978528	-0.0551289426069025	-0.0166375660787596	-0.0180593029252029	-0.0268231461973072	-0.0166491719305065	-0.0150451624706962
LV3003047045	0.0342332061093668	-0.0186397490726859	-0.0527515186008394	-0.0157419812797878	-0.0262376371402657	-0.0332274437098974	-0.0528995606624564	-0.0158812796106859	-0.0253461648587471	-0.0200136560617977	-0.0172711616950582	-0.0211188901787934	-0.0158951083370924	-0.0149052234675666	-0.0301238010678253	-0.0236470937078981	-0.0218190230783678	-0.0436771651598198	-0.0335919378372242	-0.0171517630236946	-0.0346459456550443	-0.0193751995007891	-0.0180339147093943	-0.0262806653510803	-0.0184918887276557	-0.0242060619426205	-0.0206451599385355	-0.021908429349731	-0.0180197904008714	-0.0158866199632082	-0.0217042551909577	-0.0187152602657151	-0.0180661770922416	-0.0193409131149909	-0.0166452933214387	-0.0173448152306654	-0.0158781722123181	-0.0218275175385425	-0.0257104613136554	-0.0333402973145936	-0.020652489603766	-0.0172394396842831	-0.0180488989226697	-0.015117406404323	-0.0150779248271634	-0.0151227092427083	-0.037599045143983	-0.0275205154482067	-0.021296984056438	-0.0569024642803047	-0.0158390531662821	-0.0211668092396567	-0.0259186550308492	-0.0228363331370241	-0.0230974609878562	-0.0382278911265862	-0.0165776649106905	-0.0149732705432983	-0.0158917677859574	-0.0280194877094362	-0.0258053037776809	-0.0158451167540902	-0.0212565782917366	-0.0166464795677258	-0.0238479030914496	-0.0206754042094619	-0.0217666157806894	-0.0166465462207357	-0.0180554257882074	-0.026958380373002	-0.024740188281137	-0.0150921586485607	-0.0311673137304906	-0.0346348094966002	-0.033068709190673	-0.0236944294577151	-0.0205594423613293	-0.0269462628630695	-0.023052523676458	-0.0172310274258777	-0.0682641718396755	-0.0193884828368105	-0.0349658125261941	-0.0186465745788179	0.347159986617877	-0.0212988904499747	-0.0589210065797836	-0.0150721913095283	-0.0252191876025802	-0.0158750266694457	-0.0180485588979768	-0.0253435327904365	-0.0218517542155836	-0.0242790127411306	-0.0173191527637651	-0.0186190620729916	-0.0346517774726655	-0.0217822809537862	-0.0158733692634755	-0.0206390819979115	0.304242007996005	-0.0173699827438304	-0.0173635063450071	-0.015123574461446	-0.0211919650956295	-0.024715673107268	-0.020591663784707	-0.0158826343684817	-0.0193285487529587	-0.0193816364092828	-0.0180576711624925	-0.0253799311328558	-0.0194005104166559	-0.0301570752816454	-0.0193209463761862	-0.0224211757779714	-0.0198097634917142	-0.0266748306920932	-0.0165976531887009	-0.0212879481844448	-0.0158481330016258	0.311037183361572	-0.0180622081292345	-0.0336574479643894	-0.0285294947364298	-0.0218266823166327	-0.0193991381132634	-0.0259273958934369	-0.0236199786491004	-0.0193064776476348	-0.0219250589559196	-0.0458353251281673	-0.0200313709156892	-0.016611051947781	-0.09255392403446	-0.0193813664361604	-0.0200143633530409	-0.020050305268581	-0.0242670229475974	0.167355390692471	-0.0253172878475354	-0.0165095778144568	-0.0229228887614978	-0.0150305217366243	-0.0165637780395639	-0.0180417596979874	-0.0156693383939331	-0.020587944264027	-0.0223791649980467	-0.0194088065444946	-0.0151189966379053	-0.0248078644539536	-0.0165782830428975	-0.0192834131427584	-0.0158415697454566	-0.0199801429712455	0.278679250239295	-0.0179798035793115	-0.0274167884545334	0.285445472321815	-0.0158672011343303	-0.0330721404323368	-0.0166237234953685	-0.0257378279598611	-0.016640733412894	-0.0158828403178942	-0.0320333669853847	-0.0165642121347533	-0.0190713478831928	-0.019703657526692	-0.0193626419214957	-0.0219243398468967	-0.0223340101674693	-0.0149991240213057	-0.0224678769437333	0.316960453005745	-0.0158667902235606	-0.0236150575183827	-0.0290216658604099	-0.0151117683916051	-0.0151057998974922	-0.0230467596203104	-0.0205867298766618	-0.0173698670403242	-0.0199038536927483	-0.0353102570468283	-0.0191959118196575	-0.0173545058660848	-0.0181217906000481	-0.0187479511707131	-0.026002793959611	-0.0416730050275473	-0.0185291119345146	-0.0206693895096631	-0.0247707984175433	-0.0180675795584988	-0.0200689803301949	-0.0150902031592936	-0.0193852860768917	-0.0224631090544024	-0.0199784703271724	-0.0276821326942402	-0.0150865642562667	-0.0225076972758666	-0.017333153877821	-0.0261942339812024	-0.0262096377113244	-0.0336829401910844	-0.0200528228393927	-0.0289780304867768	-0.0259314711804786	-0.0193980977682542	-0.0186414026139793	0.174959832590255	-0.0192917342160383	-0.0172022004433692	-0.0229338200238889	0.288729725407907	-0.0213109137842391	-0.0200579818477415	0.166409086538415	-0.0217205648149736	0.220444591285099	-0.017286322063715	-0.0186868323283145	-0.0279769036218331	-0.0325509013572117	-0.0344917118178056	-0.0206879872200511	-0.0236572350398217	-0.0320549597361463	-0.0270003464685894	-0.017946716506833	-0.0200467411489207	-0.0228080490767683	-0.0206784404643997	-0.0187241847454674	-0.0158379161576413	-0.0330721955349132	-0.0726230129611306	-0.0173132393353185	-0.0390967083270503	-0.0179726371961693	-0.0263632561107233	-0.0165761711706663	-0.0212523529190739	-0.0274592564741443	-0.0264697400991898	-0.0218944125362572	-0.0320707597855819	-0.029080156580096	-0.0151203910527555	-0.0350062773858362	-0.0247318062451129	-0.0224808175024464	-0.0231115339027403	-0.0172055439207792	-0.0164774934290767	-0.0206216618795414	-0.0193667517525683	-0.0383177864978528	-0.0551289426069025	-0.0166375660787596	-0.0180593029252029	-0.0268231461973072	-0.0166491719305065	-0.0150451624706962
LV3003047028	-0.132666565747253	-0.0186397490726859	-0.0527515186008394	-0.0157419812797878	-0.0262376371402657	-0.0332274437098974	-0.0528995606624564	-0.0158812796106859	-0.0253461648587471	-0.0200136560617977	-0.0172711616950582	-0.0211188901787934	-0.0158951083370924	-0.0149052234675666	-0.0301238010678253	-0.0236470937078981	-0.0218190230783678	-0.0436771651598198	-0.0335919378372242	-0.0171517630236946	-0.0346459456550443	-0.0193751995007891	-0.0180339147093943	-0.0262806653510803	-0.0184918887276557	-0.0242060619426205	-0.0206451599385355	-0.021908429349731	-0.0180197904008714	-0.0158866199632082	-0.0217042551909577	-0.0187152602657151	-0.0180661770922416	-0.0193409131149909	-0.0166452933214387	-0.0173448152306654	-0.0158781722123181	-0.0218275175385425	-0.0257104613136554	-0.0333402973145936	-0.020652489603766	-0.0172394396842831	-0.0180488989226697	-0.015117406404323	-0.0150779248271634	-0.0151227092427083	-0.037599045143983	-0.0275205154482067	-0.021296984056438	-0.0569024642803047	-0.0158390531662821	-0.0211668092396567	-0.0259186550308492	-0.0228363331370241	-0.0230974609878562	-0.0382278911265862	-0.0165776649106905	-0.0149732705432983	-0.0158917677859574	-0.0280194877094362	-0.0258053037776809	-0.0158451167540902	-0.0212565782917366	-0.0166464795677258	-0.0238479030914496	-0.0206754042094619	-0.0217666157806894	-0.0166465462207357	-0.0180554257882074	-0.026958380373002	-0.024740188281137	-0.0150921586485607	-0.0311673137304906	-0.0346348094966002	-0.033068709190673	-0.0236944294577151	-0.0205594423613293	-0.0269462628630695	-0.023052523676458	-0.0172310274258777	-0.0682641718396755	-0.0193884828368105	-0.0349658125261941	-0.0186465745788179	-0.0150407799081982	-0.0212988904499747	-0.0589210065797836	-0.0150721913095283	-0.0252191876025802	-0.0158750266694457	-0.0180485588979768	-0.0253435327904365	-0.0218517542155836	-0.0242790127411306	-0.0173191527637651	-0.0186190620729916	-0.0346517774726655	-0.0217822809537862	-0.0158733692634755	-0.0206390819979115	-0.0166291346324163	-0.0173699827438304	-0.0173635063450071	-0.015123574461446	-0.0211919650956295	-0.024715673107268	-0.020591663784707	-0.0158826343684817	-0.0193285487529587	-0.0193816364092828	-0.0180576711624925	-0.0253799311328558	-0.0194005104166559	-0.0301570752816454	-0.0193209463761862	-0.0224211757779714	-0.0198097634917142	-0.0266748306920932	-0.0165976531887009	-0.0212879481844448	-0.0158481330016258	-0.0151299805822482	-0.0180622081292345	-0.0336574479643898	-0.0285294947364298	-0.0218266823166327	-0.0193991381132634	-0.0259273958934369	-0.0236199786491004	-0.0193064776476348	-0.0219250589559196	-0.0458353251281673	-0.0200313709156892	-0.016611051947781	-0.0925539240344599	-0.0193813664361604	-0.0200143633530409	-0.020050305268581	-0.0242670229475974	-0.0269061870254148	-0.0253172878475354	-0.0165095778144568	-0.0229228887614978	-0.0150305217366243	-0.0165637780395639	-0.0180417596979874	-0.0156693383939331	-0.020587944264027	-0.0223791649980467	-0.0194088065444946	-0.0151189966379053	-0.0248078644539536	-0.0165782830428975	-0.0192834131427584	-0.0158415697454566	-0.0199801429712455	-0.0180517884948271	-0.0179798035793115	-0.0274167884545334	-0.0158807409602585	-0.0158672011343303	-0.0330721404323368	-0.0166237234953685	-0.0257378279598611	-0.016640733412894	-0.0158828403178942	-0.0320333669853847	-0.0165642121347533	-0.0190713478831928	-0.019703657526692	-0.0193626419214957	-0.0219243398468967	-0.0223340101674693	-0.0149991240213057	-0.0224678769437333	-0.0179313425320254	-0.0158667902235606	-0.0236150575183827	-0.0290216658604099	-0.0151117683916051	-0.0151057998974922	-0.0230467596203104	-0.0205867298766618	-0.0173698670403242	-0.0199038536927483	-0.0353102570468283	-0.0191959118196575	-0.0173545058660848	-0.0181217906000481	-0.0187479511707131	-0.0381292216906509	-0.0416730050275473	-0.0185291119345146	-0.0206693895096631	-0.0247707984175433	-0.0180675795584988	-0.0200689803301949	-0.0150902031592936	-0.0193852860768917	-0.0224631090544024	-0.0199784703271724	-0.0276821326942402	-0.0150865642562667	-0.0225076972758666	-0.017333153877821	-0.0261942339812024	-0.0262096377113244	-0.0336829401910844	-0.0200528228393927	-0.0289780304867768	-0.0259314711804786	-0.0193980977682542	-0.0186414026139793	-0.0234931077528918	-0.0192917342160383	-0.0172022004433692	-0.0229338200238889	-0.0166134942587923	-0.0213109137842391	-0.0200579818477415	-0.0355202614121714	-0.0217205648149736	-0.0193376976592943	-0.017286322063715	-0.0186868323283145	-0.0279769036218331	-0.0325509013572117	-0.0344917118178056	-0.0206879872200511	-0.0236572350398217	-0.0320549597361463	-0.0270003464685894	-0.017946716506833	-0.0200467411489207	-0.0228080490767683	-0.0206784404643997	-0.0187241847454674	-0.0158379161576413	-0.0330721955349132	-0.0726230129611306	-0.0173132393353185	-0.0390967083270504	-0.0179726371961693	-0.0263632561107233	-0.0165761711706663	-0.0212523529190739	-0.0274592564741443	-0.0264697400991898	-0.0218944125362572	-0.0320707597855819	-0.029080156580096	-0.0151203910527555	-0.0350062773858362	-0.0247318062451129	-0.0224808175024464	-0.0231115339027403	-0.0172055439207792	-0.0164774934290767	-0.0206216618795414	-0.0193667517525683	-0.0383177864978528	-0.0551289426069025	-0.0166375660787596	-0.0180593029252029	-0.0268231461973072	-0.0166491719305065	-0.0150451624706962
