sample	module	module_abundance	core	age_kyr	state	state_label	index	value
LV3003047068	leiden1	0.0127206549568726	ST8	37.78969	4	IG-B	MGI	-13.8155105579643
LV3003047068	leiden6	0.00523196389236525	ST8	37.78969	4	IG-B	MGI	-13.8155105579643
LV3003047068	leiden5	0.00393662273526128	ST8	37.78969	4	IG-B	MGI	-13.8155105579643
LV3003047069	leiden4	0.730071652063903	ST8	33.7436870748299	4	IG-B	MGI	-13.8155105579643
LV3003047069	leiden1	0.0115177962942742	ST8	33.7436870748299	4	IG-B	MGI	-13.8155105579643
LV3003047069	leiden2	0.218936025211888	ST8	33.7436870748299	4	IG-B	MGI	-13.8155105579643
LV3003047069	leiden6	0.00945069261151629	ST8	33.7436870748299	4	IG-B	MGI	-13.8155105579643
LV3003047069	leiden3	0.0191084721129264	ST8	33.7436870748299	4	IG-B	MGI	-13.8155105579643
LV3003047069	grey	0.00241350357130755	ST8	33.7436870748299	4	IG-B	MGI	-13.8155105579643
LV3003047069	leiden5	0.00850185813418477	ST8	33.7436870748299	4	IG-B	MGI	-13.8155105579643
LV3003047070	leiden4	0.684001162975102	ST8	30.128	5	G-A	MGI	-13.8155105579643
LV3003047070	leiden1	0.0256977850610562	ST8	30.128	5	G-A	MGI	-13.8155105579643
LV3003047070	leiden2	0.187665195326955	ST8	30.128	5	G-A	MGI	-13.8155105579643
LV3003047070	leiden6	0.0537413437648676	ST8	30.128	5	G-A	MGI	-13.8155105579643
LV3003047070	leiden5	0.0200514087857483	ST8	30.128	5	G-A	MGI	-13.8155105579643
LV3003047070	leiden3	0.0263255273034836	ST8	30.128	5	G-A	MGI	-13.8155105579643
LV3003047070	grey	0.00251757678278797	ST8	30.128	5	G-A	MGI	-13.8155105579643
LV3003047071	leiden1	0.0515240520427732	ST8	26.141	5	G-A	MGI	-13.8155105579643
LV3003047071	leiden3	0.0201829670847873	ST8	26.141	5	G-A	MGI	-13.8155105579643
LV3003047071	leiden4	0.581205678536623	ST8	26.141	5	G-A	MGI	-13.8155105579643
LV3003047071	leiden2	0.290198640995585	ST8	26.141	5	G-A	MGI	-13.8155105579643
LV3003047071	leiden6	0.0328680562105065	ST8	26.141	5	G-A	MGI	-13.8155105579643
LV3003047071	grey	0.00497388430048998	ST8	26.141	5	G-A	MGI	-13.8155105579643
LV3003047071	leiden5	0.0190467208292352	ST8	26.141	5	G-A	MGI	-13.8155105579643
LV3003047073	leiden5	0.345617095508068	ST8	101.685	2	IG-E	MGI	0.717521720462896
LV3003047073	leiden3	0.234845180985608	ST8	101.685	2	IG-E	MGI	-13.8155105579643
LV3003047073	leiden1	0.134976013955517	ST8	101.685	2	IG-E	MGI	-13.8155105579643
LV3003047073	grey	0.0985608373310074	ST8	101.685	2	IG-E	MGI	-13.8155105579643
LV3003047073	leiden4	0.186000872219799	ST8	101.685	2	IG-E	MGI	-13.8155105579643
LV3003047074	leiden5	0.397179644389945	ST8	100.672	2	IG-E	MGI	-13.8155105579643
LV3003047074	leiden3	0.183936235438381	ST8	100.672	2	IG-E	MGI	-13.8155105579643
LV3003047074	leiden2	0.0131207847946045	ST8	100.672	2	IG-E	MGI	-13.8155105579643
LV3003047074	leiden1	0.0955242182709994	ST8	100.672	2	IG-E	MGI	-13.8155105579643
LV3003047074	grey	0.0982219497240956	ST8	100.672	2	IG-E	MGI	-13.8155105579643
LV3003047074	leiden4	0.212017167381974	ST8	100.672	2	IG-E	MGI	-13.8155105579643
LV3003047077	leiden4	0.540474279143434	ST8	99.7145	2	IG-E	MGI	-13.8155105579643
LV3003047077	grey	0.154173265930442	ST8	99.7145	2	IG-E	MGI	-13.8155105579643
LV3003047077	leiden2	0.161832027944718	ST8	99.7145	2	IG-E	MGI	-13.8155105579643
LV3003047077	leiden3	0.110997808682823	ST8	99.7145	2	IG-E	MGI	-13.8155105579643
LV3003047077	leiden5	0.0272287431385737	ST8	99.7145	2	IG-E	MGI	-13.8155105579643
LV3003047077	leiden1	0.00529387516000955	ST8	99.7145	2	IG-E	MGI	-13.8155105579643
LV3003047078	grey	0.114213197969543	ST8	98.757	2	IG-E	MGI	-13.8155105579643
LV3003047078	leiden2	0.0963720513586145	ST8	98.757	2	IG-E	MGI	-13.8155105579643
LV3003047078	leiden3	0.185204538668259	ST8	98.757	2	IG-E	MGI	-13.8155105579643
LV3003047078	leiden4	0.37249925350851	ST8	98.757	2	IG-E	MGI	-13.8155105579643
LV3003047078	leiden5	0.231710958495073	ST8	98.757	2	IG-E	MGI	-13.8155105579643
LV3003047079	leiden3	0.199708471809224	ST8	97.52	1	IG-D	MGI	-13.8155105579643
LV3003047079	leiden4	0.530482187627544	ST8	97.52	1	IG-D	MGI	-13.8155105579643
LV3003047079	grey	0.0837094046994345	ST8	97.52	1	IG-D	MGI	-13.8155105579643
LV3003047079	leiden5	0.105894700017492	ST8	97.52	1	IG-D	MGI	-13.8155105579643
LV3003047079	leiden2	0.062451169028045	ST8	97.52	1	IG-D	MGI	-13.8155105579643
LV3003047079	leiden1	0.0167395487143607	ST8	97.52	1	IG-D	MGI	-13.8155105579643
LV3003047079	leiden6	0.00101451810390065	ST8	97.52	1	IG-D	MGI	-13.8155105579643
LV3003047080	leiden4	0.71049988903684	ST8	87.9935	1	IG-D	MGI	-13.8155105579643
LV3003047080	leiden1	0.00652185974256547	ST8	87.9935	1	IG-D	MGI	-13.8155105579643
LV3003047080	leiden3	0.0854471815357301	ST8	87.9935	1	IG-D	MGI	-13.8155105579643
LV3003047080	leiden5	0.0809420772303595	ST8	87.9935	1	IG-D	MGI	-13.8155105579643
LV3003047080	grey	0.038598535286285	ST8	87.9935	1	IG-D	MGI	-13.8155105579643
LV3003047080	leiden2	0.0779904571682202	ST8	87.9935	1	IG-D	MGI	-13.8155105579643
LV3003047081	leiden4	0.709164102347932	ST8	52.20718	4	IG-B	MGI	-13.8155105579643
LV3003047081	leiden2	0.204295409518189	ST8	52.20718	4	IG-B	MGI	-13.8155105579643
LV3003047081	leiden6	0.00877137517739465	ST8	52.20718	4	IG-B	MGI	-13.8155105579643
LV3003047081	leiden3	0.0321347777824615	ST8	52.20718	4	IG-B	MGI	-13.8155105579643
LV3003047081	leiden5	0.00941772400904888	ST8	52.20718	4	IG-B	MGI	-13.8155105579643
LV3003047081	leiden1	0.0312460481389369	ST8	52.20718	4	IG-B	MGI	-13.8155105579643
LV3003047081	grey	0.00497056302603662	ST8	52.20718	4	IG-B	MGI	-13.8155105579643
LV3003047082	leiden4	0.804272810061779	ST8	41.9168333333333	4	IG-B	MGI	-13.8155105579643
LV3003047082	leiden6	0.0037510152846489	ST8	41.9168333333333	4	IG-B	MGI	-13.8155105579643
LV3003047082	leiden2	0.140367717640109	ST8	41.9168333333333	4	IG-B	MGI	-13.8155105579643
LV3003047082	leiden3	0.02979152821876	ST8	41.9168333333333	4	IG-B	MGI	-13.8155105579643
LV3003047082	leiden1	0.0132811538556204	ST8	41.9168333333333	4	IG-B	MGI	-13.8155105579643
LV3003047082	leiden5	0.00761032759851338	ST8	41.9168333333333	4	IG-B	MGI	-13.8155105579643
LV3003047082	grey	0.000925447340569544	ST8	41.9168333333333	4	IG-B	MGI	-13.8155105579643
LV3003047083	leiden1	0.0151838688941267	ST8	37.30319	4	IG-B	MGI	-13.8155105579643
LV3003047083	leiden4	0.747999497565409	ST8	37.30319	4	IG-B	MGI	-13.8155105579643
LV3003047083	leiden6	0.00895515771274041	ST8	37.30319	4	IG-B	MGI	-13.8155105579643
LV3003047083	leiden2	0.193610953074087	ST8	37.30319	4	IG-B	MGI	-13.8155105579643
LV3003047083	leiden3	0.0281732808239927	ST8	37.30319	4	IG-B	MGI	-13.8155105579643
LV3003047083	leiden5	0.00567086101033685	ST8	37.30319	4	IG-B	MGI	-13.8155105579643
LV3003047083	grey	0.000406380919307527	ST8	37.30319	4	IG-B	MGI	-13.8155105579643
LV3003047084	leiden1	0.0240780443961764	ST8	33.276	5	G-A	MGI	-13.8155105579643
LV3003047084	leiden3	0.082725561973954	ST8	33.276	5	G-A	MGI	-13.8155105579643
LV3003047084	leiden4	0.679709018734026	ST8	33.276	5	G-A	MGI	-13.8155105579643
LV3003047084	leiden6	0.010695527614197	ST8	33.276	5	G-A	MGI	-13.8155105579643
LV3003047084	leiden2	0.192839688796098	ST8	33.276	5	G-A	MGI	-13.8155105579643
LV3003047084	grey	0.00256153392440854	ST8	33.276	5	G-A	MGI	-13.8155105579643
LV3003047084	leiden5	0.00739062456114071	ST8	33.276	5	G-A	MGI	-13.8155105579643
LV3003047085	leiden1	0.0477365585566041	ST8	29.703	5	G-A	MGI	-13.8155105579643
LV3003047085	leiden2	0.214378367140326	ST8	29.703	5	G-A	MGI	-13.8155105579643
LV3003047085	leiden4	0.602155421773873	ST8	29.703	5	G-A	MGI	-13.8155105579643
LV3003047085	leiden6	0.0562425425751166	ST8	29.703	5	G-A	MGI	-13.8155105579643
LV3003047085	grey	0.0145148606139495	ST8	29.703	5	G-A	MGI	-13.8155105579643
LV3003047085	leiden3	0.0223202986585674	ST8	29.703	5	G-A	MGI	-13.8155105579643
LV3003047085	leiden5	0.0426519506815634	ST8	29.703	5	G-A	MGI	-13.8155105579643
LV3003047087	leiden4	0.639679559940627	ST8	94.9015	2	IG-E	MGI	-13.8155105579643
LV3003047087	grey	0.0689339037806688	ST8	94.9015	2	IG-E	MGI	-13.8155105579643
LV3003047087	leiden2	0.164236444599668	ST8	94.9015	2	IG-E	MGI	-13.8155105579643
LV3003047087	leiden3	0.06762420326552	ST8	94.9015	2	IG-E	MGI	-13.8155105579643
LV3003047087	leiden5	0.0569064873832184	ST8	94.9015	2	IG-E	MGI	-13.8155105579643
LV3003047087	leiden1	0.00261940103029774	ST8	94.9015	2	IG-E	MGI	-13.8155105579643
LV3003047088	leiden3	0.109364810225642	ST8	93.52	2	IG-E	MGI	-13.8155105579643
LV3003047088	leiden4	0.652189035259337	ST8	93.52	2	IG-E	MGI	-13.8155105579643
LV3003047088	leiden5	0.0909308290943872	ST8	93.52	2	IG-E	MGI	-13.8155105579643
LV3003047088	leiden2	0.0264336333202904	ST8	93.52	2	IG-E	MGI	-13.8155105579643
LV3003047088	leiden1	0.0449545671927308	ST8	93.52	2	IG-E	MGI	-13.8155105579643
LV3003047088	grey	0.0761271249076127	ST8	93.52	2	IG-E	MGI	-13.8155105579643
LV3003047089	leiden4	0.560686434051187	ST8	92.1385	2	IG-E	MGI	-13.8155105579643
LV3003047089	leiden3	0.177906460680094	ST8	92.1385	2	IG-E	MGI	-13.8155105579643
LV3003047089	grey	0.12903748476587	ST8	92.1385	2	IG-E	MGI	-13.8155105579643
LV3003047089	leiden5	0.102091566808265	ST8	92.1385	2	IG-E	MGI	-13.8155105579643
LV3003047089	leiden1	0.00535396016935421	ST8	92.1385	2	IG-E	MGI	-13.8155105579643
LV3003047089	leiden2	0.0249240935252305	ST8	92.1385	2	IG-E	MGI	-13.8155105579643
LV3003047090	leiden1	0.0103750997605746	ST8	90.757	2	IG-E	MGI	-13.8155105579643
LV3003047090	leiden3	0.117780962054705	ST8	90.757	2	IG-E	MGI	-13.8155105579643
LV3003047090	leiden4	0.665584415584416	ST8	90.757	2	IG-E	MGI	-13.8155105579643
LV3003047090	grey	0.0645360226365813	ST8	90.757	2	IG-E	MGI	-13.8155105579643
LV3003047090	leiden2	0.023652325328303	ST8	90.757	2	IG-E	MGI	-13.8155105579643
LV3003047090	leiden5	0.116075963143002	ST8	90.757	2	IG-E	MGI	-13.8155105579643
LV3003047090	leiden6	0.0019952114924182	ST8	90.757	2	IG-E	MGI	-13.8155105579643
LV3003047091	leiden4	0.686357682792155	ST8	89.37525	1	IG-D	MGI	-13.8155105579643
LV3003047091	leiden5	0.0699922097711727	ST8	89.37525	1	IG-D	MGI	-13.8155105579643
LV3003047091	grey	0.031880013354678	ST8	89.37525	1	IG-D	MGI	-13.8155105579643
LV3003047091	leiden3	0.122905840959482	ST8	89.37525	1	IG-D	MGI	-13.8155105579643
LV3003047091	leiden2	0.0515439206252729	ST8	89.37525	1	IG-D	MGI	-13.8155105579643
LV3003047091	leiden1	0.0373203324972392	ST8	89.37525	1	IG-D	MGI	-13.8155105579643
LV3003047093	leiden3	0.103283772177436	ST8	79.675	1	IG-D	MGI	-13.8155105579643
LV3003047093	leiden4	0.693386167648168	ST8	79.675	1	IG-D	MGI	-13.8155105579643
LV3003047093	leiden1	0.00465288015689758	ST8	79.675	1	IG-D	MGI	-13.8155105579643
LV3003047093	grey	0.0385287373544135	ST8	79.675	1	IG-D	MGI	-13.8155105579643
LV3003047093	leiden5	0.071607263737234	ST8	79.675	1	IG-D	MGI	-13.8155105579643
LV3003047093	leiden2	0.0882334841483678	ST8	79.675	1	IG-D	MGI	-13.8155105579643
LV3003047094	leiden4	0.805451258517591	ST8	50.6848	4	IG-B	MGI	-13.8155105579643
LV3003047094	leiden5	0.0112040302903882	ST8	50.6848	4	IG-B	MGI	-13.8155105579643
LV3003047094	leiden2	0.114325356190187	ST8	50.6848	4	IG-B	MGI	-13.8155105579643
LV3003047094	leiden6	0.00223448502547376	ST8	50.6848	4	IG-B	MGI	-13.8155105579643
LV3003047094	leiden3	0.0603247746551877	ST8	50.6848	4	IG-B	MGI	-13.8155105579643
LV3003047094	grey	0.000410867119252601	ST8	50.6848	4	IG-B	MGI	-13.8155105579643
LV3003047094	leiden1	0.00604922820191907	ST8	50.6848	4	IG-B	MGI	-13.8155105579643
LV3003047095	leiden4	0.823780739675663	ST8	40.9751666666667	4	IG-B	MGI	-13.8155105579643
LV3003047095	leiden1	0.0106041830238476	ST8	40.9751666666667	4	IG-B	MGI	-13.8155105579643
LV3003047095	leiden2	0.130387621831437	ST8	40.9751666666667	4	IG-B	MGI	-13.8155105579643
LV3003047095	leiden6	0.0015103787298314	ST8	40.9751666666667	4	IG-B	MGI	-13.8155105579643
LV3003047095	leiden3	0.0289399916125106	ST8	40.9751666666667	4	IG-B	MGI	-13.8155105579643
LV3003047095	leiden5	0.004777085126711	ST8	40.9751666666667	4	IG-B	MGI	-13.8155105579643
LV3003047096	leiden1	0.0181585728479747	ST8	36.89377	5	G-A	MGI	-13.8155105579643
LV3003047096	leiden4	0.777931653800588	ST8	36.89377	5	G-A	MGI	-13.8155105579643
LV3003047096	leiden2	0.146274787714202	ST8	36.89377	5	G-A	MGI	-13.8155105579643
LV3003047096	leiden6	0.0244392391071103	ST8	36.89377	5	G-A	MGI	-13.8155105579643
LV3003047096	leiden3	0.0225458427326939	ST8	36.89377	5	G-A	MGI	-13.8155105579643
LV3003047096	leiden5	0.0106499037974318	ST8	36.89377	5	G-A	MGI	-13.8155105579643
LV3003047097	leiden1	0.0239862146073559	ST8	32.835	5	G-A	MGI	-13.8155105579643
LV3003047097	leiden4	0.69073171930385	ST8	32.835	5	G-A	MGI	-13.8155105579643
LV3003047097	leiden2	0.188520158986614	ST8	32.835	5	G-A	MGI	-13.8155105579643
LV3003047097	leiden6	0.0424312419754148	ST8	32.835	5	G-A	MGI	-13.8155105579643
LV3003047097	leiden3	0.0314379442318207	ST8	32.835	5	G-A	MGI	-13.8155105579643
LV3003047097	leiden5	0.00844693176722099	ST8	32.835	5	G-A	MGI	-13.8155105579643
LV3003047097	grey	0.0144457891277238	ST8	32.835	5	G-A	MGI	-13.8155105579643
LV3003047098	leiden4	0.679412195360037	ST8	29.278	5	G-A	MGI	-13.8155105579643
LV3003047098	leiden3	0.0252497315589106	ST8	29.278	5	G-A	MGI	-13.8155105579643
LV3003047098	leiden2	0.161922851657827	ST8	29.278	5	G-A	MGI	-13.8155105579643
LV3003047098	leiden6	0.0616112973025738	ST8	29.278	5	G-A	MGI	-13.8155105579643
LV3003047098	grey	0.0151384505254938	ST8	29.278	5	G-A	MGI	-13.8155105579643
LV3003047098	leiden5	0.0194985845833469	ST8	29.278	5	G-A	MGI	-13.8155105579643
LV3003047098	leiden1	0.0371668890118114	ST8	29.278	5	G-A	MGI	-13.8155105579643
LV3003047099	leiden4	0.671455921523158	ST8	25.058	3	IG-A	MGI	-13.8155105579643
LV3003047099	leiden1	0.0578196937187847	ST8	25.058	3	IG-A	MGI	-1.77967007388438
LV3003047099	leiden2	0.204836270835948	ST8	25.058	3	IG-A	MGI	-13.8155105579643
LV3003047099	leiden6	0.00597660755801792	ST8	25.058	3	IG-A	MGI	-13.8155105579643
LV3003047099	leiden3	0.0351105772008359	ST8	25.058	3	IG-A	MGI	-13.8155105579643
LV3003047099	leiden5	0.0202646840267194	ST8	25.058	3	IG-A	MGI	-13.8155105579643
LV3003047099	grey	0.0045362451365356	ST8	25.058	3	IG-A	MGI	-13.8155105579643
LV3003047100	leiden3	0.115572961501957	ST8	86.61175	1	IG-D	MGI	-13.8155105579643
LV3003047100	leiden4	0.694494108150208	ST8	86.61175	1	IG-D	MGI	-13.8155105579643
LV3003047100	leiden5	0.0734675987677094	ST8	86.61175	1	IG-D	MGI	-13.8155105579643
LV3003047100	grey	0.033336171259377	ST8	86.61175	1	IG-D	MGI	-13.8155105579643
LV3003047100	leiden2	0.074517631403859	ST8	86.61175	1	IG-D	MGI	-13.8155105579643
LV3003047100	leiden1	0.0081984530149811	ST8	86.61175	1	IG-D	MGI	-13.8155105579643
LV3003047100	leiden6	0.000413075901908663	ST8	86.61175	1	IG-D	MGI	-13.8155105579643
LV3003047101	leiden4	0.784229019065722	ST8	85.23	1	IG-D	MGI	-13.8155105579643
LV3003047101	leiden1	0.00996966380584836	ST8	85.23	1	IG-D	MGI	-13.8155105579643
LV3003047101	grey	0.0213169364283931	ST8	85.23	1	IG-D	MGI	-13.8155105579643
LV3003047101	leiden2	0.0820469251003206	ST8	85.23	1	IG-D	MGI	-13.8155105579643
LV3003047101	leiden3	0.0704548509110458	ST8	85.23	1	IG-D	MGI	-13.8155105579643
LV3003047101	leiden5	0.03198260468867	ST8	85.23	1	IG-D	MGI	-13.8155105579643
LV3003047104	leiden4	0.788166470534987	ST8	83.84125	2	IG-E	MGI	-13.8155105579643
LV3003047104	leiden5	0.0706300353037024	ST8	83.84125	2	IG-E	MGI	-13.8155105579643
LV3003047104	grey	0.0449895899339187	ST8	83.84125	2	IG-E	MGI	-13.8155105579643
LV3003047104	leiden2	0.0366615370688875	ST8	83.84125	2	IG-E	MGI	-13.8155105579643
LV3003047104	leiden3	0.0538720919706708	ST8	83.84125	2	IG-E	MGI	-13.8155105579643
LV3003047104	leiden1	0.0056802751878338	ST8	83.84125	2	IG-E	MGI	-13.8155105579643
LV3003047105	leiden4	0.678319761348061	ST8	82.4525	2	IG-E	MGI	-13.8155105579643
LV3003047105	leiden5	0.100104813351608	ST8	82.4525	2	IG-E	MGI	-13.8155105579643
LV3003047105	grey	0.0564863339514634	ST8	82.4525	2	IG-E	MGI	-13.8155105579643
LV3003047105	leiden2	0.0297669918568088	ST8	82.4525	2	IG-E	MGI	-13.8155105579643
LV3003047105	leiden3	0.135322099492058	ST8	82.4525	2	IG-E	MGI	-13.8155105579643
LV3003047106	leiden3	0.0858510667736669	ST8	81.06375	2	IG-E	MGI	-13.8155105579643
LV3003047106	leiden4	0.698851592550571	ST8	81.06375	2	IG-E	MGI	-13.8155105579643
LV3003047106	leiden1	0.00277278135982511	ST8	81.06375	2	IG-E	MGI	-13.8155105579643
LV3003047106	leiden5	0.0935329440739408	ST8	81.06375	2	IG-E	MGI	-13.8155105579643
LV3003047106	grey	0.0598776876885187	ST8	81.06375	2	IG-E	MGI	-13.8155105579643
LV3003047106	leiden2	0.0576694246893765	ST8	81.06375	2	IG-E	MGI	-13.8155105579643
LV3003047106	leiden6	0.00144450286410051	ST8	81.06375	2	IG-E	MGI	-13.8155105579643
LV3003047107	leiden4	0.727265814259177	ST8	71.517	1	IG-D	MGI	-13.8155105579643
LV3003047107	leiden3	0.0598350949996198	ST8	71.517	1	IG-D	MGI	-13.8155105579643
LV3003047107	leiden5	0.0454738031351504	ST8	71.517	1	IG-D	MGI	-13.8155105579643
LV3003047107	leiden2	0.138804094742522	ST8	71.517	1	IG-D	MGI	-13.8155105579643
LV3003047107	grey	0.0200355592249393	ST8	71.517	1	IG-D	MGI	-13.8155105579643
LV3003047107	leiden1	0.00719150923924261	ST8	71.517	1	IG-D	MGI	-13.8155105579643
LV3003047107	leiden6	0.00139412439934965	ST8	71.517	1	IG-D	MGI	-13.8155105579643
LV3003047110	leiden1	0.00909806765200741	ST8	49.1548	4	IG-B	MGI	-13.8155105579643
LV3003047110	leiden4	0.763325609984081	ST8	49.1548	4	IG-B	MGI	-13.8155105579643
LV3003047110	leiden6	0.00525149982155098	ST8	49.1548	4	IG-B	MGI	-13.8155105579643
LV3003047110	leiden2	0.153766407396287	ST8	49.1548	4	IG-B	MGI	-13.8155105579643
LV3003047110	leiden5	0.0112167957353516	ST8	49.1548	4	IG-B	MGI	-13.8155105579643
LV3003047110	leiden3	0.0573416194107217	ST8	49.1548	4	IG-B	MGI	-13.8155105579643
LV3003047112	leiden4	0.717683027801459	ST8	40.0335	4	IG-B	MGI	-13.8155105579643
LV3003047112	leiden2	0.22858159203675	ST8	40.0335	4	IG-B	MGI	-13.8155105579643
LV3003047112	leiden6	0.00421039074143356	ST8	40.0335	4	IG-B	MGI	-13.8155105579643
LV3003047112	leiden3	0.0224288404099381	ST8	40.0335	4	IG-B	MGI	-13.8155105579643
LV3003047112	leiden5	0.00376573913363467	ST8	40.0335	4	IG-B	MGI	-13.8155105579643
LV3003047112	leiden1	0.0219995216162013	ST8	40.0335	4	IG-B	MGI	-13.8155105579643
LV3003047112	grey	0.00133088826058424	ST8	40.0335	4	IG-B	MGI	-13.8155105579643
LV3003047113	leiden1	0.0255930075498801	ST8	36.48927	5	G-A	MGI	-13.8155105579643
LV3003047113	leiden4	0.74020639768036	ST8	36.48927	5	G-A	MGI	-13.8155105579643
LV3003047113	leiden2	0.17669538910554	ST8	36.48927	5	G-A	MGI	-13.8155105579643
LV3003047113	leiden6	0.0227772813954419	ST8	36.48927	5	G-A	MGI	-13.8155105579643
LV3003047113	leiden3	0.0246747531476885	ST8	36.48927	5	G-A	MGI	-13.8155105579643
LV3003047113	leiden5	0.0084605141081597	ST8	36.48927	5	G-A	MGI	-13.8155105579643
LV3003047113	grey	0.00159265701292986	ST8	36.48927	5	G-A	MGI	-13.8155105579643
LV3003047114	leiden3	0.0322884697696868	ST8	32.3855	5	G-A	MGI	-13.8155105579643
LV3003047114	leiden4	0.72523609605945	ST8	32.3855	5	G-A	MGI	-13.8155105579643
LV3003047114	leiden6	0.039282559399674	ST8	32.3855	5	G-A	MGI	-13.8155105579643
LV3003047114	grey	0.00104729206699026	ST8	32.3855	5	G-A	MGI	-13.8155105579643
LV3003047114	leiden2	0.189883158632874	ST8	32.3855	5	G-A	MGI	-13.8155105579643
LV3003047114	leiden5	0.00477200907045999	ST8	32.3855	5	G-A	MGI	-13.8155105579643
LV3003047114	leiden1	0.00749041500086516	ST8	32.3855	5	G-A	MGI	-13.8155105579643
LV3003047117	leiden1	0.0243973578107575	ST8	28.7616666666667	5	G-A	MGI	-13.8155105579643
LV3003047117	leiden4	0.687875096508536	ST8	28.7616666666667	5	G-A	MGI	-13.8155105579643
LV3003047117	leiden6	0.0234194046495668	ST8	28.7616666666667	5	G-A	MGI	-13.8155105579643
LV3003047117	leiden2	0.220187012095736	ST8	28.7616666666667	5	G-A	MGI	-13.8155105579643
LV3003047117	leiden5	0.0100712018529639	ST8	28.7616666666667	5	G-A	MGI	-13.8155105579643
LV3003047117	leiden3	0.0290640816676675	ST8	28.7616666666667	5	G-A	MGI	-13.8155105579643
LV3003047117	grey	0.00498584541477224	ST8	28.7616666666667	5	G-A	MGI	-13.8155105579643
LV3003047118	leiden1	0.0700427752549014	ST8	24.528	3	IG-A	MGI	-13.8155105579643
LV3003047118	leiden2	0.221388082023029	ST8	24.528	3	IG-A	MGI	-13.8155105579643
LV3003047118	leiden4	0.653007526202306	ST8	24.528	3	IG-A	MGI	-13.8155105579643
LV3003047118	leiden5	0.0147796612224056	ST8	24.528	3	IG-A	MGI	-1.92140259337047
LV3003047118	grey	0.00141978086583904	ST8	24.528	3	IG-A	MGI	-13.8155105579643
LV3003047118	leiden6	0.00458436180319746	ST8	24.528	3	IG-A	MGI	-13.8155105579643
LV3003047118	leiden3	0.034777812628322	ST8	24.528	3	IG-A	MGI	-13.8155105579643
LV3003047122	leiden4	0.756766667430615	ST8	76.951	2	IG-E	MGI	-13.8155105579643
LV3003047122	leiden2	0.103980931863498	ST8	76.951	2	IG-E	MGI	-13.8155105579643
LV3003047122	leiden3	0.0619026883322256	ST8	76.951	2	IG-E	MGI	-13.8155105579643
LV3003047122	leiden5	0.0436825338619852	ST8	76.951	2	IG-E	MGI	-13.8155105579643
LV3003047122	leiden1	0.00786102262049366	ST8	76.951	2	IG-E	MGI	-13.8155105579643
LV3003047122	grey	0.0258061558911833	ST8	76.951	2	IG-E	MGI	-13.8155105579643
LV3003047123	leiden4	0.759338334295057	ST8	75.589	2	IG-E	MGI	-13.8155105579643
LV3003047123	leiden3	0.0551644547028275	ST8	75.589	2	IG-E	MGI	-13.8155105579643
LV3003047123	leiden1	0.0578188113098673	ST8	75.589	2	IG-E	MGI	-13.8155105579643
LV3003047123	leiden2	0.0899788420850164	ST8	75.589	2	IG-E	MGI	-13.8155105579643
LV3003047123	leiden5	0.0211963839199846	ST8	75.589	2	IG-E	MGI	-13.8155105579643
LV3003047123	grey	0.0165031736872475	ST8	75.589	2	IG-E	MGI	-13.8155105579643
LV3003047124	leiden3	0.0496229347763514	ST8	74.227	2	IG-E	MGI	-13.8155105579643
LV3003047124	leiden1	0.0447153301479477	ST8	74.227	2	IG-E	MGI	-13.8155105579643
LV3003047124	leiden4	0.763744171320016	ST8	74.227	2	IG-E	MGI	-13.8155105579643
LV3003047124	leiden2	0.083932991767889	ST8	74.227	2	IG-E	MGI	-13.8155105579643
LV3003047124	leiden5	0.032654999712164	ST8	74.227	2	IG-E	MGI	-13.8155105579643
LV3003047124	grey	0.0253295722756318	ST8	74.227	2	IG-E	MGI	-13.8155105579643
LV3003047125	leiden4	0.793503997325831	ST8	72.872	2	IG-E	MGI	-13.8155105579643
LV3003047125	leiden3	0.0754802826448276	ST8	72.872	2	IG-E	MGI	-13.8155105579643
LV3003047125	leiden1	0.0058126038794024	ST8	72.872	2	IG-E	MGI	-13.8155105579643
LV3003047125	leiden2	0.0676806224871631	ST8	72.872	2	IG-E	MGI	-13.8155105579643
LV3003047125	leiden5	0.0360641429194871	ST8	72.872	2	IG-E	MGI	-13.8155105579643
LV3003047125	grey	0.021458350743289	ST8	72.872	2	IG-E	MGI	-13.8155105579643
LV3003047126	leiden4	0.73531741541247	ST8	64.210824	4	IG-B	MGI	-13.8155105579643
LV3003047126	leiden5	0.0118252800724228	ST8	64.210824	4	IG-B	MGI	-13.8155105579643
LV3003047126	grey	0.00705367583267323	ST8	64.210824	4	IG-B	MGI	-13.8155105579643
LV3003047126	leiden3	0.027032803993311	ST8	64.210824	4	IG-B	MGI	-13.8155105579643
LV3003047126	leiden2	0.20314837866043	ST8	64.210824	4	IG-B	MGI	-13.8155105579643
LV3003047126	leiden1	0.0142016521443929	ST8	64.210824	4	IG-B	MGI	-13.8155105579643
LV3003047126	leiden6	0.0014207938842996	ST8	64.210824	4	IG-B	MGI	-13.8155105579643
LV3003047127	leiden4	0.775347871450265	ST8	47.6248	2	IG-E	MGI	-13.8155105579643
LV3003047127	leiden1	0.00823321591272998	ST8	47.6248	2	IG-E	MGI	-13.8155105579643
LV3003047127	leiden5	0.0221687344400483	ST8	47.6248	2	IG-E	MGI	-13.8155105579643
LV3003047127	leiden2	0.143941819984918	ST8	47.6248	2	IG-E	MGI	-13.8155105579643
