state	sample	module	core	age_kyr	state_label	index	value	state_label_source
1	LV3003061500	grey	ST13	148.086	state_03	OAP	-30.2038939657095	IG-D
1	LV3003061500	leiden6	ST13	148.086	state_03	OAP	820	IG-D
1	LV3003061501	leiden3	ST13	105.5872	state_03	OAP	366.472321719971	IG-D
1	LV3003061501	leiden4	ST13	105.5872	state_03	OAP	278.663758540997	IG-D
1	LV3003061501	leiden2	ST13	105.5872	state_03	OAP	555.033343392261	IG-D
1	LV3003061501	leiden6	ST13	105.5872	state_03	OAP	331.801604996659	IG-D
1	LV3003061501	leiden5	ST13	105.5872	state_03	OAP	272.949967595593	IG-D
1	LV3003061501	leiden1	ST13	105.5872	state_03	OAP	712.597855403934	IG-D
1	LV3003061501	grey	ST13	105.5872	state_03	OAP	601.662343387471	IG-D
1	LV3003061503	leiden1	ST13	73.1472	state_03	OAP	534.045068065164	IG-D
1	LV3003061503	leiden2	ST13	73.1472	state_03	OAP	568.036664677159	IG-D
1	LV3003061503	leiden3	ST13	73.1472	state_03	OAP	547.415975406442	IG-D
1	LV3003061503	leiden4	ST13	73.1472	state_03	OAP	324.116123004111	IG-D
1	LV3003061503	leiden6	ST13	73.1472	state_03	OAP	721.770142680352	IG-D
1	LV3003061503	leiden5	ST13	73.1472	state_03	OAP	475.329984145858	IG-D
1	LV3003061503	grey	ST13	73.1472	state_03	OAP	685.737762237762	IG-D
1	LV3003061514	leiden2	ST13	100.6726	state_03	OAP	569.422168714961	IG-D
1	LV3003061514	leiden3	ST13	100.6726	state_03	OAP	552.959506952936	IG-D
1	LV3003061514	leiden4	ST13	100.6726	state_03	OAP	386.303435030042	IG-D
1	LV3003061514	leiden1	ST13	100.6726	state_03	OAP	538.768235672499	IG-D
1	LV3003061514	leiden6	ST13	100.6726	state_03	OAP	596.304461942257	IG-D
1	LV3003061514	grey	ST13	100.6726	state_03	OAP	517.771164021164	IG-D
1	LV3003061514	leiden5	ST13	100.6726	state_03	OAP	745.026387046861	IG-D
1	LV3003061515	leiden1	ST13	71.0012	state_03	OAP	574.372245759643	IG-D
1	LV3003061515	leiden3	ST13	71.0012	state_03	OAP	604.553319867886	IG-D
1	LV3003061515	leiden4	ST13	71.0012	state_03	OAP	400.407808591476	IG-D
1	LV3003061515	leiden2	ST13	71.0012	state_03	OAP	567.626627639731	IG-D
1	LV3003061515	leiden6	ST13	71.0012	state_03	OAP	579.028748809703	IG-D
1	LV3003061515	grey	ST13	71.0012	state_03	OAP	560.17701803537	IG-D
1	LV3003061515	leiden5	ST13	71.0012	state_03	OAP	516.383773579751	IG-D
1	LV3003061528	leiden3	ST13	95.118	state_03	OAP	578.424015586843	IG-D
1	LV3003061528	leiden4	ST13	95.118	state_03	OAP	374.455964225746	IG-D
1	LV3003061528	leiden2	ST13	95.118	state_03	OAP	592.237834191068	IG-D
1	LV3003061528	leiden1	ST13	95.118	state_03	OAP	551.283735640922	IG-D
1	LV3003061528	leiden5	ST13	95.118	state_03	OAP	412.509896964931	IG-D
1	LV3003061528	grey	ST13	95.118	state_03	OAP	455.888997627521	IG-D
1	LV3003061528	leiden6	ST13	95.118	state_03	OAP	820	IG-D
1	LV3003061529	leiden1	ST13	66.015	state_03	OAP	527.381222286368	IG-D
1	LV3003061529	leiden2	ST13	66.015	state_03	OAP	576.426424659204	IG-D
1	LV3003061529	leiden3	ST13	66.015	state_03	OAP	617.568592619673	IG-D
1	LV3003061529	leiden4	ST13	66.015	state_03	OAP	386.273484556079	IG-D
1	LV3003061529	leiden5	ST13	66.015	state_03	OAP	631.87642059782	IG-D
1	LV3003061529	grey	ST13	66.015	state_03	OAP	659.874331550802	IG-D
1	LV3003061529	leiden6	ST13	66.015	state_03	OAP	721.160862354892	IG-D
1	LV3003061541	leiden3	ST13	91.09	state_03	OAP	278.103520154091	IG-D
1	LV3003061541	leiden4	ST13	91.09	state_03	OAP	310.951779186423	IG-D
1	LV3003061541	leiden5	ST13	91.09	state_03	OAP	-174.591870640265	IG-D
1	LV3003061541	leiden6	ST13	91.09	state_03	OAP	818.03374054683	IG-D
1	LV3003061541	leiden2	ST13	91.09	state_03	OAP	613.750588869025	IG-D
1	LV3003061541	grey	ST13	91.09	state_03	OAP	413.297268894727	IG-D
1	LV3003061541	leiden1	ST13	91.09	state_03	OAP	548.409129537922	IG-D
1	LV3003061543	leiden1	ST13	62.293	state_03	OAP	635.123173142647	IG-D
1	LV3003061543	leiden2	ST13	62.293	state_03	OAP	610.680487426872	IG-D
1	LV3003061543	leiden3	ST13	62.293	state_03	OAP	656.674679659483	IG-D
1	LV3003061543	leiden4	ST13	62.293	state_03	OAP	463.772451926504	IG-D
1	LV3003061543	leiden5	ST13	62.293	state_03	OAP	183.619884214147	IG-D
1	LV3003061543	leiden6	ST13	62.293	state_03	OAP	734.957792207792	IG-D
1	LV3003061543	grey	ST13	62.293	state_03	OAP	764.992700729927	IG-D
1	LV3003061556	leiden2	ST13	86.6174	state_03	OAP	605.635229151343	IG-D
1	LV3003061556	leiden3	ST13	86.6174	state_03	OAP	495.970250513526	IG-D
1	LV3003061556	leiden4	ST13	86.6174	state_03	OAP	285.36119421633	IG-D
1	LV3003061556	leiden1	ST13	86.6174	state_03	OAP	765.544919230229	IG-D
1	LV3003061556	leiden5	ST13	86.6174	state_03	OAP	687.187138787139	IG-D
1	LV3003061556	grey	ST13	86.6174	state_03	OAP	434.230832095097	IG-D
1	LV3003061556	leiden6	ST13	86.6174	state_03	OAP	790.915853091585	IG-D
1	LV3003061557	leiden3	ST13	58.082	state_03	OAP	639.555184231352	IG-D
1	LV3003061557	leiden4	ST13	58.082	state_03	OAP	391.139036405191	IG-D
1	LV3003061557	leiden2	ST13	58.082	state_03	OAP	574.174163495432	IG-D
1	LV3003061557	leiden6	ST13	58.082	state_03	OAP	679.009798728814	IG-D
1	LV3003061557	grey	ST13	58.082	state_03	OAP	405.2	IG-D
1	LV3003061557	leiden1	ST13	58.082	state_03	OAP	531.71126943531	IG-D
1	LV3003061557	leiden5	ST13	58.082	state_03	OAP	382.912156166815	IG-D
1	LV3003061569	leiden2	ST13	81.6946	state_03	OAP	593.321428673942	IG-D
1	LV3003061569	leiden3	ST13	81.6946	state_03	OAP	484.802659173407	IG-D
1	LV3003061569	leiden4	ST13	81.6946	state_03	OAP	338.063856131572	IG-D
1	LV3003061569	leiden1	ST13	81.6946	state_03	OAP	527.439546754028	IG-D
1	LV3003061569	leiden5	ST13	81.6946	state_03	OAP	344.891200294551	IG-D
1	LV3003061569	grey	ST13	81.6946	state_03	OAP	577.518939393939	IG-D
1	LV7001898088	leiden1	ST13	6.031	state_03	OAP	555.234673470536	IG-D
1	LV7001898088	leiden3	ST13	6.031	state_03	OAP	640.999994409571	IG-D
1	LV7001898088	leiden4	ST13	6.031	state_03	OAP	238.554960370312	IG-D
1	LV7001898088	leiden2	ST13	6.031	state_03	OAP	584.803849161274	IG-D
1	LV7001898088	leiden6	ST13	6.031	state_03	OAP	741.178757926147	IG-D
1	LV7001898088	leiden5	ST13	6.031	state_03	OAP	533.501975719666	IG-D
1	LV7001898088	grey	ST13	6.031	state_03	OAP	672.169154228856	IG-D
1	LV7001898100	leiden1	ST13	5.659	state_03	OAP	604.705207394049	IG-D
1	LV7001898100	leiden3	ST13	5.659	state_03	OAP	658.407542177675	IG-D
1	LV7001898100	leiden4	ST13	5.659	state_03	OAP	292.440717636888	IG-D
1	LV7001898100	leiden2	ST13	5.659	state_03	OAP	556.777854739197	IG-D
1	LV7001898100	grey	ST13	5.659	state_03	OAP	649.569172576832	IG-D
1	LV7001898100	leiden5	ST13	5.659	state_03	OAP	458.424262570503	IG-D
1	LV7001898100	leiden6	ST13	5.659	state_03	OAP	91.5555555555556	IG-D
1	LV7008886229	leiden2	GeoB25202_R2	68.149	state_03	OAP	534.097928846266	IG-D
1	LV7008886229	leiden3	GeoB25202_R2	68.149	state_03	OAP	426.972727125858	IG-D
1	LV7008886229	leiden4	GeoB25202_R2	68.149	state_03	OAP	321.456842245965	IG-D
1	LV7008886229	leiden1	GeoB25202_R2	68.149	state_03	OAP	485.557794843113	IG-D
1	LV7008886229	leiden5	GeoB25202_R2	68.149	state_03	OAP	356.897727886701	IG-D
1	LV7008886229	leiden6	GeoB25202_R2	68.149	state_03	OAP	626.814243873611	IG-D
1	LV7008886229	grey	GeoB25202_R2	68.149	state_03	OAP	527.694212966358	IG-D
1	LV7008886695	leiden3	GeoB25202_R1	95.3875	state_03	OAP	355.092746294368	IG-D
1	LV7008886695	leiden4	GeoB25202_R1	95.3875	state_03	OAP	291.131546391065	IG-D
1	LV7008886695	leiden1	GeoB25202_R1	95.3875	state_03	OAP	490.370003985658	IG-D
1	LV7008886695	grey	GeoB25202_R1	95.3875	state_03	OAP	555.292144219089	IG-D
