state	sample	core	age_kyr	state_label	index	value	state_label_source
1	LV7008886707	GeoB25202_R2	95.3875	state_03	SRPI	-0.416217104407856	IG-D
1	LV7008886708	GeoB25202_R1	109.6305	state_03	SRPI	-0.384129092357349	IG-D
1	LV7008886714	GeoB25202_R1	0.692	state_03	SRPI	-0.432886888686186	IG-D
1	LV7008886718	GeoB25202_R2	79.0255	state_03	SRPI	-0.500054461344044	IG-D
1	LV7008886719	GeoB25202_R1	87.2825	state_03	SRPI	-0.445969667433761	IG-D
1	LV7008886720	GeoB25202_R2	109.6305	state_03	SRPI	-0.467966355632879	IG-D
1	LV7008886726	GeoB25202_R2	0.692	state_03	SRPI	-0.384326836578991	IG-D
1	LV7008886730	GeoB25202_R1	75.351	state_03	SRPI	-0.582584417968997	IG-D
1	LV7008886731	GeoB25202_R2	87.2825	state_03	SRPI	-0.397762578805992	IG-D
1	LV7008886742	GeoB25202_R2	75.351	state_03	SRPI	-0.610644084960234	IG-D
1	LV7008886743	GeoB25202_R1	81.6705	state_03	SRPI	-0.381677832964252	IG-D
1	LV7008886744	GeoB25202_R1	105.5785	state_03	SRPI	-0.29907960798468	IG-D
1	LV7008886754	GeoB25202_R1	71.8895	state_03	SRPI	-0.642600692453862	IG-D
1	LV7008886755	GeoB25202_R2	81.6705	state_03	SRPI	-0.51011466542905	IG-D
1	LV7008886756	GeoB25202_R2	105.5785	state_03	SRPI	-0.421437441689854	IG-D
1	LV7008886766	GeoB25202_R2	71.8895	state_03	SRPI	-0.587955132438921	IG-D
1	LV7008886768	GeoB25202_R1	102.2955	state_03	SRPI	-0.537939709827588	IG-D
1	LV7008886778	GeoB25202_R1	68.149	state_03	SRPI	-0.665280895467204	IG-D
1	LV7008886780	GeoB25202_R2	102.2955	state_03	SRPI	-0.584159831670174	IG-D
2	LV3003047028	ST8	4.753	state_05	OAP	298.16364333163	IG-E
2	LV3003047059	ST8	107.683	state_05	OAP	204.816104671765	IG-E
2	LV3003047060	ST8	106.686	state_05	OAP	464.138214297913	IG-E
2	LV3003047061	ST8	105.689	state_05	OAP	242.511609484728	IG-E
2	LV3003047062	ST8	104.692	state_05	OAP	154.202159851686	IG-E
2	LV3003047063	ST8	103.695	state_05	OAP	60.6703553118014	IG-E
2	LV3003047064	ST8	96.283	state_05	OAP	171.611706205802	IG-E
2	LV3003047065	ST8	53.61018	state_05	OAP	380.855904425272	IG-E
2	LV3003047073	ST8	101.685	state_05	OAP	-35.6100603667914	IG-E
2	LV3003047074	ST8	100.672	state_05	OAP	-107.326652702767	IG-E
2	LV3003047077	ST8	99.7145	state_05	OAP	320.6870496653	IG-E
2	LV3003047078	ST8	98.757	state_05	OAP	102.573551396118	IG-E
2	LV3003047087	ST8	94.9015	state_05	OAP	372.358992341869	IG-E
2	LV3003047088	ST8	93.52	state_05	OAP	253.289484959074	IG-E
2	LV3003047089	ST8	92.1385	state_05	OAP	215.175012025222	IG-E
2	LV3003047090	ST8	90.757	state_05	OAP	204.324997942411	IG-E
2	LV3003047104	ST8	83.84125	state_05	OAP	174.869058336564	IG-E
2	LV3003047105	ST8	82.4525	state_05	OAP	220.3681958622	IG-E
2	LV3003047106	ST8	81.06375	state_05	OAP	253.508858307208	IG-E
2	LV3003047122	ST8	76.951	state_05	OAP	343.786694705115	IG-E
2	LV3003047123	ST8	75.589	state_05	OAP	317.552780974712	IG-E
2	LV3003047124	ST8	74.227	state_05	OAP	290.764392247117	IG-E
2	LV3003047125	ST8	72.872	state_05	OAP	335.300775257887	IG-E
2	LV3003047127	ST8	47.6248	state_05	OAP	412.121620178135	IG-E
2	LV3003047140	ST8	46.0948	state_05	OAP	440.053682798325	IG-E
2	LV3003047141	ST8	39.15347	state_05	OAP	249.786074587806	IG-E
2	LV3003047160	ST8	55.8911266666667	state_05	OAP	149.508528697228	IG-E
2	LV3003047161	ST8	54.98346	state_05	OAP	293.38228683755	IG-E
2	LV3003047162	ST8	102.698	state_05	OAP	24.3959885405776	IG-E
2	LV3003061473	ST13	117.088	state_05	OAP	123.862721899514	IG-E
2	LV3003061489	ST13	112.6068	state_05	OAP	204.663221351435	IG-E
2	LV3003061527	ST13	133.7754	state_05	OAP	265.651457084597	IG-E
2	LV3003061555	ST13	126.443	state_05	OAP	230.713190937884	IG-E
2	LV3003061568	ST13	121.6354	state_05	OAP	223.360686232224	IG-E
2	LV7008886228	GeoB25202_R2	120.0235	state_05	OAP	327.346761887905	IG-E
2	LV7008886741	GeoB25202_R1	58.997	state_05	OAP	320.592279105236	IG-E
2	LV7008886757	GeoB25202_R1	123.1195	state_05	OAP	355.130986366134	IG-E
2	LV7008886769	GeoB25202_R2	123.1195	state_05	OAP	467.454639633562	IG-E
2	LV7008886781	GeoB25202_R1	120.0235	state_05	OAP	356.838285911918	IG-E
2	LV3003047028	ST8	4.753	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047059	ST8	107.683	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047060	ST8	106.686	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047061	ST8	105.689	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047062	ST8	104.692	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047063	ST8	103.695	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047064	ST8	96.283	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047065	ST8	53.61018	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047073	ST8	101.685	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047074	ST8	100.672	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047077	ST8	99.7145	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047078	ST8	98.757	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047087	ST8	94.9015	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047088	ST8	93.52	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047089	ST8	92.1385	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047090	ST8	90.757	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047104	ST8	83.84125	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047105	ST8	82.4525	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047106	ST8	81.06375	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047122	ST8	76.951	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047123	ST8	75.589	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047124	ST8	74.227	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047125	ST8	72.872	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047127	ST8	47.6248	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047140	ST8	46.0948	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047141	ST8	39.15347	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047160	ST8	55.8911266666667	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047161	ST8	54.98346	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047162	ST8	102.698	state_05	MGI	-13.8155105579643	IG-E
2	LV3003061473	ST13	117.088	state_05	MGI	-13.8155105579643	IG-E
2	LV3003061489	ST13	112.6068	state_05	MGI	-13.8155105579643	IG-E
2	LV3003061527	ST13	133.7754	state_05	MGI	-13.8155105579643	IG-E
2	LV3003061555	ST13	126.443	state_05	MGI	-13.8155105579643	IG-E
2	LV3003061568	ST13	121.6354	state_05	MGI	-13.8155105579643	IG-E
2	LV7008886228	GeoB25202_R2	120.0235	state_05	MGI	-13.8155105579643	IG-E
2	LV7008886741	GeoB25202_R1	58.997	state_05	MGI	-13.8155105579643	IG-E
2	LV7008886757	GeoB25202_R1	123.1195	state_05	MGI	-13.8155105579643	IG-E
2	LV7008886769	GeoB25202_R2	123.1195	state_05	MGI	-13.8155105579643	IG-E
2	LV7008886781	GeoB25202_R1	120.0235	state_05	MGI	-13.8155105579643	IG-E
2	LV3003047028	ST8	4.753	state_05	MFI	0	IG-E
2	LV3003047059	ST8	107.683	state_05	MFI	0	IG-E
2	LV3003047060	ST8	106.686	state_05	MFI	0	IG-E
2	LV3003047061	ST8	105.689	state_05	MFI	0	IG-E
2	LV3003047062	ST8	104.692	state_05	MFI	0	IG-E
2	LV3003047063	ST8	103.695	state_05	MFI	0	IG-E
2	LV3003047064	ST8	96.283	state_05	MFI	0	IG-E
2	LV3003047065	ST8	53.61018	state_05	MFI	8.82815015923487	IG-E
2	LV3003047073	ST8	101.685	state_05	MFI	0	IG-E
2	LV3003047074	ST8	100.672	state_05	MFI	0	IG-E
2	LV3003047077	ST8	99.7145	state_05	MFI	0	IG-E
2	LV3003047078	ST8	98.757	state_05	MFI	0	IG-E
2	LV3003047087	ST8	94.9015	state_05	MFI	0	IG-E
2	LV3003047088	ST8	93.52	state_05	MFI	0	IG-E
2	LV3003047089	ST8	92.1385	state_05	MFI	0	IG-E
2	LV3003047090	ST8	90.757	state_05	MFI	0	IG-E
2	LV3003047104	ST8	83.84125	state_05	MFI	0	IG-E
2	LV3003047105	ST8	82.4525	state_05	MFI	0	IG-E
2	LV3003047106	ST8	81.06375	state_05	MFI	0	IG-E
2	LV3003047122	ST8	76.951	state_05	MFI	0	IG-E
2	LV3003047123	ST8	75.589	state_05	MFI	0	IG-E
2	LV3003047124	ST8	74.227	state_05	MFI	0	IG-E
2	LV3003047125	ST8	72.872	state_05	MFI	0	IG-E
2	LV3003047127	ST8	47.6248	state_05	MFI	0	IG-E
2	LV3003047140	ST8	46.0948	state_05	MFI	0	IG-E
2	LV3003047141	ST8	39.15347	state_05	MFI	0	IG-E
2	LV3003047160	ST8	55.8911266666667	state_05	MFI	0	IG-E
2	LV3003047161	ST8	54.98346	state_05	MFI	0	IG-E
2	LV3003047162	ST8	102.698	state_05	MFI	0	IG-E
2	LV3003061473	ST13	117.088	state_05	MFI	0	IG-E
2	LV3003061489	ST13	112.6068	state_05	MFI	0	IG-E
2	LV3003061527	ST13	133.7754	state_05	MFI	0	IG-E
2	LV3003061555	ST13	126.443	state_05	MFI	0	IG-E
2	LV3003061568	ST13	121.6354	state_05	MFI	0	IG-E
2	LV7008886228	GeoB25202_R2	120.0235	state_05	MFI	0	IG-E
2	LV7008886741	GeoB25202_R1	58.997	state_05	MFI	0	IG-E
2	LV7008886757	GeoB25202_R1	123.1195	state_05	MFI	0	IG-E
2	LV7008886769	GeoB25202_R2	123.1195	state_05	MFI	0	IG-E
2	LV7008886781	GeoB25202_R1	120.0235	state_05	MFI	0	IG-E
2	LV3003047028	ST8	4.753	state_05	DCI	-10.7183921365465	IG-E
2	LV3003047059	ST8	107.683	state_05	DCI	-2.8515319245799	IG-E
2	LV3003047060	ST8	106.686	state_05	DCI	-1.92463275060803	IG-E
2	LV3003047061	ST8	105.689	state_05	DCI	-0.709184353832944	IG-E
2	LV3003047062	ST8	104.692	state_05	DCI	-11.6063943218332	IG-E
2	LV3003047063	ST8	103.695	state_05	DCI	-8.32981647327124	IG-E
2	LV3003047064	ST8	96.283	state_05	DCI	-12.4717604643069	IG-E
2	LV3003047065	ST8	53.61018	state_05	DCI	-1.89950456188119	IG-E
2	LV3003047073	ST8	101.685	state_05	DCI	0	IG-E
2	LV3003047074	ST8	100.672	state_05	DCI	0	IG-E
2	LV3003047077	ST8	99.7145	state_05	DCI	-2.23603472221253	IG-E
2	LV3003047078	ST8	98.757	state_05	DCI	-1.1482427267174	IG-E
2	LV3003047087	ST8	94.9015	state_05	DCI	-0.86843854408959	IG-E
2	LV3003047088	ST8	93.52	state_05	DCI	-1.37345721435921	IG-E
2	LV3003047089	ST8	92.1385	state_05	DCI	-1.32280382777283	IG-E
2	LV3003047090	ST8	90.757	state_05	DCI	-1.90893114581423	IG-E
2	LV3003047104	ST8	83.84125	state_05	DCI	-3.10716701890092	IG-E
2	LV3003047105	ST8	82.4525	state_05	DCI	-11.4802270137152	IG-E
2	LV3003047106	ST8	81.06375	state_05	DCI	-1.85364987771016	IG-E
2	LV3003047122	ST8	76.951	state_05	DCI	-3.25235441763796	IG-E
2	LV3003047123	ST8	75.589	state_05	DCI	-11.4309895769915	IG-E
2	LV3003047124	ST8	74.227	state_05	DCI	-1.29585465422427	IG-E
2	LV3003047125	ST8	72.872	state_05	DCI	-1.97004163653563	IG-E
2	LV3003047127	ST8	47.6248	state_05	DCI	-1.89704975770091	IG-E
2	LV3003047140	ST8	46.0948	state_05	DCI	-11.2612350390092	IG-E
2	LV3003047141	ST8	39.15347	state_05	DCI	-12.4562738921749	IG-E
2	LV3003047160	ST8	55.8911266666667	state_05	DCI	1.18841517591904	IG-E
2	LV3003047161	ST8	54.98346	state_05	DCI	0.405446815709524	IG-E
2	LV3003047162	ST8	102.698	state_05	DCI	-11.2213764903763	IG-E
2	LV3003061473	ST13	117.088	state_05	DCI	-1.01115879244646	IG-E
2	LV3003061489	ST13	112.6068	state_05	DCI	-1.81350891288938	IG-E
2	LV3003061527	ST13	133.7754	state_05	DCI	0	IG-E
2	LV3003061555	ST13	126.443	state_05	DCI	-11.1112687692577	IG-E
2	LV3003061568	ST13	121.6354	state_05	DCI	-8.53161383028263	IG-E
2	LV7008886228	GeoB25202_R2	120.0235	state_05	DCI	-2.08477638516222	IG-E
2	LV7008886741	GeoB25202_R1	58.997	state_05	DCI	-0.774386078074295	IG-E
2	LV7008886757	GeoB25202_R1	123.1195	state_05	DCI	-1.68069401608489	IG-E
2	LV7008886769	GeoB25202_R2	123.1195	state_05	DCI	0.039763369858718	IG-E
2	LV7008886781	GeoB25202_R1	120.0235	state_05	DCI	-0.716407101243091	IG-E
2	LV3003047028	ST8	4.753	state_05	MII	-4.21034538389757	IG-E
2	LV3003047059	ST8	107.683	state_05	MII	-2.51246263812156	IG-E
2	LV3003047060	ST8	106.686	state_05	MII	-3.30388287973075	IG-E
2	LV3003047061	ST8	105.689	state_05	MII	-2.8499270287866	IG-E
2	LV3003047062	ST8	104.692	state_05	MII	-2.16675155247353	IG-E
2	LV3003047063	ST8	103.695	state_05	MII	-2.20814253669557	IG-E
2	LV3003047064	ST8	96.283	state_05	MII	-3.06612254221031	IG-E
2	LV3003047065	ST8	53.61018	state_05	MII	-2.39503884194253	IG-E
2	LV3003047073	ST8	101.685	state_05	MII	-1.62563259835408	IG-E
2	LV3003047074	ST8	100.672	state_05	MII	-1.13563246141026	IG-E
2	LV3003047077	ST8	99.7145	state_05	MII	-1.90556658710405	IG-E
2	LV3003047078	ST8	98.757	state_05	MII	-1.6314639745062	IG-E
2	LV3003047087	ST8	94.9015	state_05	MII	-2.32723259711465	IG-E
2	LV3003047088	ST8	93.52	state_05	MII	-2.50732514784344	IG-E
2	LV3003047089	ST8	92.1385	state_05	MII	-2.02797074736327	IG-E
2	LV3003047090	ST8	90.757	state_05	MII	-2.17401010142731	IG-E
2	LV3003047104	ST8	83.84125	state_05	MII	-2.15991486414297	IG-E
2	LV3003047105	ST8	82.4525	state_05	MII	-2.46633641548604	IG-E
2	LV3003047106	ST8	81.06375	state_05	MII	-2.61748337112471	IG-E
2	LV3003047122	ST8	76.951	state_05	MII	-2.64957583380648	IG-E
2	LV3003047123	ST8	75.589	state_05	MII	-3.12995826123462	IG-E
2	LV3003047124	ST8	74.227	state_05	MII	-2.60378507452099	IG-E
2	LV3003047125	ST8	72.872	state_05	MII	-2.74460319869998	IG-E
2	LV3003047127	ST8	47.6248	state_05	MII	-2.23784406630989	IG-E
2	LV3003047140	ST8	46.0948	state_05	MII	-2.57984037332289	IG-E
2	LV3003047141	ST8	39.15347	state_05	MII	-2.0093509129141	IG-E
2	LV3003047160	ST8	55.8911266666667	state_05	MII	-1.51970383473912	IG-E
2	LV3003047161	ST8	54.98346	state_05	MII	-2.75753233251432	IG-E
2	LV3003047162	ST8	102.698	state_05	MII	-1.45876408731931	IG-E
2	LV3003061473	ST13	117.088	state_05	MII	-2.3360126088072	IG-E
2	LV3003061489	ST13	112.6068	state_05	MII	-2.52976497037659	IG-E
2	LV3003061527	ST13	133.7754	state_05	MII	-2.74862401120835	IG-E
2	LV3003061555	ST13	126.443	state_05	MII	-2.5438479432132	IG-E
2	LV3003061568	ST13	121.6354	state_05	MII	-2.1456973374569	IG-E
2	LV7008886228	GeoB25202_R2	120.0235	state_05	MII	-2.71274065818797	IG-E
2	LV7008886741	GeoB25202_R1	58.997	state_05	MII	-1.81860909405818	IG-E
2	LV7008886757	GeoB25202_R1	123.1195	state_05	MII	-2.24676579067985	IG-E
2	LV7008886769	GeoB25202_R2	123.1195	state_05	MII	-2.23413096926833	IG-E
2	LV7008886781	GeoB25202_R1	120.0235	state_05	MII	-2.57004246633125	IG-E
2	LV3003047028	ST8	4.753	state_05	SRPI	-0.496785139410791	IG-E
2	LV3003047059	ST8	107.683	state_05	SRPI	-0.517176903616713	IG-E
2	LV3003047060	ST8	106.686	state_05	SRPI	-0.900779285116539	IG-E
2	LV3003047061	ST8	105.689	state_05	SRPI	-0.669900985099118	IG-E
2	LV3003047062	ST8	104.692	state_05	SRPI	-0.57419565885661	IG-E
2	LV3003047063	ST8	103.695	state_05	SRPI	-0.486183356168907	IG-E
2	LV3003047064	ST8	96.283	state_05	SRPI	-0.142819983428785	IG-E
2	LV3003047065	ST8	53.61018	state_05	SRPI	-0.689319613081508	IG-E
2	LV3003047073	ST8	101.685	state_05	SRPI	-0.344754976466979	IG-E
2	LV3003047074	ST8	100.672	state_05	SRPI	-0.382670735071292	IG-E
2	LV3003047077	ST8	99.7145	state_05	SRPI	-0.464583213377041	IG-E
2	LV3003047078	ST8	98.757	state_05	SRPI	-0.528576537318123	IG-E
2	LV3003047087	ST8	94.9015	state_05	SRPI	-0.804749171863534	IG-E
2	LV3003047088	ST8	93.52	state_05	SRPI	-0.623157940497298	IG-E
2	LV3003047089	ST8	92.1385	state_05	SRPI	-0.444049987002347	IG-E
2	LV3003047090	ST8	90.757	state_05	SRPI	-0.463015196393059	IG-E
2	LV3003047104	ST8	83.84125	state_05	SRPI	-0.442427496304038	IG-E
2	LV3003047105	ST8	82.4525	state_05	SRPI	-0.363617480256709	IG-E
2	LV3003047106	ST8	81.06375	state_05	SRPI	-0.522456132768747	IG-E
2	LV3003047122	ST8	76.951	state_05	SRPI	-0.512010135646267	IG-E
2	LV3003047123	ST8	75.589	state_05	SRPI	-0.423179047165626	IG-E
2	LV3003047124	ST8	74.227	state_05	SRPI	-0.253364469990552	IG-E
2	LV3003047125	ST8	72.872	state_05	SRPI	-0.580075071678723	IG-E
2	LV3003047127	ST8	47.6248	state_05	SRPI	-0.656746283684495	IG-E
2	LV3003047140	ST8	46.0948	state_05	SRPI	-0.774251344358791	IG-E
2	LV3003047141	ST8	39.15347	state_05	SRPI	-0.374167180679174	IG-E
2	LV3003047160	ST8	55.8911266666667	state_05	SRPI	-0.223137705942432	IG-E
2	LV3003047161	ST8	54.98346	state_05	SRPI	-0.734543833452688	IG-E
2	LV3003047162	ST8	102.698	state_05	SRPI	-0.376262189813035	IG-E
2	LV3003061473	ST13	117.088	state_05	SRPI	-0.560284051587328	IG-E
2	LV3003061489	ST13	112.6068	state_05	SRPI	-0.552002515441274	IG-E
2	LV3003061527	ST13	133.7754	state_05	SRPI	-0.479023033220935	IG-E
2	LV3003061555	ST13	126.443	state_05	SRPI	-0.670941584661002	IG-E
2	LV3003061568	ST13	121.6354	state_05	SRPI	-0.552544706949278	IG-E
2	LV7008886228	GeoB25202_R2	120.0235	state_05	SRPI	-0.30337134474715	IG-E
2	LV7008886741	GeoB25202_R1	58.997	state_05	SRPI	-0.831248229219872	IG-E
2	LV7008886757	GeoB25202_R1	123.1195	state_05	SRPI	-0.396829332563339	IG-E
2	LV7008886769	GeoB25202_R2	123.1195	state_05	SRPI	-0.804388465947676	IG-E
2	LV7008886781	GeoB25202_R1	120.0235	state_05	SRPI	-0.433503648499965	IG-E
3	LV3003046936	ST8	22.905	state_01	OAP	484.215775582579	IG-A
3	LV3003046937	ST8	18.598	state_01	OAP	425.114891091073	IG-A
3	LV3003046949	ST8	22.3686666666667	state_01	OAP	418.149164674683	IG-A
3	LV3003046950	ST8	18.099	state_01	OAP	528.480213255676	IG-A
3	LV3003046965	ST8	21.8323333333333	state_01	OAP	469.981715035836	IG-A
3	LV3003046966	ST8	17.373	state_01	OAP	514.782540077968	IG-A
3	LV3003046978	ST8	21.296	state_01	OAP	405.351381351911	IG-A
3	LV3003046979	ST8	16.461	state_01	OAP	399.101712436121	IG-A
3	LV3003046993	ST8	20.719	state_01	OAP	352.506212264959	IG-A
3	LV3003046994	ST8	15.549	state_01	OAP	296.605108814379	IG-A
3	LV3003047009	ST8	20.142	state_01	OAP	317.295802289288	IG-A
3	LV3003047026	ST8	19.565	state_01	OAP	379.176071573212	IG-A
3	LV3003047041	ST8	19.097	state_01	OAP	402.781613304046	IG-A
3	LV3003047099	ST8	25.058	state_01	OAP	486.916842449625	IG-A
3	LV3003047118	ST8	24.528	state_01	OAP	457.705643334595	IG-A
3	LV3003047132	ST8	23.987	state_01	OAP	464.106673223207	IG-A
3	LV3003047145	ST8	23.446	state_01	OAP	383.631913700189	IG-A
3	LV3003061477	ST13	16.726	state_01	OAP	437.284078938784	IG-A
3	LV3003061492	ST13	14.437	state_01	OAP	469.103165546668	IG-A
3	LV3003061506	ST13	11.95	state_01	OAP	430.472046504425	IG-A
3	LV3003061518	ST13	9.804	state_01	OAP	501.812194442165	IG-A
3	LV3003061533	ST13	7.912	state_01	OAP	317.85090308064	IG-A
3	LV3003061546	ST13	7.197	state_01	OAP	287.153652434994	IG-A
3	LV3003061572	ST13	19.099	state_01	OAP	488.488439490672	IG-A
3	LV7001898064	ST13	6.808	state_01	OAP	433.006125494634	IG-A
3	LV7001898076	ST13	6.429	state_01	OAP	438.601989902503	IG-A
3	LV7008886690	GeoB25202_R1	2.324	state_01	OAP	262.984431204014	IG-A
3	LV7008886702	GeoB25202_R2	2.324	state_01	OAP	343.483289802383	IG-A
3	LV7008886727	GeoB25202_R1	16.4375	state_01	OAP	535.752006573208	IG-A
3	LV7008886739	GeoB25202_R2	16.4375	state_01	OAP	526.92219918829	IG-A
3	LV7008886751	GeoB25202_R1	7.1335	state_01	OAP	355.301399540759	IG-A
3	LV7008886763	GeoB25202_R2	7.1335	state_01	OAP	296.187433215104	IG-A
3	LV3003046936	ST8	22.905	state_01	MGI	-5.20441076959169	IG-A
3	LV3003046937	ST8	18.598	state_01	MGI	-13.8155105579643	IG-A
3	LV3003046949	ST8	22.3686666666667	state_01	MGI	-13.8155105579643	IG-A
3	LV3003046950	ST8	18.099	state_01	MGI	-5.61183831656092	IG-A
3	LV3003046965	ST8	21.8323333333333	state_01	MGI	-5.27963762149041	IG-A
3	LV3003046966	ST8	17.373	state_01	MGI	-13.8155105579643	IG-A
3	LV3003046978	ST8	21.296	state_01	MGI	-13.8155105579643	IG-A
3	LV3003046979	ST8	16.461	state_01	MGI	-4.68409877137508	IG-A
3	LV3003046993	ST8	20.719	state_01	MGI	-3.31115355021988	IG-A
3	LV3003046994	ST8	15.549	state_01	MGI	-3.70456796294323	IG-A
3	LV3003047009	ST8	20.142	state_01	MGI	-3.48487153842641	IG-A
3	LV3003047026	ST8	19.565	state_01	MGI	-4.28126814820357	IG-A
3	LV3003047041	ST8	19.097	state_01	MGI	-5.16128491893725	IG-A
3	LV3003047099	ST8	25.058	state_01	MGI	-4.63009591344238	IG-A
3	LV3003047118	ST8	24.528	state_01	MGI	-6.13590587844805	IG-A
3	LV3003047132	ST8	23.987	state_01	MGI	-6.31027938779155	IG-A
3	LV3003047145	ST8	23.446	state_01	MGI	-4.43851548146073	IG-A
3	LV3003061477	ST13	16.726	state_01	MGI	-5.41631933378388	IG-A
3	LV3003061492	ST13	14.437	state_01	MGI	-5.19362313589731	IG-A
3	LV3003061506	ST13	11.95	state_01	MGI	-5.10554341411197	IG-A
3	LV3003061518	ST13	9.804	state_01	MGI	-13.8155105579643	IG-A
3	LV3003061533	ST13	7.912	state_01	MGI	-4.25448527659869	IG-A
3	LV3003061546	ST13	7.197	state_01	MGI	-3.85012192689667	IG-A
3	LV3003061572	ST13	19.099	state_01	MGI	-5.58246461847447	IG-A
3	LV7001898064	ST13	6.808	state_01	MGI	-5.15391162463789	IG-A
3	LV7001898076	ST13	6.429	state_01	MGI	-6.21572253642707	IG-A
3	LV7008886690	GeoB25202_R1	2.324	state_01	MGI	-5.26123415603982	IG-A
3	LV7008886702	GeoB25202_R2	2.324	state_01	MGI	-5.52803595070276	IG-A
3	LV7008886727	GeoB25202_R1	16.4375	state_01	MGI	-6.10249147826736	IG-A
3	LV7008886739	GeoB25202_R2	16.4375	state_01	MGI	-13.8155105579643	IG-A
3	LV7008886751	GeoB25202_R1	7.1335	state_01	MGI	-5.04233846926393	IG-A
3	LV7008886763	GeoB25202_R2	7.1335	state_01	MGI	-4.7369705214489	IG-A
3	LV3003046936	ST8	22.905	state_01	MFI	-2.76449151200716	IG-A
3	LV3003046937	ST8	18.598	state_01	MFI	0	IG-A
3	LV3003046949	ST8	22.3686666666667	state_01	MFI	5.44044279627771	IG-A
3	LV3003046950	ST8	18.099	state_01	MFI	-2.4908768167745	IG-A
3	LV3003046965	ST8	21.8323333333333	state_01	MFI	-2.74710257825644	IG-A
3	LV3003046966	ST8	17.373	state_01	MFI	5.95536314046577	IG-A
3	LV3003046978	ST8	21.296	state_01	MFI	5.40818066701658	IG-A
3	LV3003046979	ST8	16.461	state_01	MFI	-9.13141178658919	IG-A
3	LV3003046993	ST8	20.719	state_01	MFI	-2.96413887201396	IG-A
3	LV3003046994	ST8	15.549	state_01	MFI	-3.69523372489854	IG-A
3	LV3003047009	ST8	20.142	state_01	MFI	-3.15959825774851	IG-A
3	LV3003047026	ST8	19.565	state_01	MFI	-2.58019151345709	IG-A
3	LV3003047041	ST8	19.097	state_01	MFI	-2.68604105961042	IG-A
3	LV3003047099	ST8	25.058	state_01	MFI	-9.18541464452189	IG-A
3	LV3003047118	ST8	24.528	state_01	MFI	-7.67960467951622	IG-A
3	LV3003047132	ST8	23.987	state_01	MFI	-7.50523117017273	IG-A
3	LV3003047145	ST8	23.446	state_01	MFI	-3.49453789370343	IG-A
3	LV3003061477	ST13	16.726	state_01	MFI	-3.55937882010041	IG-A
3	LV3003061492	ST13	14.437	state_01	MFI	-2.88178801420477	IG-A
3	LV3003061506	ST13	11.95	state_01	MFI	-2.74441784527308	IG-A
3	LV3003061518	ST13	9.804	state_01	MFI	4.75994986618361	IG-A
3	LV3003061533	ST13	7.912	state_01	MFI	-2.63323320132927	IG-A
3	LV3003061546	ST13	7.197	state_01	MFI	-4.05386334126112	IG-A
3	LV3003061572	ST13	19.099	state_01	MFI	-2.92228257017722	IG-A
3	LV7001898064	ST13	6.808	state_01	MFI	-3.21805916496164	IG-A
3	LV7001898076	ST13	6.429	state_01	MFI	-1.33677929659251	IG-A
3	LV7008886690	GeoB25202_R1	2.324	state_01	MFI	-8.55427640192445	IG-A
3	LV7008886702	GeoB25202_R2	2.324	state_01	MFI	-8.28747460726151	IG-A
3	LV7008886727	GeoB25202_R1	16.4375	state_01	MFI	-1.57933988127682	IG-A
3	LV7008886739	GeoB25202_R2	16.4375	state_01	MFI	6.32952897257522	IG-A
3	LV7008886751	GeoB25202_R1	7.1335	state_01	MFI	-1.92768263529605	IG-A
3	LV7008886763	GeoB25202_R2	7.1335	state_01	MFI	-1.9429663730113	IG-A
3	LV3003046936	ST8	22.905	state_01	DCI	-1.28002378475341	IG-A
3	LV3003046937	ST8	18.598	state_01	DCI	-1.4800425079701	IG-A
3	LV3003046949	ST8	22.3686666666667	state_01	DCI	-1.41583861666784	IG-A
3	LV3003046950	ST8	18.099	state_01	DCI	-1.32682351544258	IG-A
