sample	MEgreen	MElightcyan	MEsalmon	MEtan	MEbrown	MEpurple	MEblue	MEgreenyellow	MEblack	MEred	MEturquoise	MEyellow	MEgrey60	MEcyan	MEmidnightblue	MEmagenta	MEpink	MEgrey
LV3003047139	-0.0396109250489157	0.00292143940621683	0.0436707235247453	0.0781103512332115	0.0488727214851817	0.0774074971636125	-0.0193462429220986	-0.0535707446451366	-0.0342266413861437	-0.0154589654088881	-0.0202409622930721	-0.0135463656585467	-0.143909496351103	-0.0191080639930978	-0.0194870110506018	-0.0309535897913218	-0.0530054367846251	-0.055184956099081
LV3003047150	-0.0427990345734666	0.0452958368190022	0.0406246517662192	0.0565846665301353	0.0825948235210566	0.078615362289915	-0.0228544636602115	-0.0424502762678222	-0.0116198990133629	-0.0312040953913487	-0.0276831071486598	-0.0222885923187503	-0.0819805998203159	-0.0260316457032844	-0.0300976897628319	-0.0480758782100347	-0.0731192510890786	-0.0526336939202039
LV3003047149	-0.0381126059980799	0.0482622230374403	0.0804325907818033	0.0570903735979632	-0.044565126904836	0.0378760669791078	-0.0139487516785776	-0.0523878363549462	-0.0228288817638303	-0.0168973292031556	-0.0177279281028988	-0.0119555284446453	0.0583804672843859	-0.0203228488518093	-0.0178522719812635	-0.0222145134362913	-0.0394168799358084	-0.0398962868128856
LV3003047148	-0.0426167641220807	0.0650476362161946	0.0803757056250285	0.0271244036101345	-0.0249884106681503	0.0189590989331853	-0.0194092284522183	-0.0684527363707418	-0.0360916250718678	-0.0247419506800986	-0.0274348018904362	-0.0158518983406544	0.032227308422702	-0.0261637239399479	-0.0197982511961173	-0.0325544138659686	-0.0457734706064794	-0.0393354688245866
LV3003047147	-0.0381103975503994	0.0583405564290981	0.0831145101502415	0.0669865607101456	0.0145731023066927	0.0563079006371891	-0.0180460152035466	-0.0456286098746505	-0.0229212075021614	-0.0193104840042642	-0.0256801290262042	-0.0158126249444658	-0.0590452842061327	-0.0261166163856171	-0.0195357993941154	-0.0356478083026778	-0.0531246450393762	-0.0373560163045329
LV3003047146	-0.0222392336086651	0.058482100477037	0.05256383229797	0.0593188523904902	0.0883057179779005	0.074121960664666	-0.0236532537122351	0.0120395817548351	0.0135542305359577	-0.0153946850242065	-0.0281201069640345	-0.0226642793384244	-0.0126401496444643	-0.0335653575025611	-0.030682425839003	-0.0490194577883595	-0.0579864848698471	-0.0185475164642657
LV3003047126	-0.0306833274069637	0.117254351810665	0.117643571589358	0.0707947769880219	-0.0192067788673546	0.0389591631156499	-0.0199837796191275	-0.046997854008516	-0.0186373545020408	-0.014020842660633	-0.018338704824035	-0.0116569992996444	0.0455655197869627	-0.0183631594929078	-0.0136885454448803	-0.0258355959656536	-0.0286048400354618	-0.0345865680922219
LV3003047138	-0.0415668419670304	0.0955816187426742	0.0836613068967458	-0.0241086659985869	-0.0689828209591185	-0.047921110094814	-0.0269732422501755	-0.0595409714167487	-0.048872845299612	-0.0284405215264444	-0.0327567900681957	-0.016489810410837	0.0867257264785132	-0.0201673590604174	-0.0122982360025064	0.0207121304343422	0.0704010726468656	-0.0114312555070022
LV3003047137	-0.0197034604032533	-0.161111894741572	-0.0394455926456294	0.023226134974622	-0.0200857377189624	0.00197781390446693	-0.0159399562014063	-0.0598588023983824	-0.0376273697143705	-0.0205045868940943	-0.0258342634507597	-0.0136483760262147	-0.0332089654310471	-0.0201464850180329	-0.0199825170635984	-0.0317531801943329	-0.0420040259875582	-0.0333542605831627
LV3003047136	-0.0475158938682675	0.0922575374874722	0.0718385457108758	0.0165748366556937	-0.0457021463750705	0.010261365858674	-0.0296938020111128	-0.0467313631355363	-0.0453455088948827	-0.032448945648659	-0.0358843205866942	-0.0176947103052526	0.116291924174934	-0.0171902318435811	-0.0168087769212412	0.0934330758863744	0.106999763422818	-0.0128420172905821
LV3003047134	-0.0470238639742585	0.0763097808627765	0.0604607630339388	-0.0834702554363667	-0.0845590603818016	-0.0982520695581152	-0.0300846610520085	-0.0496570594965428	-0.0480669381466573	-0.0286980819831864	-0.0368383558976893	-0.0115338233083488	0.11420516496155	0.0401769675340295	-0.0118550211612478	0.151841000365775	0.145113283868021	-0.0146761738599395
LV3003047133	-0.0227499214731252	0.0807476921593179	0.0674377661528761	0.027142706520783	-0.0723888941348262	0.00384272857937745	-0.031679863401709	-0.0764213067798764	-0.052685787497516	-0.0316011952866621	-0.0367681567985449	-0.0127425230080789	0.0797254658724735	-0.0290609361445075	-0.0247050915345166	-0.0299193803851999	0.0190952951228426	-0.020909177383764
LV3003047107	-0.0385596931441129	0.0829149954214637	0.0748735146069768	0.0239538473711204	-0.0385399451886613	0.0235874110264287	-0.0297242017598335	-0.0735975590892711	-0.0543338595572888	-0.030050428646937	-0.0400486153759317	-0.0184528252391693	0.0762334960658693	-0.0298629502406761	-0.0253340687575756	-0.0183523626440707	0.00995708388801304	-0.0102020049685423
LV3003047125	-0.0330221719033607	0.00101002810322287	0.0713297261493037	-0.00877672363805718	-0.0564356096886085	-0.124412691524758	-0.0144004105878596	-0.0246373791956124	-0.0174932282363654	-0.0053930766387197	-0.00846348988089257	-0.00514377576627194	0.0791555301594132	-0.0102333398136553	-0.00993960385340413	-0.0120730488973153	0.0235857549644697	-0.026482322557158
LV3003047124	-0.0262101794059718	-0.131161612527184	-0.193382139284866	-0.0104921504547294	-0.0399550185431737	-0.105994561251234	0.000617117820229634	0.000488129490476644	0.00251749234736718	0.00732307571692034	0.0105750482481569	0.00609629090996723	-0.133566775161298	-0.00109820933558867	-0.00277540433643146	-0.00398632804864839	-0.0121313850822559	-0.0137045536104771
LV3003047123	-0.0109271415702423	-0.0416637811722372	-0.130471193978305	-0.0335887815452056	0.0123727130919737	-0.0362540526904097	0.015728291305664	0.0568584352473669	0.0405168625537927	0.0358523845279097	0.042064960788797	0.0134330581457566	-0.0736920874231288	0.0224569129861917	0.0132978271479806	0.021950797441696	0.0207515878803012	0.0254021270737926
LV3003047122	-0.018977639094243	-0.0908544061128899	-0.0726435141967693	0.0167380236265917	-0.0110128002278314	-0.0563862333714047	0.00615492269027535	0.027164796338611	0.0143613398098463	0.0208242773928626	0.0235964519349671	0.00641471262667482	-0.119058091246832	0.0121163425335873	0.00483108698422618	0.0082881495582004	-0.000550574146435077	0.00880501833311272
LV3003047093	-0.0523636548895797	0.0585553337360247	0.0337387421461297	-0.0682224012660176	-0.101586452533387	-0.0909652391342116	-0.0376186835704378	-0.0713766372388552	-0.0677791162060155	-0.0151358890805656	-0.0518639937636974	-0.0218862094842204	0.0816761141987702	-0.0361709741821817	-0.0276057388033031	0.0705880516282568	0.0980962160626177	0.00543762443470782
LV3003047106	-0.0410654523622447	-0.0598503362195149	0.0378906038830955	-0.00981673482095083	-0.0866261909812527	-0.125996327646319	-0.021821253838601	-0.0543043985165832	-0.0406882973769958	-0.0204077114601054	-0.0265118693683917	-0.00225557420973549	0.0442918327815915	-0.021019672372265	-0.0183987538011619	-0.0291974858696012	0.00672354430316395	-0.0182478465625975
LV3003047105	-0.024442461653917	-0.149120928580792	-0.0976030608399975	-0.0819012434870019	-0.0344013366774247	-0.108284891040937	-0.00122834481200311	0.00700822001477377	-0.000829706721866716	0.0106229278916718	0.0107885885796698	0.00193553439484284	0.00241411861546658	0.00127236466601301	-0.000916288568134617	-0.000986301636401569	-0.00629577572034648	-0.00363687720326301
LV3003047104	-0.0299486888002298	-0.188691651864581	-0.133809584939667	-0.0953188197161842	-0.0517003844556265	-0.128965688781425	-0.0103179479888045	-0.0133010739319375	-0.0140325327193023	0.000344287196733591	-0.000468934267378794	0.00228665457359146	-0.0330751493688744	-0.0061116868347367	-0.00670720948841997	-0.00386951719340124	-0.0188299422152734	-0.0155643596303159
LV3003047101	-0.0432786582876098	0.0444184302317759	0.0447830118031144	0.00274183271761895	-0.0783769558626427	-0.0952100693752169	-0.0275219209072869	-0.0558996170329426	-0.0384463742328244	-0.0212568185266992	-0.02656859089764	-0.0142563848033556	0.0323849196380132	-0.0200040930936497	-0.0207263912475536	-0.0248457725853947	-0.0116441352667013	-0.0167237896244008
LV3003047100	-0.0498103261339479	0.0544743329912232	0.0430938290722791	-0.0304533576438537	-0.0888078922350084	-0.0769792291165118	-0.0302028999501001	-0.0607826476854834	-0.0465347390514886	-0.0301426775537802	-0.0398854874235507	-0.0199693649462515	0.0960424805594517	-0.0327468671613597	-0.0275957722176146	-0.00593634221038574	0.0982622224986996	-0.0020993558935921
LV3003047080	-0.05180183084917	0.0480670708837213	0.0358572351163055	-0.00812463221057317	-0.0989585889307866	-0.0482093027016052	-0.0292187944980955	-0.0939047021037912	-0.0557322490780438	-0.0345734652375321	-0.0465343494255449	-0.0165293095945413	0.0716334245804372	-0.0354175476455518	-0.0296902456223214	-0.0322684033902603	0.0292010908063728	0.0220124352794356
LV3003047091	-0.0450598933804522	0.0481978104085768	0.0130138458421235	-0.116261876034903	-0.0902494618191767	-0.157006954058433	-0.0299128011876343	-0.0599190428768596	-0.044192358095498	-0.0220513042225495	-0.0325092605939259	-0.00118732033551249	0.108351536503181	-0.018669109404685	-0.0149853394719111	-0.00135633716886932	0.0676628606916744	0.00105576361690042
LV3003047090	-0.0265311970995796	-0.207323942573447	-0.161173867611025	-0.148967485524965	-0.0593610383195785	-0.149510345421502	-0.0140192752854885	-0.0259879449263958	-0.0222801138824511	-0.00607660507245271	-0.00928512695094224	0.0110077575641336	0.0567710298250697	-0.0107243783961594	-0.0103246994340351	-0.0161685089934125	-0.00887417240650629	-0.0213066543982662
LV3003047089	-0.0373149596815113	-0.207517886164249	-0.245807985162134	-0.225282407241641	-0.0748431768861565	-0.167809361769376	-0.0200826483123047	-0.0283894150122569	-0.0316953697420473	-0.0134065533767398	-0.0164671727700846	-0.00476239897553946	0.0487565800282014	0.0257169524157381	-0.00668604103793715	0.0192467375782045	0.0512612288055797	-0.0196510731459461
LV3003047088	-0.0197994856609193	-0.11946504721138	-0.158955017267468	-0.0807029599119188	-0.0198143860483179	-0.0805478487863179	0.00521693947547763	0.0241334786943869	0.0103032165152121	0.0192901115582964	0.0212069984686863	0.00683660097009475	0.0789282255966418	0.0134014306756306	0.00396674769168223	0.0068933785864335	0.042092863104823	0.00669397136685831
LV3003047087	-0.0197351506019449	-0.0951061099768738	-0.0855258194133491	0.0930734268435259	-0.00714646438230257	-0.046319150958755	0.00548234951784533	0.024370773595064	0.0126105534118687	0.0194102077580561	0.0213513604071586	0.00628089412760819	-0.0232788292917071	0.0109489936400018	0.00403440912827447	0.0108275560039781	0.0129707168349299	0.00165858429165996
LV3003047064	-0.00813433501959976	-0.035440624018977	-0.123123469614187	-0.236770775261896	0.0168343015052349	-0.0267423156497665	0.0223460879250574	0.0671594867053116	0.0382739031684771	0.0410658009565703	0.0473825205867584	0.021886834330254	-0.0579541193935024	0.0231421574930643	0.016235032869916	0.0266905209674026	0.0215433155631209	0.0551722482892685
LV3003047079	-0.040255367448861	-0.0238673326881904	-0.0725342336468759	0.0173335251529589	-0.0729269290535934	-0.135385669759276	-0.013029072093142	-0.0103152160063045	-0.0387458765740844	-0.0188955014593543	-0.0225949431287121	-0.0107557077452261	0.100309701922739	0.0962186859877878	0.0536222475760726	0.0403628911750131	0.0850598994740838	-0.0256599976017333
LV3003047078	-0.000622386901859502	0.0186681592322771	-0.062021872670247	-0.0402607140646771	0.0404347716535074	0.0108183195758898	0.0313290774243107	0.0948667276856976	0.0562860449245075	0.0550885816318962	0.0642386393075261	0.0233683429193731	-0.0156229384923367	0.033215953996265	0.0241353784879224	0.0394391867170405	0.0385850581656971	0.0692003797557437
LV3003047077	-0.0198295302273249	-0.119681459106942	-0.161232915907802	0.0545323326816466	-0.00421429050704143	-0.0465824792360385	0.0093039788439197	0.0240226616295583	0.0187060461240414	0.0192340264577888	0.0211395812327962	0.00633962991306294	-0.0993916412040388	0.0105554023630143	0.00393514970207589	0.00684238939844992	-0.00331867597102591	0.00190658836659136
LV3003047074	0.00709208068689322	0.0742356961902151	-0.00552867898087444	-0.153535825661908	0.064671502150648	0.049391576275705	0.0455523102347385	0.123320946107702	0.0747837876675333	0.0694894115269422	0.0815491930421075	0.0298573942515603	0.0278494761113342	0.0435613364991209	0.0322487146365205	0.0525315519975144	0.0559071131692246	0.0956568634102147
LV3003047073	0.0160384750650683	0.138676838048704	0.0635650193723049	-0.109964954213873	0.0927786070117912	0.0941246136391978	0.0529964145471017	0.156319031432103	0.0962354432459956	0.0861899164071404	0.101624076866876	0.0376067306645097	0.0782640201017715	0.055558777774078	0.0416576730737673	0.0677146429619529	0.0763482174406511	0.123421968419522
LV3003047162	-0.0100792406665213	-0.0494498366019142	-0.122920213900275	-0.170576834198899	0.0107239441196482	-0.036467075513299	0.0250415828945954	0.0599858523033238	0.0336104103347441	0.0374351867811908	0.0430183317010845	0.0149314896641417	-0.0689140130835431	0.0205339680596544	0.0141895678900919	0.0233897857095764	0.0166501818514114	0.0447605848465517
LV3003047063	-0.0100760829111157	-0.0494270911968441	-0.124983005668713	-0.115391721813923	0.0107338649166262	-0.0236893847524029	0.0189516889180236	0.0599974994404724	0.0336179819975279	0.0374410814586813	0.043025417412963	0.0148019940608235	-0.0688962185629711	0.0205382027248657	0.0141928889139716	0.0233951447945374	0.0160875134061454	0.0394838801838341
LV3003047062	-0.0173661045884452	-0.101937331769995	-0.12440748701551	0.0567184529579806	-0.0121693735348967	-0.0450937952746332	0.0206970905194544	0.0331088170108116	0.0212526959934697	0.0238325775796217	0.0266672811553605	0.00867669793522746	-0.109976803992957	0.0107620176753569	0.00652594421321565	0.0110231145015691	-0.000305800415426007	0.0122790436893691
LV3003047061	-0.0173799292825138	-0.102036911448015	-0.0231487687029483	0.0497087677463772	-0.0102093641245734	-0.0533786985697746	0.0100346030637926	0.0330578256935082	0.0181255462146135	0.0238067706052138	0.0273062796913683	0.00881809068921258	0.016767617685465	0.0107434782562098	0.00651140472765302	0.0109996523581931	-0.000405177426824985	0.0160599304917468
LV3003047060	-0.0201245083939201	-0.0235154608781102	0.121232692892156	0.0786096366499615	-0.0208355178755706	-0.0511146305306436	0.00466953328111285	0.0229346574237647	0.0116836729477739	0.0186833817955333	0.0222461521980637	0.00639009959336813	0.100454269918818	0.00706289753042605	0.00362491999476947	0.0063417765094336	0.00880532312686991	0.0108220447009216
LV3003047059	-0.0283057522744113	-0.129505321009532	-0.0187295324121544	0.0270427679420161	-0.0414873633430292	-0.0865069429435518	-0.00251575508208899	-0.0072412293319958	-0.00795246476679735	0.00341120648370606	0.00282076990889427	0.00434942182545916	-0.0154531050085957	-0.00390844901022556	-0.00497932663047537	-0.00412303302334135	-0.021218356195171	-0.00365275486589041
LV7001898100	-0.0786201789899708	-0.135839432218955	-0.179978473153314	-0.226946903384246	-0.163600402690135	-0.17216831581142	-0.0793415685440808	0.0303929033616469	-0.124158838799848	-0.104624101565585	-0.0862212261006276	-0.0497506208608071	-0.0622689945704758	0.0809523121493512	0.124190833617253	0.0925166342996646	0.0870348380091948	-0.147830325434973
LV7001898088	-0.0500496394561654	-0.070544821865361	-0.0955099511182802	-0.0384090516995142	0.0362610595541693	-0.0289896746551689	-0.0747468597943759	0.0406932756328236	0.01646598571998	0.010950520313882	-0.0181680203919144	-0.0460499463073661	-0.0346361018673202	0.0444631624818022	0.0286851335081457	0.0592322678764625	0.0397772663552275	-0.103723852013061
LV7001898076	-0.0495553323577041	-0.0283770722307912	-0.0359794142459439	0.00241307582889642	0.091847647905529	0.0152437126467729	0.211956700455748	0.126917894697059	0.19169647435677	0.310264210624449	0.243722036445537	-0.0462800281638328	-0.0632826778242689	-0.0161275679051779	0.0055909624610895	-0.0158223044025923	-0.0145012748465033	0.00924588780184711
LV7001898064	-0.0602249452445332	-0.019741150018462	-0.018037253646958	-0.0191467210725419	0.00905327927750488	0.0164575253563525	0.202847667539074	0.0444353350675425	-0.0239213193814533	-0.0304271294000071	-0.0110835399137519	-0.0340177938349234	-0.0446418297545375	-0.0556939175058192	-0.0394083724410688	-0.0667575118715323	-0.084556322179266	-0.0541178335090942
LV3003061546	-0.0612531152791065	-0.116840470430598	-0.0832789956146687	-0.10422764285291	-0.0962069367179305	-0.0676824538391759	0.268629234151961	-0.123642257866592	-0.0586483593808561	-0.0549265167905378	-0.0484868169608709	-0.028409743345699	-0.138483515069515	-0.0432524377408733	-0.0333682108660484	-0.063458341077804	-0.0910863447463405	-0.0603138337684305
LV3003061533	-0.0626282227254894	-0.0260156577141963	-0.0352587944242167	-0.0338449405412366	-0.0500909283348141	-0.00750057304301391	0.287450681374235	-0.0911847404333917	-0.0491225695138076	-0.0112035709335297	-0.051359691963725	-0.0295747251883987	-0.0471670305549662	-0.0499361341582013	-0.0383850512291923	-0.0630923055069349	-0.0906257533305654	-0.0437469202021167
LV3003061518	-0.0208966697329354	0.0160996002583173	-0.000305523518792978	0.0339380315849525	0.0797614244478735	0.0382036915672383	0.0166013089022795	0.129638400552546	0.144043619225577	0.19278639768431	0.159239025478675	-0.0382060941602066	-0.0217522973938976	-0.0325343757165955	-0.034615495893508	-0.0299599147778647	-0.0323728529533148	0.00153765493081446
LV3003061506	-0.0532230283374256	0.0114824364952676	0.014952713328934	-0.00763445609904312	-0.0407884591150205	0.0395255211966124	0.13176845766753	-0.0658567772790347	-0.0626838169715281	-0.036681193792381	-0.0398833822354493	-0.0251051653544224	-0.0375656307535923	-0.0415987121141313	-0.0345378058850292	-0.0552408250450763	-0.0771058430938401	-0.0711453202042229
LV3003061492	-0.00274161218841294	-0.0209898858951099	-0.031326775945579	0.0147967139259532	0.0954821700690069	0.0269157628868367	0.12559403219139	0.133455350987984	0.192358037901408	0.342114073325139	0.275834731496626	-0.0462998014551435	-0.0621650662214555	-0.0375170402102135	-0.00274467551875988	-0.0651185424896069	-0.056367005765558	0.0273955956746621
LV3003061477	-0.0285494416381694	-0.0191790840119747	-0.0268359105275627	0.00407072218608777	0.0962011986220586	0.0226429133095169	-0.000605388772647137	0.125558442415886	0.170088889955274	0.323257828442519	0.264637919141638	-0.0465482484907278	-0.0617847815586325	-0.0116551346247243	-0.024456167297324	-0.0457412471297523	-0.0591421860951462	-0.01098838542883
LV3003061572	-0.0418765120778804	-0.00929194045106054	-0.0142936192410836	0.0156469234825868	0.102488414113567	0.0328408209407316	0.0334877908902305	0.118620792234129	0.167319169599685	0.246863744484776	0.245746005564961	-0.0444064813105528	-0.0511734802371991	-0.0453073920050784	-0.033560708468228	-0.0772498799955753	-0.0723382229872999	0.0127835300874127
LV3003061559	0.167681565486355	0.0225734655593743	0.0206349936725881	0.0309535966132638	0.0958742277538773	0.0486965434280848	-0.0187335522894878	0.0601240172705419	-0.006198007380861	-0.0177910921741305	0.00164688537473676	-0.0296048366259982	0.0119887220474849	-0.044513709203098	-0.0339221850983612	-0.0557346121206292	-0.0173531518044672	-0.0101428508029057
LV3003061545	0.265928879682997	0.00858707748059891	0.00884735671823399	0.0324935741178092	0.108104264087614	0.0439085327573026	-0.0221676262287664	0.0772141624354223	0.137695890210281	-0.00532163987188484	0.0270847479338213	-0.0330728303695157	-0.0336617882361403	-0.0533930149194392	-0.0407098641408398	-0.0701668387050817	-0.0834337038281425	-0.0176670837546463
LV3003061531	0.26627584990868	-0.00917085629009789	-0.00367733153442965	0.0191880154153265	0.109254826146393	0.0344924902202025	-0.0182144215883761	0.0755044893876641	0.151814651292851	0.0155613573999757	0.0281459771445478	-0.0347946829922692	-0.00196838242399912	-0.0376192371081492	-0.0424932159673411	-0.0240544733100993	-0.0040922423122242	0.0451961789829222
LV3003061517	0.15530828316989	0.00234563903845061	-0.00433372237645555	0.0261959102940194	0.0974648568652273	0.0343827565956299	-0.0394369826816265	0.0723535421784021	0.0994894895603454	0.0161004062770359	0.0368878444394544	-0.0355258479543537	0.0234779836589367	-0.0102993179832825	-0.0268936190782871	0.0567868746218299	0.0486663924552557	0.0146809439968474
LV3003061505	0.0363048012168949	0.0363541993309073	0.0382928157507999	0.0489686210292037	0.0390960157678024	0.0552968349776128	-0.0318336544187492	-0.0433822305648283	-0.0476223400854146	-0.0358605144815001	-0.0339205820397255	-0.0242584981416647	-0.000249728144628203	-0.0367143356006915	-0.0334821870901263	-0.0535373892935341	-0.0758214277678455	-0.0452284577213462
LV3003061488	0.136561953677156	0.0037248451745175	0.00112374717271168	0.0401381094895686	0.105475676819737	0.0317548029000116	-0.0364149746891037	0.0782847470312802	0.126759569874854	0.0226538730655861	0.0161354008118169	-0.0336490494638805	-0.00172336697801088	-0.0457269661616876	-0.0353882782920075	-0.058911942129095	-0.0265146293362882	0.00450006894664518
LV3003061476	0.0551588985583313	0.0323071962211034	0.0278716503386807	0.0377096239148173	0.0850612408336414	0.0587711500009842	-0.037136293343233	-0.0071211677741587	-0.00676311891923551	-0.0285994923694697	-0.0387200467089974	-0.0260529592475479	0.0429409345365264	-0.0349369917180081	0.00265519622276824	0.00692407808825152	0.0326497355204418	-0.00342302037307927
LV3003061571	0.033721023423118	-0.0103138887303193	-0.00331924478003597	0.00925673080959247	0.0236364382291197	0.0272570000219302	-0.0208331796141956	-0.0585608645256926	-0.00865331543971276	-0.0462306033192794	-0.0448578655481384	-0.0286829346572968	-0.061051976076017	-0.0471539937801056	-0.038894519379552	-0.0622711863475006	-0.0907705688835756	-0.0247493052610733
LV3003061558	0.0627832637474711	0.0346478140642908	0.0321849138330151	0.0499312239685508	0.0918408042818804	0.0527789042788304	-0.0380615872871307	-0.0188718504254833	-0.0206784449766839	-0.039692609628068	-0.0366361197947007	-0.0274786323335853	0.0319566600775891	-0.0454998386929193	-0.0316964030197613	-0.0502620881316941	-0.00575739565844175	-0.023620686819951
LV3003061544	0.000315189759347189	0.0600720001414611	0.0608552987067278	0.0616846983801847	0.0337435235569948	0.0719580540776745	-0.0353929487662071	-0.0385789046870407	-0.0130775161695731	-0.0385076861164269	-0.0393050430108476	-0.0192165071041786	0.0632085078067719	-0.0320287896541742	-0.0203280580828152	-0.0441022164131759	-0.000228819433487869	-0.0161384294788076
LV3003061530	-0.040408454953609	-0.0265674220639583	-0.0191213691230905	-0.0126804693765012	-0.0804099353103328	-4.9191372044602e-05	-0.0516313936408576	-0.106608489744032	-0.0777236554976728	-0.0524446439647175	-0.0648467794530889	-0.0245525510603062	0.00287743999828172	-0.0412171031680964	-0.0260040866202972	-0.0557470642990284	-0.0436546450590949	-0.0653595828916534
LV3003061516	-0.0271734197802023	0.0382397491196496	0.0329961911492863	0.0453362454411888	-0.0103012946266896	0.0524490716334404	-0.0421544944487544	-0.0959839828033594	-0.0458158563689535	-0.0394563094159817	-0.0517447024376798	-0.0232143405849882	0.0319319267715096	-0.0368969230406315	-0.0332721482144527	-0.0462074485813205	-0.0593914064324897	-0.0461191127175806
LV3003061504	-0.0253634262371406	0.0511214217996367	0.0468130433897878	0.0464690049349168	-0.0275132140108302	0.0389101969072787	-0.0392220836097476	-0.0754487196508905	-0.056313116631463	-0.0402851544638059	-0.0433322909893316	-0.0216724372424217	0.0358632544896109	-0.0374180936539658	-0.0312591680128196	-0.0386433997655501	-0.0497976840272068	-0.046762202832901
LV3003061486	-0.0375900110734066	0.0545440523578933	0.0623055619111395	0.0627249404131848	-0.081690362814425	0.00417387804795978	-0.0259453095969767	-0.0621795960446503	-0.0407029862003852	-0.0243933904307805	-0.0299352823326238	-0.0130953411615903	0.0435101662807736	-0.0238829360720471	-0.0181779891735788	-0.0328210246069577	-0.0481800752328728	-0.0379345383898669
LV3003061475	-0.0423520613501786	0.0634019099311896	0.0659553128741863	0.0565496495008636	-0.03287917939901	0.0393644074648351	-0.0308322034551331	-0.0805171897216767	-0.0397770950824876	-0.0387471601865428	-0.0425574080042742	-0.0199087538126132	0.0643785948737982	-0.0341945111384514	-0.0287310827976145	-0.0430648144650623	-0.0314618659108979	-3.8641777983259e-06
LV3003061570	-0.0261607659901479	0.05003977755101	0.0453818505431835	0.0405719914603059	0.000213844994995108	0.0503805552545859	-0.0409112240508871	-0.0403078069066245	-0.0572121754316308	-0.0191550116728347	-0.0433467354141846	-0.0250566363728794	0.0685030158498176	-0.0160166003782407	-0.0224780247942349	0.04723458764998	0.0550516873816547	0.00606274628018089
LV3003061557	-0.0355292906799944	0.0584637639030436	0.0429661146146687	0.0319780266095422	-0.0385330768460036	0.0254297231537337	-0.0410012853209457	-0.026404657403807	-0.0568093937794283	-0.0406160032977403	-0.0453725622930999	-0.0239465755608922	0.0852514481846666	-0.0122255907148587	-0.0181348548641376	0.122862272725332	0.101005453463847	-0.0154505463526005
LV3003061543	-0.0128911864532739	0.03330380609602	0.0245588885931088	0.0424060591652456	0.0753572632113031	0.036923089151949	-0.0468638323038442	0.0434258068885823	0.0128932086916014	0.0239784253598847	-0.00470267387392524	-0.0324769572369567	0.0373469102217838	0.000892061487333178	0.00882932361892767	0.10941143732964	0.0764575832694249	0.0564977275566326
LV3003061529	-0.0506944113952909	0.0168409460757096	0.00848301483442408	0.0193106956858029	0.0862335099497436	0.0335335971186522	-0.0209865796739651	0.118837768056915	0.0396132858746284	0.0228088248784864	0.0553382340444656	-0.0352640805257056	0.0373691046818654	0.0373119189632333	0.011791905460953	0.0818181714270981	0.0894444390414004	0.0547065960006605
LV3003061515	-0.00756762419727199	-0.0100664852263564	-0.0459486279166744	-0.0379097136373266	0.0442514296767616	-0.0113690308033163	-0.052836195089424	0.130116462262386	-0.0133730463232416	0.0544115448505551	0.0565583545155363	-0.0417689754298716	0.0551475619872252	0.321483280229679	0.275263431233972	0.285710104361136	0.167799401512861	0.121486495969832
LV3003061503	-0.0260461606236665	-0.00344512813446309	-0.023529160801899	-0.00960452784139278	0.0104681166816463	-0.00388363802065258	-0.0532753483522366	0.0687678096522314	-0.028382091906403	-0.0238347415070922	-0.0338114545197923	-0.0364960014522983	0.0213879530524237	-0.0113032250560814	-0.0342025742963404	0.0660132765152886	0.129969722693642	0.0756161638037388
LV3003061485	-0.0432570246235801	-0.00318334277500865	-0.0262615839122974	-0.0100162020890734	0.0306199031633083	-0.0072062226824761	-0.05898067624911	0.115342685779191	0.00186765958058935	0.0551522576722393	0.0467925556701358	-0.0416007283282722	0.0421775231402104	0.11507619468188	0.0430820235203723	0.15894945219795	0.147026545295402	0.145240743632326
LV3003061474	-0.0476495182023383	0.0230225926712193	0.00170384499690324	0.0169601139185247	-5.67915623893867e-05	0.0225887306059684	-0.0415726078182621	-0.0059374227180018	-0.0318974732129287	-0.0279691073652567	-0.0476551854879213	-0.0224255008261125	0.0436413643774039	-0.0382398128147651	-0.0185379386079568	0.00374519283378998	0.0916717490427566	0.0923897127375512
LV3003061569	-0.0625575552149215	0.0212106596611986	0.0055455449600494	0.00121782379524224	0.00659582900493629	0.0170435916275512	-0.0460813869425189	0.0363405322998224	-0.0531501619751916	-0.0452490855737298	-0.0495546733485586	-0.0231566290398975	0.0556767267188036	0.00993767519876909	0.00206005977519363	0.0950064166363771	0.136931162227148	0.122905069370856
LV3003061556	-0.0409122047095384	0.0363181786100669	0.0197671945278572	0.0198056361920205	-0.0693259297133431	-0.0115557083312775	-0.0393158399308397	-0.0507365020479702	-0.0634256362073766	-0.0409868339031128	-0.0529636608701577	-0.0194697696074892	0.0576337971259128	-0.0327079029479391	-0.0316979844874774	0.0104088142968569	0.110745831804685	0.0545684521967502
LV3003061541	-0.0424907604664896	0.0132267541488716	0.00293361042563814	0.0156483496409356	-0.0307854402036193	0.000805498395321245	-0.0466347952647057	-0.0705012397495492	-0.0550812725428145	-0.0574758536620259	-0.0562012409654234	-0.0198861952305041	0.0471495828030787	-0.0438084174228842	-0.0336169500167442	-0.0298925892858153	0.043452294023494	0.118591644203284
