sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV3003061518	ST13	9.804	3.49256	6.47040385254158	-1.71030700436323	-1.0816751979148	0.493544340594883	2	G-A
LV3003061492	ST13	14.437	4.37177	7.04807643625558	-2.62612692836238	-1.85209331641666	1.31102725915774	2	G-A
LV3003061477	ST13	16.726	4.84438	7.31209108888136	-2.61165961096922	-1.9049632044432	1.33239435082368	2	G-A
LV3003061572	ST13	19.099	4.96297	7.43201022654066	-2.23900275199687	-2.13917464800598	0.934507619105005	2	G-A
LV7008886727	GeoB25202_R1	16.4375	4.806875	7.29751179212	-3.37109920124961	-3.31326881098976	2.2906529411305	2	G-A
LV7008886739	GeoB25202_R2	16.4375	4.806875	7.29751179212	-3.91031020084144	-2.76002384835686	2.22024840283599	2	G-A
LV3003047159	ST8	56.7987933333333	4.41390346666667	6.86838342718166	0.0598592988469897	0.30058796750491	-0.264285326784938	3	IG-B
LV3003047138	ST8	66.0158	4.567946	8.02669549973556	-0.189665989109825	1.25469353966237	0.291450982384843	3	IG-B
LV3003047137	ST8	66.9462	4.446994	8.05521044883768	0.592461192418132	-0.297810920849049	-0.344360628287803	3	IG-B
LV3003047133	ST8	70.162	4.3038	9.41847614468938	-0.234297134648135	0.486576163200801	-0.290273596590456	3	IG-B
LV3003047107	ST8	71.517	4.21483	10.3113102251429	-0.439904571605618	0.482029894960179	-0.404128904152724	3	IG-B
LV3003047125	ST8	72.872	4.22744	9.79667019017442	1.24590238682172	0.266730400673377	0.342933843962249	3	IG-B
LV3003047093	ST8	79.675	3.94875	8.33291896762292	-0.327588945275863	1.64707167597961	0.500702027820014	3	IG-B
LV3003047106	ST8	81.06375	3.818725	7.9892783476803	1.0715151137502	0.388200676090801	0.334028941568823	3	IG-B
LV3003047101	ST8	85.23	3.9753	8.34374151531365	0.603836571984	0.153445547460564	-0.09704846319744	3	IG-B
LV3003047100	ST8	86.61175	4.13341	8.5396208419164	-0.203518136630506	1.35928145699527	0.350386242640968	3	IG-B
LV3003047080	ST8	87.9935	4.110455	8.44662940914954	-0.179055533463789	0.668314741006392	-0.142737547220868	3	IG-B
LV3003047091	ST8	89.37525	4.072495	8.08112030852452	0.639253908916491	1.02659136314334	0.562921708642331	3	IG-B
LV3003047089	ST8	92.1385	3.96892	7.35016823882878	1.84321705664076	0.391301646538904	0.898962974132977	3	IG-B
LV3003047079	ST8	97.52	3.8664	6.85473981358423	0.728020112222167	1.08918864749513	0.737473722279382	3	IG-B
LV3003061517	ST13	30.678	4.62	8.34038156140496	-1.11450908003564	0.348055268033637	-0.058999061279687	3	IG-B
LV3003061570	ST13	55.466	4.32864	6.57988298438419	-0.20497154619201	0.71741245591706	-0.314622388728263	3	IG-B
LV3003061557	ST13	58.082	4.48508	7.14615019137165	-0.0635486572901872	1.1718115707144	0.0588490953954909	3	IG-B
LV3003061543	ST13	62.293	4.57949	7.91259892566273	-1.03281047383042	0.675192732739911	0.0520892297850672	3	IG-B
LV3003061474	ST13	77.7798	4.056606	8.28521641432076	-0.335340217374958	1.05137104814446	-0.127134025296403	3	IG-B
LV3003061569	ST13	81.6946	3.806108	7.84255695133946	-0.650737632946332	1.52978216185566	0.179792503817372	3	IG-B
LV3003061556	ST13	86.6174	4.134088	8.5404217959206	0.201513662515217	1.04353306194046	0.124296544092846	3	IG-B
LV3003061541	ST13	91.09	4.0255	7.62752397756975	0.0340126443877536	0.554504828554244	-0.361517986658241	3	IG-B
LV3003061501	ST13	105.5872	3.93808	8.6530138730751	0.439667049488294	0.91080143263595	0.172597407500467	3	IG-B
LV3003061489	ST13	112.6068	3.96932	11.8540635522199	2.34820923933607	0.411863923293107	0.841183344052003	3	IG-B
LV7008886743	GeoB25202_R1	81.6705	3.80659	7.83914049266667	0.225283538242264	0.625576237741111	0.139185268272885	3	IG-B
LV7008886719	GeoB25202_R1	87.2825	4.160225	8.63470754958333	0.94171057281512	-0.180824042578841	-0.0693934042909113	3	IG-B
LV7008886695	GeoB25202_R1	95.3875	3.76225	6.490722559125	-0.448699132652041	0.852510870245989	-0.0451485527997174	3	IG-B
LV7008886768	GeoB25202_R1	102.2955	3.86591	7.669916553875	-0.972308826491805	1.06908973465651	-0.15082263945361	3	IG-B
LV7008886744	GeoB25202_R1	105.5785	3.936775	8.648961519375	1.18750785074918	0.156064334654834	0.321365550514327	3	IG-B
LV7008886708	GeoB25202_R1	109.6305	4.06956	10.5363336105	0.569705037566591	0.5508769554892	0.36281745259283	3	IG-B
